episode,length,time,reward,delta
0,500.0,0.022979999999961365,-3570.0,-0.0011267289795870994
1,224.0,0.010250000000041837,-1312.0,100.0
2,500.0,0.022807999999940876,-4263.0,-0.0007840319962140185
3,500.0,0.022805999999945925,-3768.0,-0.007360119732244819
4,183.0,0.008446000000049025,-1073.0,10.0
5,24.0,0.0011479999998300627,76.0,1.0
6,69.0,0.0031980000001112785,-167.0,0.09999999999999432
7,159.0,0.0072829999999157735,-1247.0,0.010000000000005116
8,49.0,0.002283000000034008,-246.0,0.0010000000000047748
9,40.0,0.0018840000000182044,-39.0,0.00010000000000331966
10,67.0,0.003124000000070737,-264.0,1.0000000003174137e-05
11,16.0,0.0007920000000467553,84.0,9.999999974752427e-07
12,71.0,0.0033099999998285057,-169.0,9.999999406318238e-08
13,71.0,0.0032969999999750144,-367.0,9.999993721976352e-09
14,165.0,0.007569000000103188,-857.0,1.0000036354540498e-09
15,25.0,0.001194999999825086,-123.0,1.000017846308765e-10
16,182.0,0.008348000000069078,-1270.0,1.000444171950221e-11
17,17.0,0.000827999999955864,83.0,9.947598300641403e-13
18,85.0,0.0039380000000619475,-282.0,9.947598300641403e-14
19,38.0,0.001787000000149419,-136.0,1.4210854715202004e-14
20,85.0,0.003917000000001281,-678.0,0.0
21,18.0,0.000862000000097396,82.0,0.0
22,90.0,0.004147999999986496,-485.0,0.0
23,35.0,0.0016550000000279397,65.0,0.0
24,22.0,0.0010589999999410793,78.0,0.0
25,18.0,0.0008740000000670989,82.0,0.0
26,39.0,0.0018290000000433793,-137.0,0.0
27,50.0,0.0023439999999936845,-49.0,0.0
28,20.0,0.0009840000000167493,80.0,0.0
29,81.0,0.0037569999999504944,-476.0,0.0
30,156.0,0.007153000000016618,-1244.0,0.0
31,16.0,0.0007900000000518048,84.0,0.0
32,20.0,0.0009689999999409338,-118.0,0.0
33,29.0,0.0013719999999466381,-28.0,0.0
34,38.0,0.001780999999937194,-136.0,0.0
35,16.0,0.0007829999999557913,84.0,0.0
36,34.0,0.0016160000000127184,-231.0,0.0
37,46.0,0.0021539999997912673,-243.0,0.0
38,73.0,0.0033980000000610744,-666.0,0.0
39,16.0,0.0007980000000316068,84.0,0.0
40,15.0,0.0007409999998344574,-14.0,0.0
41,35.0,0.0016510000000380387,-133.0,0.0
42,51.0,0.0023830000000089058,-149.0,0.0
43,32.0,0.0015040000000681175,68.0,0.0
44,22.0,0.0010560000000623404,78.0,0.0
45,34.0,0.0016039999998156418,-132.0,0.0
46,43.0,0.0020050000000537693,-42.0,0.0
47,36.0,0.0016930000001593726,-35.0,0.0
48,16.0,0.0007840000000669534,84.0,0.0
49,36.0,0.0016969999999218999,-35.0,0.0
50,27.0,0.001287999999931344,-26.0,0.0
51,18.0,0.000875000000178261,82.0,0.0
52,33.0,0.0015539999999418797,-32.0,0.0
53,18.0,0.0008900000000267028,82.0,0.0
54,39.0,0.0018290000000433793,-38.0,0.0
55,22.0,0.0010680000000320433,-21.0,0.0
56,15.0,0.0007419999999456195,-14.0,0.0
57,77.0,0.003561999999874388,-472.0,0.0
58,41.0,0.0019199999999273132,-139.0,0.0
59,56.0,0.0026080000000092696,-154.0,0.0
60,34.0,0.001600999999936903,-33.0,0.0
61,108.0,0.004962999999861495,-602.0,0.0
62,33.0,0.001558999999815569,-131.0,0.0
63,29.0,0.0013800000001538137,71.0,0.0
64,33.0,0.0015649999998004205,-32.0,0.0
65,36.0,0.0017069999998966523,-134.0,0.0
66,38.0,0.0017969999998967978,-37.0,0.0
67,23.0,0.0011030000000573636,77.0,0.0
68,64.0,0.0029690000001210137,-261.0,0.0
69,24.0,0.0011520000000473374,76.0,0.0
70,16.0,0.0007849999999507418,84.0,0.0
71,18.0,0.0008729999999559368,82.0,0.0
72,39.0,0.0018219999999473657,-38.0,0.0
73,62.0,0.002878000000009706,-259.0,0.0
74,62.0,0.002889999999979409,-259.0,0.0
75,28.0,0.0013309999999364663,-27.0,0.0
76,17.0,0.000831999999945765,83.0,0.0
77,41.0,0.001931999999897016,-40.0,0.0
78,28.0,0.0013449999999011197,72.0,0.0
79,17.0,0.000831999999945765,83.0,0.0
80,51.0,0.002383999999892694,-149.0,0.0
81,27.0,0.0012859999999363936,73.0,0.0
82,14.0,0.0007189999998900021,86.0,0.0
83,54.0,0.0025160000000141736,-152.0,0.0
84,27.0,0.0013059999998858984,73.0,0.0
85,19.0,0.0009240000001682347,81.0,0.0
86,23.0,0.0010979999999563006,77.0,0.0
87,36.0,0.0017079999997804407,-35.0,0.0
88,38.0,0.0017880000000332075,-37.0,0.0
89,167.0,0.00790299999994204,-859.0,0.0
90,34.0,0.0019389999999930296,-132.0,0.0
91,33.0,0.0016120000000228174,-32.0,0.0
92,19.0,0.0009359999999105639,81.0,0.0
93,16.0,0.0007900000000518048,84.0,0.0
94,17.0,0.0008380000001579901,83.0,0.0
95,39.0,0.0018390000000181317,-137.0,0.0
96,17.0,0.000831999999945765,83.0,0.0
97,72.0,0.0033599999999296415,-170.0,0.0
98,24.0,0.0011570000001484004,76.0,0.0
99,61.0,0.002835000000004584,-159.0,0.0
100,46.0,0.0021879999999327993,-45.0,0.0
101,59.0,0.0027529999999842403,-157.0,0.0
102,17.0,0.0008329999998295534,83.0,0.0
103,15.0,0.0007610000000113359,85.0,0.0
104,43.0,0.0020150000000285218,-42.0,0.0
105,75.0,0.0034980000000359723,-371.0,0.0
106,19.0,0.000923999999940861,81.0,0.0
107,14.0,0.0007040000000415603,86.0,0.0
108,66.0,0.0030509999999139836,-263.0,0.0
109,16.0,0.0007980000000316068,84.0,0.0
110,41.0,0.001922999999806052,-139.0,0.0
111,47.0,0.002211999999872205,-145.0,0.0
112,14.0,0.0006980000000567088,86.0,0.0
113,15.0,0.0007410000000618311,85.0,0.0
114,18.0,0.0008760000000620494,82.0,0.0
115,51.0,0.002379000000019005,-248.0,0.0
116,22.0,0.0010609999999360298,78.0,0.0
117,58.0,0.002713999999969019,-156.0,0.0
118,33.0,0.0015700000001288572,-32.0,0.0
119,15.0,0.0007429999998294079,85.0,0.0
120,30.0,0.0014370000001235894,-128.0,0.0
121,20.0,0.0009789999999156862,80.0,0.0
122,17.0,0.0008310000000619766,83.0,0.0
123,23.0,0.0011030000000573636,77.0,0.0
124,28.0,0.0013269999999465654,72.0,0.0
125,26.0,0.0012500000000272848,74.0,0.0
126,14.0,0.0006970000001729204,86.0,0.0
127,47.0,0.0022149999999783176,-244.0,0.0
128,20.0,0.0009649999999510328,80.0,0.0
129,28.0,0.0013329999999314168,72.0,0.0
130,32.0,0.0015200000000277214,-31.0,0.0
131,33.0,0.0015650000000277942,-32.0,0.0
132,19.0,0.0009170000000722212,81.0,0.0
133,16.0,0.0008010000001377193,84.0,0.0
134,19.0,0.0009210000000621221,81.0,0.0
135,62.0,0.0029170000000249274,-160.0,0.0
136,15.0,0.0007579999999052234,85.0,0.0
137,19.0,0.0009270000000469736,81.0,0.0
138,27.0,0.001298999999789885,-26.0,0.0
139,60.0,0.0027760000000398577,-158.0,0.0
140,16.0,0.0007860000000619038,84.0,0.0
141,14.0,0.0006929999999556458,86.0,0.0
142,22.0,0.0010629999999309803,78.0,0.0
143,41.0,0.0019270000000233267,-238.0,0.0
144,55.0,0.002555000000029395,-252.0,0.0
145,135.0,0.006228000000191969,-431.0,0.0
146,57.0,0.0026840000000447617,-254.0,0.0
147,17.0,0.0008299999999508145,83.0,0.0
148,51.0,0.0023889999999937572,-50.0,0.0
149,22.0,0.0010600000000522414,78.0,0.0
150,27.0,0.0012799999999515421,-26.0,0.0
151,18.0,0.0008759999998346757,82.0,0.0
152,58.0,0.0027000000000043656,-156.0,0.0
153,16.0,0.0007869999999456923,84.0,0.0
154,52.0,0.002435000000104992,-249.0,0.0
155,36.0,0.0016960000000381115,-35.0,0.0
156,25.0,0.0011950000000524597,75.0,0.0
157,16.0,0.000783000000183165,84.0,0.0
158,17.0,0.000831999999945765,83.0,0.0
159,64.0,0.002983000000085667,-261.0,0.0
160,21.0,0.0010190000000420696,79.0,0.0
161,20.0,0.0009840000000167493,-19.0,0.0
162,34.0,0.0016080000000329164,-132.0,0.0
163,16.0,0.0007929999999305437,84.0,0.0
164,22.0,0.0010749999999006832,78.0,0.0
165,74.0,0.0034290000000964937,-172.0,0.0
166,37.0,0.0017399999999270221,-36.0,0.0
167,15.0,0.0007390000000668806,85.0,0.0
168,14.0,0.0007009999999354477,86.0,0.0
169,17.0,0.0008289999998396524,83.0,0.0
170,17.0,0.0008270000000720756,83.0,0.0
171,35.0,0.001646999999820764,-133.0,0.0
172,63.0,0.0029119999999238644,-359.0,0.0
173,28.0,0.0013349999999263673,-27.0,0.0
174,53.0,0.0024730000000090513,-151.0,0.0
175,18.0,0.0008809999999357387,82.0,0.0
176,14.0,0.0006920000000718574,86.0,0.0
177,34.0,0.0016149999999015563,-33.0,0.0
178,98.0,0.004537000000027547,-592.0,0.0
179,28.0,0.0017929999999068968,-27.0,0.0
180,50.0,0.0023330000001351436,-148.0,0.0
181,37.0,0.0017470000000230357,-36.0,0.0
182,56.0,0.0026119999999991705,-154.0,0.0
183,57.0,0.0026539999998931307,-254.0,0.0
184,16.0,0.0008000000000265572,84.0,0.0
185,19.0,0.000927999999930762,81.0,0.0
186,17.0,0.0008350000000518776,83.0,0.0
187,16.0,0.0007860000000619038,84.0,0.0
188,14.0,0.0006989999999404972,86.0,0.0
189,26.0,0.0012369999999464198,74.0,0.0
190,15.0,0.000739999999950669,85.0,0.0
191,17.0,0.00084500000002663,83.0,0.0
192,23.0,0.0011230000000068685,77.0,0.0
193,18.0,0.0008900000000267028,82.0,0.0
194,15.0,0.0007380000001830922,-14.0,0.0
195,15.0,0.0007400000001780427,85.0,0.0
196,47.0,0.0021889999998165877,-46.0,0.0
197,38.0,0.0018019999999978609,-37.0,0.0
198,24.0,0.0011449999999513238,76.0,0.0
199,39.0,0.002062000000023545,-38.0,0.0
200,18.0,0.0008819999998195271,82.0,0.0
201,16.0,0.0007889999999406427,84.0,0.0
202,25.0,0.0012129999997796403,75.0,0.0
203,23.0,0.001107999999931053,77.0,0.0
204,16.0,0.0007849999999507418,84.0,0.0
205,18.0,0.0008920000000216532,82.0,0.0
206,14.0,0.0006900000000769069,86.0,0.0
207,34.0,0.0016089999999167048,-132.0,0.0
208,18.0,0.0008760000000620494,82.0,0.0
209,70.0,0.0032610000000659056,-267.0,0.0
210,29.0,0.0013940000001184671,-28.0,0.0
211,19.0,0.0009259999999358115,81.0,0.0
212,16.0,0.0007859999998345302,84.0,0.0
213,15.0,0.000734999999849606,85.0,0.0
214,36.0,0.00169000000005326,-35.0,0.0
215,51.0,0.0023700000001554145,-149.0,0.0
216,53.0,0.0024529999998321728,-151.0,0.0
217,14.0,0.0006940000000668078,86.0,0.0
218,17.0,0.0008310000000619766,83.0,0.0
219,17.0,0.0008390000000417785,83.0,0.0
220,14.0,0.0006939999998394342,86.0,0.0
221,16.0,0.0007860000000619038,84.0,0.0
222,16.0,0.0007870000001730659,84.0,0.0
223,16.0,0.0007759999998597777,84.0,0.0
224,42.0,0.0019579999998313724,-41.0,0.0
225,29.0,0.0013770000000477012,-28.0,0.0
226,15.0,0.0007450000000517321,85.0,0.0
227,16.0,0.0007969999999204447,84.0,0.0
228,28.0,0.0013349999999263673,-27.0,0.0
229,14.0,0.0006960000000617583,86.0,0.0
230,31.0,0.0014909999999872525,-30.0,0.0
231,18.0,0.0008800000000519503,82.0,0.0
232,18.0,0.0008739999998397252,82.0,0.0
233,17.0,0.0008350000000518776,83.0,0.0
234,18.0,0.0008749999999508873,82.0,0.0
235,17.0,0.000827999999955864,83.0,0.0
236,24.0,0.0011520000000473374,76.0,0.0
237,22.0,0.0010589999999410793,78.0,0.0
