steps,time,reward,delta,converged
1,0.02260700000010729,-6.92814371257485,0,False
2,0.02246900000000096,-6.730538922155689,0,False
3,0.017873000000008687,-6.71608040201005,100.0,False
4,0.023662999999942258,-5.940119760479042,100.0,False
5,0.008315000000038708,-5.463276836158192,100.0,False
6,0.0018129999998564017,-0.95,100.0,False
7,0.0010890000000927103,3.2083333333333335,100.0,False
8,0.0010419999998703133,3.391304347826087,100.0,False
9,0.003179000000045562,-6.549295774647887,100.0,False
10,0.0015389999998660642,-6.764705882352941,100.0,False
11,0.00461900000004789,-3.892156862745098,100.0,False
12,0.00793999999996231,-5.463276836158192,100.0,False
13,0.0009960000002138258,3.590909090909091,100.0,False
14,0.0023200000000542786,-0.9607843137254902,100.0,False
15,0.0030199999998785643,-2.4696969696969697,100.0,False
16,0.0026199999999789725,-4.379310344827586,100.0,False
17,0.004143999999996595,-4.206521739130435,100.0,False
18,0.0032360000000153377,-3.7222222222222223,100.0,False
19,0.0033719999998993444,-7.573333333333333,100.0,False
20,0.0033220000000255823,-6.324324324324325,100.0,False
21,0.001227000000199041,2.740740740740741,100.0,False
22,0.00261699999987286,-6.086206896551724,100.0,False
23,0.0014869999999973516,-9.93939393939394,100.0,False
24,0.0028290000000197324,-5.682539682539683,100.0,False
25,0.004320000000006985,-5.104166666666667,100.0,False
26,0.0008300000001781882,4.611111111111111,100.0,False
27,0.003175000000055661,-3.76056338028169,100.0,False
28,0.0039000000001578883,-5.528735632183908,100.0,False
29,0.00123000000007778,-0.9259259259259259,100.0,False
30,0.0015819999998711864,-0.9428571428571428,100.0,False
31,0.0020839999999680003,-3.108695652173913,100.0,False
32,0.0021189999999933207,-0.9574468085106383,100.0,False
33,0.001774000000068554,-3.4871794871794872,100.0,False
34,0.0008709999999609863,4.315789473684211,100.0,False
35,0.0009979999999814027,-0.9090909090909091,100.0,False
36,0.0023349999999027204,-6.784313725490196,100.0,False
37,0.005004999999982829,-5.441441441441442,100.0,False
38,0.002527000000100088,-4.5,100.0,False
