,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.5541929244995117,0.0038498401641845702,0.16658657972278534,0.16602989328796477,relu,0.05,"(50, 50, 50)",0.001,"{'NN__activation': 'relu', 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.001, 'NN__alpha': 0.05}",1,0.1614011259977333,0.17202177531685278,0.17574480629753883,0.16406665076170662,0.15932479119605317,0.17126243989795645,0.15708519548359598,0.1513464877078258,0.17947538692224563,0.17145211275548236,0.14645030023649205,0.0021990215457401274,0.009150745837751911,0.00790113129716926
