1,3.0737686732822724
2,1.9627485372264868
3,1.522171602636681
4,1.2177871802302147
5,0.9637713876177937
6,0.6608061744040923
7,0.5809054856504349
8,0.4328889113180783
9,0.3470916803583712
10,0.18603250098849186
11,0.06064180520643059
