,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
646,0.11205816268920898,0.0007205963134765625,0.11366768237841068,0.11622669914020403,0.0001,"(10, 10)",8,"{'pca__n_components': 8, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.0001}",688,0.10990742418822426,0.11854196859393662,0.10925549024353144,0.10915354647444632,0.10825708238532937,0.12714005996095834,0.12080583589777014,0.11032704606180742,0.12024951709909845,0.11597087460987143,0.019290162285230224,1.8445402489136275e-05,0.005600445962144688,0.006470900375005511
647,0.12743663787841797,0.0007191181182861328,0.14177275381865603,0.1491827206452774,0.0001,"(10, 10)",9,"{'pca__n_components': 9, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.0001}",305,0.17246659558670707,0.1899292779495543,0.1847330970022707,0.172080140343895,0.1139412696262153,0.10781827417134482,0.1160330695157335,0.1151497801896277,0.12105873768399983,0.1609361305719652,0.04003161214903776,1.839466937387273e-05,0.0305432736666786,0.032224136525476545
648,0.08319830894470215,0.0007044315338134765,0.11585980020491965,0.11440505331031325,0.0001,"(10, 10)",10,"{'pca__n_components': 10, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.0001}",650,0.10351725195600459,0.10771243780379954,0.12941790998983416,0.11868782643422256,0.10649538679989391,0.11532991288786823,0.12772584388030273,0.11529442072683749,0.11214062779271429,0.1150006686988385,0.010801632770572863,3.427261891568453e-06,0.010770288535073322,0.0036092754197962224
649,0.06474103927612304,0.0006968021392822265,0.11864858795363997,0.11978838030004761,0.0001,"(10, 10)",11,"{'pca__n_components': 11, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.0001}",585,0.11158264414445476,0.13817804483059024,0.12172040162953411,0.11961228558239402,0.0982978019036683,0.10147623143880073,0.14472857286081758,0.1199977695226598,0.11701181531221012,0.1196775701257933,0.010588948436093338,1.248912892695312e-06,0.015203368896316136,0.011606909059290614
650,0.06527509689331054,0.0008311748504638671,0.1116853760355232,0.10754471495684825,0.0001,"(10, 20)",2,"{'pca__n_components': 2, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",706,0.1159463386372018,0.10983729705248443,0.1270932216614239,0.1034041219778759,0.10040195347530174,0.11035396009842435,0.11023632174301122,0.10424112764013867,0.10458332585971046,0.10988706801531796,0.013673492624587303,0.00012580283690828752,0.009343372144099783,0.0030558994799522584
651,0.08086223602294922,0.0007125377655029297,0.1370116037579279,0.14475813628297074,0.0001,"(10, 20)",3,"{'pca__n_components': 3, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",378,0.12140001373226834,0.1378653571546972,0.17947630013667665,0.16221711436481911,0.15876454965387932,0.1487024440638375,0.12396367832278776,0.14675166620370939,0.10087412748857312,0.12825409962779055,0.005583718283804692,2.770583924547949e-06,0.028265162937952917,0.011351134490474889
652,0.08351473808288574,0.0007709980010986329,0.10431013051048421,0.1028036502309575,0.0001,"(10, 20)",4,"{'pca__n_components': 4, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",767,0.09439088881155817,0.09944915103748447,0.10843972114803736,0.10504673231242326,0.1077931244794119,0.11110839335303907,0.10229152355065263,0.09661111800126565,0.10870158759145011,0.10180285645057502,0.018188661191825495,0.00010980053358163261,0.005502388009462677,0.0049920313299014795
653,0.08998394012451172,0.0007100105285644531,0.10442674811280135,0.10637295359670748,0.0001,"(10, 20)",5,"{'pca__n_components': 5, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",765,0.08692456817088899,0.10482358444243162,0.0986791473484608,0.09685358451974622,0.10110858008175858,0.10071179991160428,0.10465669381894994,0.09752667025195509,0.13116986472302292,0.13194912885780022,0.018473200232886195,3.949409340066653e-06,0.014561726892556921,0.013095534074238904
654,0.11489672660827636,0.0007236003875732422,0.12345763518610588,0.12774366312638227,0.0001,"(10, 20)",6,"{'pca__n_components': 6, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",535,0.16008867358513204,0.17915936195605536,0.10247364598486804,0.1047361113388288,0.09450185146564877,0.10469550973498748,0.10758454910488578,0.09849627127835449,0.15286089976838463,0.15163106132368526,0.03662427241200771,1.2213921092683732e-05,0.027345174272221006,0.0320317237210315
655,0.08778038024902343,0.0007201671600341797,0.1184908056669996,0.11924065025000803,0.0001,"(10, 20)",7,"{'pca__n_components': 7, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",594,0.09763440827754456,0.10015482583581545,0.1043615972359217,0.10967622424799561,0.09546338933033682,0.09716179933824078,0.15716609127299086,0.1605900869929107,0.1383489932106156,0.1286203148350777,0.01264767572587394,4.061801803407069e-06,0.02470544215595041,0.02341357137467552
656,0.07788491249084473,0.0008327960968017578,0.11526098884491005,0.12259911924995488,0.0001,"(10, 20)",8,"{'pca__n_components': 8, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",663,0.12959762933685698,0.1524198693449257,0.10360028760566774,0.09887328971971399,0.09077417516808103,0.09174950875544259,0.11582911456264178,0.11568350869050209,0.13674729657337475,0.15426941973919012,0.020197464452780634,0.00013276674193686948,0.016740439123610455,0.026285829617025004
657,0.07942304611206055,0.0007391929626464844,0.12913807244236836,0.13888263322218167,0.0001,"(10, 20)",9,"{'pca__n_components': 9, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",482,0.10836078363965791,0.11912154147749858,0.14146553454021896,0.15514786893569152,0.10770616270104126,0.11833084088342215,0.13810778457671347,0.11669136399652404,0.15036691735411037,0.18512155081777207,0.022535868562061058,1.7587859178805686e-05,0.017738382318214035,0.02723205735287267
658,0.11074328422546387,0.0007211208343505859,0.14792539008420033,0.15801469737151713,0.0001,"(10, 20)",10,"{'pca__n_components': 10, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",233,0.1602444165792471,0.1924019415328241,0.19797136187445694,0.17909114440753998,0.11031502315952962,0.1219539714473466,0.11972234176833978,0.10898447855217479,0.15105672089027622,0.18764195091770003,0.037669904221355924,7.470685535765492e-06,0.03127590457906815,0.03523864822893228
659,0.0811373233795166,0.0007329940795898438,0.1333353241484788,0.14204855455706483,0.0001,"(10, 20)",11,"{'pca__n_components': 11, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",431,0.09746836106164171,0.1284206817232145,0.1315056617708961,0.13383806755749225,0.1320178470136233,0.12446849795320107,0.14047434001966705,0.13451981244542865,0.165765592305498,0.18899571310598764,0.02811880687834572,2.0464926465038072e-05,0.021865313441991434,0.023760921945673828
660,0.08945131301879883,0.0007250785827636718,0.10521486149606286,0.11075672551134157,0.0001,"(10, 30)",2,"{'pca__n_components': 2, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",759,0.15968131835623656,0.1517090781954553,0.09189495231671309,0.09471309282828352,0.099827664978548,0.11284082239934977,0.09476687262711814,0.0915963937526593,0.07939943349643037,0.10292424038095996,0.025678948267529113,9.680381531591287e-06,0.028138459122993592,0.02175914950677966
661,0.09670548439025879,0.0007392406463623047,0.12431589533839797,0.13166166797172477,0.0001,"(10, 30)",3,"{'pca__n_components': 3, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",526,0.15532041153285223,0.1687900288221661,0.11663383294610769,0.11196881445708019,0.10455215292444482,0.1119484604891394,0.11211953220608442,0.1138542707040906,0.13291557924968583,0.15174676538614748,0.01873587647669085,1.4461300485283719e-05,0.018103611474156046,0.023981028934703733
662,0.12524676322937012,0.0007332801818847656,0.1442034562092177,0.1563393494090971,0.0001,"(10, 30)",4,"{'pca__n_components': 4, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",277,0.1817021311711591,0.17312247593558927,0.11410679627298104,0.11830041904369373,0.14667887596266108,0.14431238184050832,0.1491693419635722,0.17094708507023007,0.12917449895290156,0.17501438515546416,0.02294919244854373,4.4695694562723115e-06,0.02271094134334222,0.02206999959002157
663,0.14285311698913575,0.0007471561431884766,0.1741442846782324,0.1716983004950568,0.0001,"(10, 30)",5,"{'pca__n_components': 5, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",53,0.1485147035299506,0.17514739567999635,0.19293761086981992,0.17967762651286856,0.20066491939276374,0.16266389394685982,0.180115787393742,0.1738351330011376,0.14823480580272044,0.1671674533344217,0.010889216579838117,1.3568845196014387e-05,0.022000406347777845,0.006037897516909077
664,0.10748152732849121,0.0007366657257080079,0.10965203882684083,0.11464690214834561,0.0001,"(10, 30)",6,"{'pca__n_components': 6, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",732,0.1078653317464816,0.11280817571314185,0.10718917972950995,0.10291993749484064,0.10884795939951053,0.11274892571989523,0.11406156309258923,0.11211658107080405,0.11033802362248145,0.13264089074304627,0.01352464133337962,7.461244580867253e-06,0.0024421429615809967,0.009743624374047822
665,0.09449434280395508,0.0007345676422119141,0.12123687257843271,0.12937816144788755,0.0001,"(10, 30)",7,"{'pca__n_components': 7, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",561,0.13378981694089478,0.15116556650112423,0.12041880425541372,0.11315115580646165,0.10437108864621598,0.1111047672920243,0.11227614407481756,0.11244084062604273,0.13541380266907488,0.1590284770137848,0.013096933139284967,8.286546324244865e-06,0.01202546711683568,0.021156264863134964
666,0.1201873779296875,0.0007378101348876953,0.13476627250764728,0.1367967125066443,0.0001,"(10, 30)",8,"{'pca__n_components': 8, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",420,0.13816772346007386,0.13132084108667724,0.14580471987728288,0.16495050649154092,0.15262161645737563,0.15119993484482466,0.1123559833317378,0.12160578400800783,0.12461845361419449,0.1149064961021709,0.017446431455546897,1.4323858061742824e-05,0.014535701194754124,0.018654865210772406
667,0.12084746360778809,0.0007318496704101562,0.13160855201495275,0.13722882224380406,0.0001,"(10, 30)",9,"{'pca__n_components': 9, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",455,0.13077246431855405,0.132390407438568,0.1042099914408282,0.10033008919524064,0.0933499173355816,0.08655935253203234,0.1895315709694101,0.17016001006683965,0.14062098383335944,0.19670425198633973,0.038542229967667235,4.4286852725987655e-06,0.03361281762683116,0.04141041365111962
668,0.10561623573303222,0.0007413387298583985,0.17478649819958456,0.18023791535074454,0.0001,"(10, 30)",10,"{'pca__n_components': 10, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",49,0.1692653223621128,0.18012074889952312,0.11963343085212996,0.1549368592367048,0.2066432773044205,0.18504812242294996,0.19369638692205512,0.1871755367662094,0.1851261164741224,0.19390830942833548,0.022885917953075298,1.6021018920806722e-05,0.030226411237730042,0.013403772048804205
669,0.13368682861328124,0.0007393836975097656,0.1597738290031061,0.16891746206071773,0.0001,"(10, 30)",11,"{'pca__n_components': 11, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",127,0.14990129426314866,0.1693469030231816,0.1696140896754667,0.16752095579355286,0.17908962800997547,0.168210237313918,0.14895570879339864,0.16330538655269636,0.15116541217737187,0.17620382762023978,0.008693753944942886,1.0683068035539973e-05,0.012321963404252024,0.004176633350239905
670,0.08150830268859863,0.0007938861846923829,0.10281838017596942,0.09952738750360682,0.0001,"(10, 40)",2,"{'pca__n_components': 2, 'NN__hidden_layer_sizes': (10, 40), 'NN__alpha': 0.0001}",775,0.12208941354370599,0.12173630896109254,0.1115598340394167,0.10453598737101331,0.09487115542231978,0.10598783628337345,0.12975281638387967,0.10985657115914832,0.055257111739222105,0.05552023374340646,0.02209458641838396,0.0001148696062514854,0.026367861579249436,0.02281833157983451
671,0.104331636428833,0.0007531166076660157,0.14242624763116307,0.14919210999335092,0.0001,"(10, 40)",3,"{'pca__n_components': 3, 'NN__hidden_layer_sizes': (10, 40), 'NN__alpha': 0.0001}",296,0.14273024681417126,0.16671077602872433,0.18508013566411102,0.16229374178369232,0.1023991781235736,0.09933846333577867,0.16837287506825552,0.16588605695820977,0.11313914400659233,0.15173151186034947,0.016744978506607475,1.2203119068287026e-05,0.03147933422173495,0.025491484567966346
672,0.12400951385498046,0.0007443428039550781,0.1383484320603827,0.14472409237934364,0.0001,"(10, 40)",4,"{'pca__n_components': 4, 'NN__hidden_layer_sizes': (10, 40), 'NN__alpha': 0.0001}",360,0.127345592311899,0.13470349651462554,0.13335879440096554,0.1312829853041592,0.16732766782142297,0.15649379107049874,0.14125733883644095,0.15566705749257315,0.1223389898118031,0.14547313151486163,0.015521859494035553,5.38002498915418e-06,0.015811424617471655,0.010391448919828771
673,0.10344767570495605,0.0007543563842773438,0.12232916529136831,0.12601593342654524,0.0001,"(10, 40)",5,"{'pca__n_components': 5, 'NN__hidden_layer_sizes': (10, 40), 'NN__alpha': 0.0001}",550,0.11660996775551243,0.11749992066769736,0.10840961721544315,0.11476499845625072,0.10840108276193065,0.11377442770242426,0.12626427011681865,0.11226027459684008,0.15240543018968422,0.17178004570951386,0.029760982629951305,8.998209034320937e-06,0.01632683307265282,0.022945729869828707
674,0.09412980079650879,0.000751495361328125,0.1496258362700237,0.15137549503956355,0.0001,"(10, 40)",6,"{'pca__n_components': 6, 'NN__hidden_layer_sizes': (10, 40), 'NN__alpha': 0.0001}",212,0.14873242954428537,0.1728790797433828,0.14454117569996008,0.13854707097613428,0.18871185790222972,0.15882681281379324,0.142901485148434,0.156390189773187,0.12292643426678955,0.13023432189132045,0.010444387583654513,9.124924106386397e-06,0.021483125181014733,0.015195993689084484
