,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.06134219169616699,0.0014139652252197266,0.04761904761904767,0.04761904761904769,0.1,"(10,)",2,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 2, 'NN__alpha': 0.1}",869,0.047619047619047714,0.047619047619047714,0.04761904761904767,0.04761904761904714,0.0476190476190475,0.04761904761904829,0.04761904761904777,0.04761904761904734,0.04761904761904769,0.04761904761904802,0.001150055381858452,6.558558404448032e-05,9.120286884600572e-17,4.2338626521634115e-16
1,0.06923818588256836,0.0014527797698974609,0.06288909891748001,0.06561793423252915,0.1,"(10,)",3,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 3, 'NN__alpha': 0.1}",790,0.027577323488367556,0.03138852704605459,0.0486977178247222,0.049911254399115944,0.05527354765933428,0.051688327162579685,0.04761904761904767,0.05046554086811965,0.13658392510152897,0.14463602168677592,0.015680199594304875,2.153784292106023e-05,0.03774221504345766,0.040214025489738785
2,0.05932741165161133,0.001482248306274414,0.06217945807524971,0.05394845232264746,0.1,"(10,)",4,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 4, 'NN__alpha': 0.1}",796,0.11193328988748655,0.07436741014247805,0.047369745277417184,0.051431291255720726,0.055555555555555365,0.048705464976942225,0.04761904761904767,0.04761904761904814,0.04761904761904741,0.04761904761904813,0.006317139057721481,2.2950683138673483e-05,0.025265930370870424,0.01030418926840912
3,0.05599660873413086,0.0014842033386230468,0.04761904761904761,0.047619047619047616,0.1,"(10,)",5,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 5, 'NN__alpha': 0.1}",933,0.047619047619047644,0.04761904761904739,0.04761904761904772,0.04761904761904728,0.04761904761904756,0.047619047619047485,0.04761904761904759,0.04761904761904796,0.04761904761904756,0.04761904761904795,0.0034012855976016548,4.483674214724297e-05,6.125035511128425e-17,2.8707236425739387e-16
4,0.11909284591674804,0.001526784896850586,0.10495445054813818,0.09775310535642072,0.1,"(10,)",6,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 6, 'NN__alpha': 0.1}",525,0.08504000119028678,0.08275669644845658,0.1144766101703948,0.12232856692194845,0.11292494597959718,0.10919155597087583,0.056871583528594866,0.050994321636874694,0.15592260436912847,0.12349438580394809,0.05470695772018464,3.234291925895297e-05,0.03292352695490793,0.027599569263894185
5,0.11439123153686523,0.0015661239624023438,0.10010530097597874,0.10894928476390361,0.1,"(10,)",7,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 7, 'NN__alpha': 0.1}",575,0.07745432832636562,0.14312710423206956,0.11234328245052515,0.10765154303962514,0.09302304358095759,0.0957868866771471,0.1273802357592411,0.11988800115152598,0.09057904306655006,0.07829288871915029,0.01610256632960991,5.700946690494096e-06,0.017601729196063263,0.021920430357259567
6,0.148293399810791,0.0016196727752685546,0.10022104468589985,0.09935899455927966,0.1,"(10,)",8,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 8, 'NN__alpha': 0.1}",573,0.086804438307346,0.07863162584243807,0.09377368830136931,0.09213944854763227,0.10799844938694593,0.1139721750735279,0.07646635908869966,0.09230590388333451,0.1365626464323957,0.1197458194494655,0.03618701862291921,1.160743490701721e-05,0.020737324923246137,0.015235874904096624
7,0.06393537521362305,0.001644468307495117,0.04761904761904767,0.04761904761904769,0.1,"(10,)",9,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 9, 'NN__alpha': 0.1}",869,0.047619047619047714,0.047619047619047714,0.04761904761904767,0.04761904761904714,0.0476190476190475,0.04761904761904829,0.04761904761904777,0.04761904761904734,0.04761904761904769,0.04761904761904802,0.007470208695353918,2.6291245991165046e-05,9.120286884600572e-17,4.2338626521634115e-16
8,0.17898664474487305,0.0016950607299804688,0.11259974480158255,0.11110327775208984,0.1,"(10,)",10,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 10, 'NN__alpha': 0.1}",382,0.1102838330744539,0.11746421368098466,0.11233247827325128,0.105308723336695,0.11984016925885077,0.11587486367707628,0.11236544620593097,0.10271563790585721,0.10816888667280243,0.11415295015983602,0.02428869279795533,5.2660527914452374e-05,0.0039314455951260435,0.005940696979120939
9,0.1278446674346924,0.001863241195678711,0.04643415864523692,0.06367957578205434,0.1,"(10,)",15,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 15, 'NN__alpha': 0.1}",1037,0.04719805501416553,0.047697368421052724,0.04761904761904767,0.04763860369609807,0.04579103865477278,0.0943884477344357,0.04402914348668061,0.0820870405391272,0.04750941051785266,0.046586418519558054,0.02312734434205227,3.0999183288043765e-05,0.0013642417765335941,0.020429338404185024
10,0.2439417839050293,0.002060270309448242,0.11322857438680455,0.11473095516998036,0.1,"(10,)",20,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 20, 'NN__alpha': 0.1}",360,0.12427216550197161,0.11655808733921859,0.09288317299707657,0.10390161249029903,0.14704184597155068,0.1479967410713536,0.09466196048854056,0.09195637596395534,0.10717037905761528,0.11324195898507511,0.03474997982993704,4.756975862001678e-05,0.02029983526712802,0.018698257427493106
