iter,LR0.1_E0.0_Time,LR0.1_E0.0_Rewards,LR0.1_E0.0_Steps,LR0.1_E0.0_Convergence,LR0.1_E0.5_Time,LR0.1_E0.5_Rewards,LR0.1_E0.5_Steps,LR0.1_E0.5_Convergence,LR0.1_E0.7_Time,LR0.1_E0.7_Rewards,LR0.1_E0.7_Steps,LR0.1_E0.7_Convergence,LR0.1_E0.9_Time,LR0.1_E0.9_Rewards,LR0.1_E0.9_Steps,LR0.1_E0.9_Convergence
703,0.113267048,51.74,50.26,0.4097587742,0.09981718,51.44,50.56,0.3520878226,0.099584378,51.66,50.34,0.4443374185,0.099909989,52.72,49.28,0.4141494511
704,0.113360722,53.24,48.76,0.4118531709,0.099902115,50.94,51.06,0.3580230678,0.099699603,52.08,49.92,0.4482636759,0.10000445,51.42,50.58,0.417610102
705,0.113450642,52.84,49.16,0.4146396656,0.099995937,52.42,49.58,0.3656762255,0.099793127,51.8,50.2,0.4523144745,0.100093312,52.06,49.94,0.4073168804
706,0.113545718,53.26,48.74,0.4238629277,0.100087931,51.22,50.78,0.3654927307,0.09991661,50.7,51.3,0.4622219963,0.100186299,52.16,49.84,0.3933510041
707,0.113651633,51.18,50.82,0.4391841945,0.100183528,52.82,49.18,0.3834884901,0.100012913,51.38,50.62,0.4612687138,0.100279436,50.54,51.46,0.3988776613
708,0.113757795,51.5,50.5,0.4515783231,0.100293315,51.92,50.08,0.3773262985,0.100100346,53.44,48.56,0.4609756289,0.10040655,51.76,50.24,0.4058731119
709,0.113865835,52.42,49.58,0.446847368,0.100368723,53.28,48.72,0.3712126142,0.100205475,52.94,49.06,0.462770547,0.100494341,53.2,48.8,0.381901123
710,0.114012445,52.16,49.84,0.4448232952,0.10047962,53.64,48.36,0.3759658123,0.100306791,53.4,48.6,0.4637159102,0.100588714,51.98,50.02,0.3799734971
711,0.114117469,52,50,0.4477598304,0.100606919,51.76,50.24,0.3744232295,0.100405037,53.04,48.96,0.453694639,0.100683506,51.32,50.68,0.374614278
712,0.114205271,50.46,51.54,0.4453269726,0.100716222,51.86,50.14,0.3772580422,0.100503006,52.8,49.2,0.4482973175,0.100783026,51.56,50.44,0.3677011763
713,0.1142979,53.1,48.9,0.4384449892,0.100805604,52.24,49.76,0.3987870331,0.100593644,52.8,49.2,0.4412544649,0.100898947,52.1,49.9,0.3773678542
714,0.11439812,52.1,49.9,0.4129272527,0.100895306,51.52,50.48,0.3930373657,0.100688324,52.02,49.98,0.4363290925,0.101007267,52.3,49.7,0.3830351286
715,0.114487346,52.08,49.92,0.4119750171,0.100990492,49.5,52.5,0.3958592562,0.100790943,51.26,50.74,0.4106068141,0.101100778,51.22,50.78,0.3910990252
716,0.114596375,50.12,51.88,0.4012977151,0.101122533,52.18,49.82,0.3931781251,0.100876966,52.58,49.42,0.4021723548,0.101204152,52.62,49.38,0.3996066537
717,0.114675063,53.36,48.64,0.4049419546,0.101223844,51.6,50.4,0.3767482904,0.100979938,53.36,48.64,0.380015898,0.101324727,52.12,49.88,0.3907971184
718,0.114788093,51.36,50.64,0.3861773218,0.101370881,52.54,49.46,0.3915637522,0.10107013,51.54,50.46,0.375360812,0.101432331,53.48,48.52,0.3896016642
719,0.11488833,52.5,49.5,0.3940983632,0.101453837,51.18,50.82,0.4085848253,0.101171175,51.74,50.26,0.373891552,0.101535196,51.14,50.86,0.4179081413
720,0.114976338,51.22,50.78,0.3961395864,0.101554183,53.36,48.64,0.4202927108,0.101250005,52.54,49.46,0.3676583115,0.101654439,50.88,51.12,0.4238715927
721,0.115051611,52.4,49.6,0.4065718131,0.10165284,53.46,48.54,0.4090032443,0.101376652,53.24,48.76,0.377209992,0.101774488,52.52,49.48,0.4214290115
722,0.115141162,51.88,50.12,0.4085443444,0.101751681,51.56,50.44,0.421504232,0.101475958,51.84,50.16,0.3799831138,0.101874555,51.4,50.6,0.4221428878
723,0.115253364,51.12,50.88,0.4194384594,0.101845177,53.16,48.84,0.4284555163,0.101589125,52.58,49.42,0.3878270408,0.101980129,51.66,50.34,0.4272583426
724,0.115360631,51.64,50.36,0.4389639593,0.10195813,51.68,50.32,0.4323372356,0.10169761,53.34,48.66,0.3917812189,0.102081327,52,50,0.4121788349
725,0.115479944,53.24,48.76,0.4429660574,0.10207286,52.56,49.44,0.4333560264,0.101792758,51.64,50.36,0.4123122615,0.102171562,52.04,49.96,0.4131539664
726,0.115584632,50.42,51.58,0.4426243302,0.102163819,52.02,49.98,0.4361676387,0.101901506,51.04,50.96,0.4142526833,0.102300547,52.1,49.9,0.4260083222
727,0.11567088,51.42,50.58,0.4246180858,0.102266804,52.7,49.3,0.4363424768,0.102014159,51.82,50.18,0.4190203835,0.102405728,52.56,49.44,0.4444956954
728,0.115771086,52,50,0.4376563745,0.102350648,52.2,49.8,0.4319766554,0.102093939,51.78,50.22,0.4167184119,0.102509527,51.72,50.28,0.4362127345
729,0.115873602,52.68,49.32,0.4331835985,0.10244056,51.28,50.72,0.4220201621,0.102191661,51.9,50.1,0.4271070837,0.102622083,52.94,49.06,0.4310436595
730,0.115964688,52.4,49.6,0.431643325,0.102537073,51.98,50.02,0.4152390653,0.102287636,51.76,50.24,0.4179411382,0.102715037,51.22,50.78,0.4237186634
731,0.116062757,52.56,49.44,0.426990467,0.10265031,51.66,50.34,0.417000436,0.102379821,50.88,51.12,0.4111943373,0.102804469,51.12,50.88,0.4285800294
732,0.116150897,52.34,49.66,0.4073605457,0.102747569,50.76,51.24,0.3997708192,0.102457631,51.62,50.38,0.4161849747,0.102906675,52.34,49.66,0.4182478141
733,0.11625768,51.82,50.18,0.3984985431,0.10287153,53.3,48.7,0.3995817145,0.102558379,52.08,49.92,0.406536369,0.103017096,39.18,62.82,0.4222250023
734,0.116356321,53.26,48.74,0.4047201013,0.102971707,53.14,48.86,0.4072386427,0.102665723,52.48,49.52,0.4035120224,0.10312261,36.22,65.78,0.425068968
735,0.116443994,51.38,50.62,0.3914013904,0.103065145,52.24,49.76,0.4003233299,0.102763801,52.02,49.98,0.4063729327,0.103215182,53.1,48.9,0.4230497762
736,0.116531689,50.9,51.1,0.3908100242,0.103182972,52.86,49.14,0.3948791795,0.102856216,52.14,49.86,0.4046444117,0.103314946,51.82,50.18,0.4095968099
737,0.116627218,51.36,50.64,0.4003305379,0.103290057,53.38,48.62,0.3992386817,0.102948352,52.58,49.42,0.4208059544,0.103416712,51.46,50.54,0.4080534848
738,0.116729425,50.96,51.04,0.3982548779,0.103394171,51.88,50.12,0.4090085301,0.103070295,51.32,50.68,0.4194640336,0.103518168,51.8,50.2,0.4117633535
739,0.116824633,52.52,49.48,0.4068566421,0.103492944,52.24,49.76,0.4126196065,0.10315949,51.9,50.1,0.4053138133,0.103605306,53,49,0.4085728946
740,0.116931547,52.02,49.98,0.4032740187,0.10359868,51.14,50.86,0.4121030294,0.103262743,52.34,49.66,0.4118568574,0.103705335,51.8,50.2,0.4097540033
741,0.117085129,52.6,49.4,0.3975241275,0.10367773,51.74,50.26,0.4216448462,0.103340935,52.28,49.72,0.4083404871,0.103823268,51.28,50.72,0.4034524579
742,0.117175222,51.22,50.78,0.4106892898,0.103760605,52.56,49.44,0.4307141395,0.103441642,49.66,52.34,0.4091000135,0.10393192,52.52,49.48,0.4112548269
743,0.117292334,51.5,50.5,0.3837577704,0.103856643,51.52,50.48,0.4244105354,0.103535834,51.72,50.28,0.4024854524,0.104051554,51.64,50.36,0.415990764
744,0.11741047,51.86,50.14,0.3802860595,0.103967786,52.44,49.56,0.4251142389,0.103628888,52,50,0.4003078976,0.104151613,51.38,50.62,0.4108319923
745,0.117501979,51.92,50.08,0.3763606039,0.104069965,52.52,49.48,0.4362613353,0.103727977,51.26,50.74,0.3982662669,0.104262016,52.02,49.98,0.4193413959
746,0.117601855,52.16,49.84,0.371829296,0.104181418,52.24,49.76,0.4191290392,0.103836088,53.2,48.8,0.3976980775,0.104343914,51.62,50.38,0.4291178759
747,0.117740012,52.72,49.28,0.374551557,0.104287963,50.34,51.66,0.4182943953,0.10392587,51.34,50.66,0.3883658687,0.104429868,52.56,49.44,0.4172059895
748,0.117834891,51.86,50.14,0.3721489396,0.104404272,51.36,50.64,0.4178854764,0.104016804,52.38,49.62,0.40511487,0.104536692,52.04,49.96,0.4196495725
749,0.117927312,52.48,49.52,0.375985048,0.104497479,52.68,49.32,0.4236464743,0.104103974,53.06,48.94,0.414884671,0.104640278,51.96,50.04,0.4244584424
750,0.118023057,51.3,50.7,0.3773784893,0.104592598,53.02,48.98,0.4243793753,0.104183628,51.76,50.24,0.4148853805,0.104742021,51.68,50.32,0.4288954253
751,0.118121771,52.4,49.6,0.3830771762,0.104672572,51.66,50.34,0.4246055707,0.104297315,52.66,49.34,0.4117375999,0.104840803,53.16,48.84,0.4422438692
752,0.118204363,51.42,50.58,0.3990046391,0.104800227,52.82,49.18,0.4191582155,0.104398661,51.08,50.92,0.4116555107,0.104951586,52.72,49.28,0.4307991592
753,0.118313246,52.18,49.82,0.4192860877,0.104898463,51.72,50.28,0.4135617896,0.104490811,51.22,50.78,0.4115005197,0.105061102,51.28,50.72,0.4113607411
754,0.118427742,52.76,49.24,0.416187982,0.104999822,52.6,49.4,0.3841305323,0.104588936,50.88,51.12,0.4148403398,0.10516607,52.62,49.38,0.4292044957
755,0.118519258,51.42,50.58,0.4213854881,0.105092788,52.16,49.84,0.3854735327,0.104685226,52.12,49.88,0.4141076769,0.105276367,51.5,50.5,0.4248506107
756,0.118622871,51.56,50.44,0.4274802192,0.105214096,52.08,49.92,0.4165904822,0.104763894,51.22,50.78,0.4143065015,0.105391766,52.64,49.36,0.4207111472
757,0.118727217,51.2,50.8,0.423330417,0.105326624,52.58,49.42,0.4298822044,0.10486059,51.46,50.54,0.4225485876,0.105480146,51.9,50.1,0.4175735685
758,0.118810452,53.02,48.98,0.4255934029,0.105429871,51.76,50.24,0.4183591144,0.104944123,50.68,51.32,0.404438431,0.105630001,51.84,50.16,0.4225095163
759,0.118909253,51.66,50.34,0.4185139241,0.10553252,53.76,48.24,0.4039290244,0.105050818,52.3,49.7,0.394657081,0.105752863,52.68,49.32,0.4256942857
760,0.119012094,52.14,49.86,0.4189004637,0.105631705,51.68,50.32,0.377834347,0.10518157,52.78,49.22,0.3984701762,0.105853208,52.2,49.8,0.4196039559
761,0.119101026,51.62,50.38,0.420857251,0.105726913,52.08,49.92,0.3787572349,0.105290409,50.84,51.16,0.4048612623,0.105962159,51.12,50.88,0.410018729
762,0.119219337,52.58,49.42,0.416822093,0.105830449,53.24,48.76,0.3759268871,0.105400848,52.98,49.02,0.3920485057,0.106058363,51.84,50.16,0.4195652757
763,0.119319931,51.76,50.24,0.4291614074,0.105946018,51.64,50.36,0.3772800459,0.105513551,51.74,50.26,0.4048952759,0.106170715,52.52,49.48,0.4382103763
764,0.119430116,52.04,49.96,0.4365115772,0.106044973,50.86,51.14,0.4036021426,0.105600668,52.72,49.28,0.4072946494,0.106250758,52.28,49.72,0.4357081856
765,0.119519402,52.22,49.78,0.4436472713,0.106152747,51.5,50.5,0.3991386482,0.105697771,53.9,48.1,0.403641099,0.106341413,51.84,50.16,0.4294266287
766,0.11964603,51.82,50.18,0.4447365615,0.106272843,51.58,50.42,0.403034289,0.105809578,54.76,47.24,0.4071024369,0.106429707,52.42,49.58,0.4253242054
767,0.119779438,51.9,50.1,0.4393724808,0.106361833,52.08,49.92,0.3951058073,0.105918327,51.3,50.7,0.3949946507,0.106527987,51.16,50.84,0.4330118418
768,0.119870717,52.1,49.9,0.4219485533,0.106506955,51.78,50.22,0.4011179494,0.106009172,51.34,50.66,0.404463405,0.106623527,52.1,49.9,0.4343865054
769,0.119967729,51.14,50.86,0.4064013363,0.106600564,52.52,49.48,0.403735407,0.106111212,51.02,50.98,0.4086416693,0.106723781,53.22,48.78,0.4418851796
770,0.120049632,53.02,48.98,0.39028681,0.106700858,51.18,50.82,0.4352923488,0.106228457,51.1,50.9,0.4007239858,0.106847275,53.1,48.9,0.4506354242
771,0.120158181,52.48,49.52,0.3847813683,0.106788163,53.36,48.64,0.4090838794,0.106322882,51.2,50.8,0.4178748556,0.106929093,51.84,50.16,0.4292694668
772,0.120261275,51.66,50.34,0.3578898538,0.106882732,50.36,51.64,0.4128978606,0.106422574,51.34,50.66,0.4011100738,0.107047516,52.9,49.1,0.4324097042
773,0.12035753,52.04,49.96,0.3544945249,0.106966476,52.92,49.08,0.4214555635,0.106497709,51.48,50.52,0.3917219002,0.107151177,52.64,49.36,0.4177312967
774,0.120475007,52.52,49.48,0.3478498272,0.107077385,52.66,49.34,0.3950626057,0.106599063,52.6,49.4,0.3864686946,0.10724197,50.82,51.18,0.4138228575
775,0.120585611,51.56,50.44,0.3477889316,0.107182597,52.84,49.16,0.3909619373,0.106713309,52.34,49.66,0.3909459272,0.107333203,52.52,49.48,0.4119138598
776,0.120685265,51.4,50.6,0.3473978667,0.107287909,52.1,49.9,0.3783553522,0.106819772,50.26,51.74,0.3880747084,0.107436414,52.46,49.54,0.4198836132
777,0.120790662,52.4,49.6,0.3618469607,0.107388384,52.06,49.94,0.3633849181,0.10693474,51.12,50.88,0.3924030025,0.107521643,51.4,50.6,0.4164510096
778,0.12090324,52.84,49.16,0.387587552,0.107486889,50.54,51.46,0.3656231761,0.107036179,53.38,48.62,0.3939109273,0.107632421,51.32,50.68,0.4121157571
779,0.121008863,51.32,50.68,0.3984911304,0.107587654,52.5,49.5,0.3590018891,0.107135526,50.14,51.86,0.3971511721,0.107730479,53.96,48.04,0.4040486637
780,0.121103831,52.96,49.04,0.4056471945,0.107691073,52.3,49.7,0.3584561523,0.107261585,51.48,50.52,0.4081615855,0.107813962,52.88,49.12,0.3833421043
781,0.121203468,52.1,49.9,0.4054581968,0.107800721,52.12,49.88,0.3806420897,0.107339529,52.82,49.18,0.4051214997,0.107922643,52.22,49.78,0.4042418487
782,0.121291156,50.96,51.04,0.4188206098,0.107902191,51.98,50.02,0.3824298034,0.107456369,50.26,51.74,0.4320267067,0.10801657,52.66,49.34,0.4046069792
783,0.12137988,52.28,49.72,0.4130538919,0.108004039,51.56,50.44,0.3728727559,0.107537821,53.02,48.98,0.4242434199,0.108111068,51.2,50.8,0.4089976235
784,0.12148723,53.74,48.26,0.4148266649,0.108102776,51.94,50.06,0.37597726,0.10763546,51.74,50.26,0.4189017478,0.108223648,52.78,49.22,0.4037246289
785,0.121583118,54.24,47.76,0.4147706532,0.108202067,52.22,49.78,0.3780626285,0.10772803,51.48,50.52,0.4197043594,0.108337106,52.58,49.42,0.3978842378
786,0.121679437,52.34,49.66,0.4197079895,0.108311317,50.8,51.2,0.3750903514,0.107821483,53.18,48.82,0.4164639426,0.108440831,52.44,49.56,0.3901179311
787,0.121773734,51.04,50.96,0.4155121923,0.108408303,51.28,50.72,0.3863805122,0.107924604,51.3,50.7,0.4137960504,0.108528343,51.82,50.18,0.4010596631
788,0.121863091,51.7,50.3,0.4088747434,0.108497566,51.48,50.52,0.3838988879,0.108032728,51.92,50.08,0.406120101,0.108639323,52.74,49.26,0.3963887012
789,0.121968107,52.02,49.98,0.4169694895,0.108599916,52.9,49.1,0.38678837,0.108116064,52.36,49.64,0.4081140049,0.108778128,52.34,49.66,0.3931789613
790,0.122069069,52.12,49.88,0.4292279176,0.108690653,52.78,49.22,0.3749747512,0.108223734,51.94,50.06,0.3952717728,0.108874079,51.12,50.88,0.4098874463
791,0.122185609,51.44,50.56,0.4344296738,0.108794343,51.16,50.84,0.3729062311,0.108318672,51.92,50.08,0.38619886,0.108981751,52.84,49.16,0.4244499973
792,0.122278559,52.4,49.6,0.4432235569,0.108892802,52.5,49.5,0.3695608331,0.108403863,52.94,49.06,0.379839619,0.109067367,51.18,50.82,0.426339752
793,0.122367576,52.88,49.12,0.4529555462,0.109005738,52.6,49.4,0.383588462,0.108501121,51.46,50.54,0.394733349,0.109193025,51.52,50.48,0.430325753
794,0.122458839,52.42,49.58,0.445843371,0.109097615,51.26,50.74,0.3805274544,0.108600632,51.58,50.42,0.3765570333,0.109296549,51,51,0.4375687667
795,0.122567886,52.94,49.06,0.4249636602,0.109194212,52.34,49.66,0.3815702979,0.108705572,51.8,50.2,0.3786798861,0.10939226,52.52,49.48,0.4475234042
796,0.122667837,52.98,49.02,0.4231752264,0.109306802,51.36,50.64,0.3904996828,0.10881548,53.06,48.94,0.3807407093,0.109517565,50.26,51.74,0.4435986248
797,0.122771116,52.24,49.76,0.4106420629,0.109437327,52.72,49.28,0.386815534,0.108929207,53.72,48.28,0.3907313013,0.109637037,52,50,0.4477710856
798,0.122854903,51.64,50.36,0.4007555382,0.109532516,52.62,49.38,0.3888857576,0.109048422,51.92,50.08,0.3831627336,0.109719477,52.68,49.32,0.459172396
799,0.122937244,51,51,0.4001561298,0.109625522,53.52,48.48,0.3888303254,0.109154547,51.84,50.16,0.3792298666,0.109805022,38.36,63.64,0.4391332313
800,0.123066457,51.36,50.64,0.3932712174,0.109713129,52.64,49.36,0.4010227929,0.109273319,51.66,50.34,0.3926826851,0.109920693,52.4,49.6,0.4373840645
801,0.123157156,51.84,50.16,0.3851154841,0.10981373,52.9,49.1,0.4021660536,0.109383355,53.22,48.78,0.3895524367,0.110029522,51.84,50.16,0.434203543
802,0.12326789,51.58,50.42,0.3897333492,0.109913896,51.22,50.78,0.4187497153,0.109475745,51.82,50.18,0.3989199642,0.110117636,52.2,49.8,0.4218611479
803,0.12337092,51.02,50.98,0.3840156665,0.11004125,53.38,48.62,0.4051544998,0.109570172,54.12,47.88,0.4023844657,0.110213834,52.78,49.22,0.4184254525
804,0.123469112,51.06,50.94,0.3797758328,0.110130976,51.96,50.04,0.4260114824,0.109649944,51.42,50.58,0.4038780168,0.110326785,53.04,48.96,0.4194960084
805,0.123567544,52.56,49.44,0.3939841076,0.110222554,53.48,48.52,0.4072278353,0.109758936,52.12,49.88,0.4044510075,0.110412271,51.5,50.5,0.4158338461
806,0.123668233,53.02,48.98,0.3915271998,0.110326389,51.9,50.1,0.3978086968,0.109852268,53.24,48.76,0.4109332248,0.110531654,51.42,50.58,0.4300192257
807,0.123767042,52,50,0.4039101698,0.11044671,52.46,49.54,0.4040203322,0.109954248,52.26,49.74,0.414047228,0.110642733,53,49,0.4140896833
808,0.123863259,51.64,50.36,0.4062304906,0.110545153,52.62,49.38,0.4087747866,0.110052223,51.98,50.02,0.4286490056,0.110724888,51.46,50.54,0.4020315105
809,0.123963518,50.54,51.46,0.3828852831,0.110642063,52.84,49.16,0.4108050569,0.110174663,52.1,49.9,0.4322953052,0.110808349,52.18,49.82,0.4116609029
810,0.124067418,52.34,49.66,0.3887408457,0.110758264,52.5,49.5,0.4043158018,0.110283088,51.26,50.74,0.4243557175,0.110908602,51.62,50.38,0.3858338152
811,0.124170609,51.96,50.04,0.3910120612,0.110863364,52.82,49.18,0.4000287867,0.110378356,52.36,49.64,0.427372594,0.110995431,52.2,49.8,0.3805745677
812,0.124260725,51.26,50.74,0.3875530909,0.110951262,52.6,49.4,0.3874818084,0.110476063,51.56,50.44,0.4119297318,0.111104494,53,49,0.3846144923
813,0.124366245,52.32,49.68,0.3871387385,0.111067832,51.26,50.74,0.3975438922,0.110572252,52.3,49.7,0.3986181375,0.111207279,51.34,50.66,0.3821239742
814,0.124466199,51.74,50.26,0.3945626138,0.111166006,51.74,50.26,0.3958238217,0.110668708,50.58,51.42,0.4103574918,0.111294575,51.9,50.1,0.3822715141
815,0.124573806,51.92,50.08,0.389612294,0.111250839,51.14,50.86,0.4120866417,0.110773411,52.04,49.96,0.4100996995,0.111378709,50.42,51.58,0.3868391242
816,0.12468221,51.58,50.42,0.3965513077,0.111356797,52.68,49.32,0.4082904368,0.110877784,52.44,49.56,0.409970698,0.111509093,51.34,50.66,0.3729046416
817,0.124801968,51.68,50.32,0.3696130482,0.111457741,52.24,49.76,0.4111242045,0.110970802,51.56,50.44,0.3977738378,0.111629153,51.92,50.08,0.3848042419
818,0.124887736,53.12,48.88,0.3795989141,0.111545745,52.58,49.42,0.4051665277,0.111086233,51.26,50.74,0.3980413875,0.111746885,51.08,50.92,0.3876856018
819,0.124990271,52.44,49.56,0.3868782484,0.111640644,53.46,48.54,0.4072183336,0.111182364,52.34,49.66,0.3894964599,0.111849777,50.48,51.52,0.4064424108
820,0.125091855,51.76,50.24,0.3859083923,0.111730665,49.6,52.4,0.4044906061,0.111294883,52.42,49.58,0.3935228724,0.111993156,32.86,69.14,0.4292818275
821,0.125179465,52.66,49.34,0.3831146687,0.111823969,50.88,51.12,0.4070231784,0.111398411,51.84,50.16,0.366960386,0.112095169,51.9,50.1,0.4015984252
822,0.125290174,52.24,49.76,0.3600629681,0.111949587,53.2,48.8,0.4206265022,0.11149056,52.38,49.62,0.3818886396,0.112185996,51.88,50.12,0.4092609246
823,0.125385468,53,49,0.3613496984,0.112040696,52.7,49.3,0.4185953902,0.111574579,51.68,50.32,0.3832186016,0.112319579,51.42,50.58,0.4186271931
824,0.125484071,51.56,50.44,0.3687376627,0.112124391,52.92,49.08,0.424023794,0.111665709,52.26,49.74,0.3984324908,0.112423977,51.92,50.08,0.4059368891
825,0.125591165,52.06,49.94,0.3559949847,0.112219365,52.02,49.98,0.4281120342,0.111771424,52.38,49.62,0.3923255843,0.112504047,52.4,49.6,0.4006601452
826,0.125692893,51.06,50.94,0.3448661887,0.112314246,51.28,50.72,0.4367899721,0.111867153,53.42,48.58,0.3666610722,0.112609781,51.16,50.84,0.3991671446
827,0.125794793,52.58,49.42,0.3736693538,0.112414292,52.12,49.88,0.4359820967,0.11196545,53.02,48.98,0.3699911171,0.112708538,51.86,50.14,0.3997229106
828,0.125902551,52.68,49.32,0.368156553,0.112497378,50.92,51.08,0.4333119717,0.112079052,50.36,51.64,0.3791535583,0.112857856,52.54,49.46,0.3818522347
829,0.126000858,51.1,50.9,0.3807502855,0.112591029,51.82,50.18,0.4409688285,0.112165977,53.1,48.9,0.3599650926,0.112959637,52,50,0.3651406845
830,0.12611736,52.54,49.46,0.3753144505,0.112694668,51.72,50.28,0.433781456,0.112271551,52.16,49.84,0.3619016023,0.113057845,53.14,48.86,0.3564543691
831,0.126201286,51.92,50.08,0.3848968405,0.112772799,52.14,49.86,0.4419691136,0.112373004,53.02,48.98,0.3851656317,0.113173448,52.92,49.08,0.3799522873
832,0.126303607,50.14,51.86,0.3994672231,0.112878833,50.34,51.66,0.4368900159,0.112476486,52.58,49.42,0.370242761,0.113273474,53.92,48.08,0.3818506612
833,0.126410735,50.86,51.14,0.4039400768,0.112970583,52.52,49.48,0.4419649953,0.11256909,52.4,49.6,0.3771763379,0.113364902,51.46,50.54,0.3750133144
834,0.126518563,52.54,49.46,0.409894168,0.11308918,51.62,50.38,0.4411929396,0.11268469,51.58,50.42,0.3754516627,0.113468157,50.86,51.14,0.3895436407
835,0.126607487,52.18,49.82,0.4366100346,0.113177351,50.96,51.04,0.4458144391,0.112771769,52.4,49.6,0.3808845503,0.113562619,52.9,49.1,0.3932866139
836,0.126709523,53.44,48.56,0.4370697343,0.113300803,51.6,50.4,0.4560448119,0.112864893,52.78,49.22,0.4075346456,0.113643252,51.76,50.24,0.3938838286
837,0.126809325,51.56,50.44,0.4283760133,0.11339035,51.84,50.16,0.4610783293,0.112948321,53.48,48.52,0.4113221484,0.113757253,51.86,50.14,0.3865139211
838,0.126908103,51.54,50.46,0.4334919314,0.113492098,52.02,49.98,0.4545214771,0.113047973,51.86,50.14,0.3993920882,0.113841536,52.66,49.34,0.4004630367
839,0.126991694,52.1,49.9,0.4302613844,0.113599384,50.8,51.2,0.4569780278,0.113147748,52.16,49.84,0.4179783006,0.113942879,51.46,50.54,0.4106488091
840,0.127076444,53,49,0.4261422462,0.113692435,51.62,50.38,0.4662453184,0.113257544,52.72,49.28,0.4093205772,0.114053948,51.5,50.5,0.4287659154
841,0.12719455,53.54,48.46,0.4171467861,0.113792792,51.4,50.6,0.455884849,0.113362931,50.92,51.08,0.4125850767,0.114154344,50.96,51.04,0.4273198169
842,0.127293414,51.16,50.84,0.4230828875,0.113914559,52.38,49.62,0.42387479,0.1134449,53.14,48.86,0.4210036157,0.114249283,52.58,49.42,0.4196381927
843,0.127394918,50.4,51.6,0.4096055544,0.114015284,52.92,49.08,0.4257800483,0.113528204,52.42,49.58,0.4290011657,0.1143802,51.06,50.94,0.4222173451
844,0.127487986,51.4,50.6,0.404913419,0.114112458,53.68,48.32,0.4289878507,0.113613699,51.66,50.34,0.4315574194,0.114464096,53.38,48.62,0.4253626595
845,0.12759525,50.76,51.24,0.3988662055,0.114209469,52.28,49.72,0.4226879705,0.113698919,53.06,48.94,0.4319435912,0.114554962,51.82,50.18,0.4249929203
846,0.127682883,52.18,49.82,0.3991707338,0.114317362,52.08,49.92,0.4006307048,0.113783784,51.74,50.26,0.4312425027,0.114642036,51.38,50.62,0.4081268261
847,0.127789639,51.64,50.36,0.4057075678,0.114401355,51.98,50.02,0.4005798019,0.113877377,51.62,50.38,0.422535633,0.114727571,51.5,50.5,0.4168706063
848,0.127871864,50.48,51.52,0.3950291941,0.114499753,52.02,49.98,0.4038574049,0.11398175,52.16,49.84,0.4114092511,0.114838811,50.88,51.12,0.4228991066
849,0.127970304,52.38,49.62,0.3918118758,0.11460366,51.9,50.1,0.3831386956,0.114104853,52.06,49.94,0.4186776968,0.114966113,51.68,50.32,0.4205478651
850,0.128073951,52.46,49.54,0.3920180422,0.11469507,50.66,51.34,0.3855547392,0.114211917,51.1,50.9,0.4279990749,0.115076722,53.52,48.48,0.4151926258
851,0.128160629,52.8,49.2,0.3911954068,0.114799198,52.42,49.58,0.3947125377,0.114339951,51.84,50.16,0.4291420242,0.11518886,52.2,49.8,0.4189000507
852,0.128261382,51.38,50.62,0.3934433621,0.114887291,52.76,49.24,0.4095174699,0.114435137,51.62,50.38,0.4273596099,0.115286562,52.48,49.52,0.4120135448
853,0.128371802,52.58,49.42,0.4049684755,0.114995032,52.76,49.24,0.3901271513,0.114551664,52.7,49.3,0.4180311296,0.115390698,51.88,50.12,0.4166893932
854,0.128489614,49.98,52.02,0.4008787765,0.11508608,51.34,50.66,0.3861598403,0.114650943,52.22,49.78,0.4216629317,0.115483845,52.92,49.08,0.4110271425
855,0.128609559,51.96,50.04,0.3987058473,0.115178624,51.76,50.24,0.3874472769,0.114759139,52.4,49.6,0.423752348,0.115583482,51.96,50.04,0.4152134485
856,0.128710528,51.14,50.86,0.407977362,0.115270784,52.98,49.02,0.3753863493,0.114880024,50.98,51.02,0.4215364893,0.115672723,52.22,49.78,0.4291928998
857,0.128808918,51.06,50.94,0.4146085435,0.115346421,52.12,49.88,0.3553360415,0.115003052,53.64,48.36,0.431535076,0.115800042,51.64,50.36,0.4258435418
858,0.128926772,52.5,49.5,0.4198486875,0.115438303,52.28,49.72,0.3594679249,0.115101172,51.82,50.18,0.4505620204,0.115889925,51.22,50.78,0.4129574555
859,0.129033814,50.8,51.2,0.4247832013,0.115541862,51.86,50.14,0.3740478674,0.1151814,53.04,48.96,0.4402301026,0.115993243,51.74,50.26,0.411206304
860,0.129123346,52.4,49.6,0.4405229726,0.115642388,51.44,50.56,0.3729718115,0.115268713,51.92,50.08,0.429944365,0.116093443,51.96,50.04,0.4203691577
861,0.129217791,53,49,0.4506109466,0.115726131,51.58,50.42,0.3686692907,0.115348894,52.08,49.92,0.4307421853,0.116196806,52.62,49.38,0.4167659265
862,0.129296612,52.5,49.5,0.4577084286,0.115808845,52.18,49.82,0.3783528599,0.115471701,51.76,50.24,0.4341871081,0.116302106,52.02,49.98,0.4271853808
863,0.129398966,52.78,49.22,0.4547888495,0.11594721,54,48,0.3903324602,0.115558882,51.78,50.22,0.4315931211,0.116382482,31.04,70.96,0.4278586374
