iterations,fitness,time,fevals
0,20.0,0.103935401,1500
10,29.0,0.201931781,3150
20,29.0,0.293269584,4800
30,35.0,0.37788596,6450
40,45.0,0.456582275,8100
50,49.0,0.532378066,9750
60,46.0,0.604038942,11400
70,48.0,0.673722674,13050
80,48.0,0.740798497,14700
90,50.0,0.807188206,16350
100,49.0,0.87268894,18000
110,52.0,0.937544507,19650
120,51.0,1.00327103,21300
130,54.0,1.069543735,22950
140,53.0,1.137581929,24600
150,55.0,1.205989293,26250
160,55.0,1.279496789,27900
170,54.0,1.344071715,29550
180,55.0,1.408384792,31200
190,56.0,1.473559537,32850
200,57.0,1.537729643,34500
210,56.0,1.601297588,36150
220,55.0,1.665203181,37800
230,57.0,1.729761096,39450
240,56.0,1.795682844,41100
250,56.0,1.860739113,42750
260,55.0,1.923982634,44400
270,60.0,1.986947244,46050
280,60.0,2.050018791,47700
290,57.0,2.111353828,49350
300,57.0,2.175317614,51000
310,58.0,2.240480369,52650
320,55.0,2.303622851,54300
330,56.0,2.367282406,55950
340,56.0,2.437890834,57600
350,58.0,2.501005673,59250
360,61.0,2.561579792,60900
370,56.0,2.622861397,62550
380,60.0,2.68499005,64200
390,62.0,2.747115868,65850
400,63.0,2.809567645,67500
410,58.0,2.870836573,69150
420,60.0,2.930817741,70800
430,62.0,2.989960952,72450
440,60.0,3.046435094,74100
450,60.0,3.104041291,75750
460,60.0,3.161565913,77400
470,60.0,3.216109488,79050
480,60.0,3.272352076,80700
490,62.0,3.331257523,82350
500,59.0,3.390021181,84000
510,61.0,3.447006366,85650
520,60.0,3.505799299,87300
530,60.0,3.563844144,88950
540,59.0,3.620180606,90600
550,62.0,3.677746548,92250
560,58.0,3.733908082,93900
570,59.0,3.790114502,95550
580,61.0,3.846030712,97200
590,62.0,3.90216889,98850
600,62.0,3.958853443,100500
610,67.0,4.01549476,102150
620,61.0,4.073648023,103800
630,58.0,4.131676673,105450
640,59.0,4.188408752,107100
650,60.0,4.243267898,108750
660,60.0,4.300156117,110400
670,82.0,4.358555018,112050
680,60.0,4.415771968,113700
690,58.0,4.474838679,115350
700,59.0,4.532045442,117000
710,57.0,4.587472787,118650
720,59.0,4.642811182,120300
730,60.0,4.699750968,121950
740,60.0,4.754854035,123600
750,60.0,4.812395261,125250
760,61.0,4.869553593,126900
770,59.0,4.925296607,128550
780,58.0,4.981231033,130200
790,59.0,5.036526595,131850
800,60.0,5.092213378,133500
810,59.0,5.153529705,135150
820,59.0,5.208506423,136800
830,59.0,5.264543833,138450
840,58.0,5.320945466,140100
850,59.0,5.376758986,141750
860,61.0,5.437547329,143400
870,59.0,5.495672693,145050
880,61.0,5.554197319,146700
890,58.0,5.61290334,148350
900,59.0,5.668983673,150000
910,59.0,5.724126768,151650
920,59.0,5.780118511,153300
930,58.0,5.837395053,154950
940,57.0,5.893828105,156600
950,60.0,5.95016484,158250
960,58.0,6.007391438,159900
970,59.0,6.064941385,161550
980,60.0,6.121481046,163200
990,58.0,6.178139472,164850
1000,60.0,6.23569185,166500
1010,60.0,6.29205429,168150
1020,58.0,6.362202162,169800
1030,59.0,6.41854742,171450
1040,59.0,6.475201975,173100
1050,58.0,6.530808637,174750
1060,62.0,6.586882176,176400
1070,59.0,6.641991944,178050
1080,59.0,6.69815084,179700
1090,58.0,6.754338401,181350
1100,59.0,6.809201035,183000
1110,60.0,6.86628875,184650
1120,59.0,6.922743299,186300
1130,58.0,6.978255596,187950
1140,61.0,7.034876284,189600
1150,59.0,7.093450909,191250
1160,59.0,7.150631163,192900
1170,59.0,7.206775,194550
1180,60.0,7.271244826,196200
1190,59.0,7.32795144,197850
1200,61.0,7.384388826,199500
1210,60.0,7.441367627,201150
1220,59.0,7.497210036,202800
1230,58.0,7.552904896,204450
1240,61.0,7.608794018,206100
1250,59.0,7.665491184,207750
1260,59.0,7.721500525,209400
1270,59.0,7.777699765,211050
1280,59.0,7.836404291,212700
1290,60.0,7.892259918,214350
1300,57.0,7.948159934,216000
1310,63.0,8.003726758,217650
1320,60.0,8.064037846,219300
1330,60.0,8.137169642,220950
1340,58.0,8.193915081,222600
1350,59.0,8.250142375,224250
1360,68.0,8.306385682,225900
1370,61.0,8.363481657,227550
1380,61.0,8.421244218,229200
1390,59.0,8.478019521,230850
1400,61.0,8.535149305,232500
1410,59.0,8.591096853,234150
1420,59.0,8.647464355,235800
1430,59.0,8.703203218,237450
1440,59.0,8.75888369,239100
1450,59.0,8.81445568,240750
1460,59.0,8.869498577,242400
1470,60.0,8.925042507,244050
1480,60.0,8.981225864,245700
1490,59.0,9.045307019,247350
1500,59.0,9.102340773,249000
1510,60.0,9.158697388,250650
1520,59.0,9.213069325,252300
1530,59.0,9.268535955,253950
1540,59.0,9.325060118,255600
1550,60.0,9.380204676,257250
1560,59.0,9.434922302,258900
1570,60.0,9.49092796,260550
1580,64.0,9.548462023,262200
1590,59.0,9.605055713,263850
1600,61.0,9.663686546,265500
1610,59.0,9.719999462,267150
1620,59.0,9.774295294,268800
1630,59.0,9.829573582,270450
1640,59.0,9.886942806,272100
1650,66.0,9.947395231,273750
1660,59.0,10.002544546,275400
1670,59.0,10.061107448,277050
1680,65.0,10.116862649,278700
1690,59.0,10.173541857,280350
1700,59.0,10.229015152,282000
1710,59.0,10.284961376,283650
1720,59.0,10.341376407,285300
1730,60.0,10.398612594,286950
1740,61.0,10.456759812,288600
1750,60.0,10.512541404,290250
1760,57.0,10.568998735,291900
1770,60.0,10.624692922,293550
1780,59.0,10.679606404,295200
1790,60.0,10.736968767,296850
1800,59.0,10.798282265,298500
1810,59.0,10.854633893,300150
1820,59.0,10.910716203,301800
1830,62.0,10.966136767,303450
1840,59.0,11.023729241,305100
1850,58.0,11.079615738,306750
1860,60.0,11.134702211,308400
1870,60.0,11.189501478,310050
1880,59.0,11.244797732,311700
1890,57.0,11.299774836,313350
1900,60.0,11.355261021,315000
1910,61.0,11.411544531,316650
1920,65.0,11.468300129,318300
1930,60.0,11.524790233,319950
1940,59.0,11.580419631,321600
1950,60.0,11.63987679,323250
1960,60.0,11.696184317,324900
1970,59.0,11.751331062,326550
1980,68.0,11.807289047,328200
1990,60.0,11.863670011,329850
2000,60.0,11.918846763,331500
2010,59.0,11.972610226,333150
2020,59.0,12.02986614,334800
2030,59.0,12.087517265,336450
2040,59.0,12.143206147,338100
2050,59.0,12.199112969,339750
2060,59.0,12.255543445,341400
2070,62.0,12.312743169,343050
2080,58.0,12.368104833,344700
2090,59.0,12.430899569,346350
2100,59.0,12.486787551,348000
2110,61.0,12.542272934,349650
2120,57.0,12.599030486,351300
2130,60.0,12.656090658,352950
2140,59.0,12.711805314,354600
2150,59.0,12.767617893,356250
2160,59.0,12.823957128,357900
2170,59.0,12.880225379,359550
2180,57.0,12.937002423,361200
2190,59.0,12.994815449,362850
2200,61.0,13.052975923,364500
2210,61.0,13.109225916,366150
2220,60.0,13.163984522,367800
2230,59.0,13.228108942,369450
2240,59.0,13.283222772,371100
2250,60.0,13.339300891,372750
2260,60.0,13.394905395,374400
2270,59.0,13.451260371,376050
2280,58.0,13.507521321,377700
2290,59.0,13.56404591,379350
2300,58.0,13.620279549,381000
2310,61.0,13.678467004,382650
2320,61.0,13.73529431,384300
2330,61.0,13.791712148,385950
2340,61.0,13.848316819,387600
2350,60.0,13.905632604,389250
2360,60.0,13.960534959,390900
2370,61.0,14.023161771,392550
2380,60.0,14.081130961,394200
2390,60.0,14.138241784,395850
2400,58.0,14.193207638,397500
2410,58.0,14.248322001,399150
2420,59.0,14.304197468,400800
2430,60.0,14.360859041,402450
2440,60.0,14.417540398,404100
2450,61.0,14.472840951,405750
2460,61.0,14.529297981,407400
2470,61.0,14.587036895,409050
2480,61.0,14.645586029,410700
2490,60.0,14.702796524,412350
2500,61.0,14.764442517,414000
2510,61.0,14.821134553,415650
2520,58.0,14.878224233,417300
2530,62.0,14.939366717,418950
2540,60.0,14.996029654,420600
2550,60.0,15.055715581,422250
2560,61.0,15.111860073,423900
2570,59.0,15.167675379,425550
2580,62.0,15.223158669,427200
2590,62.0,15.280387738,428850
2600,60.0,15.33588745,430500
2610,60.0,15.392626803,432150
2620,59.0,15.448648285,433800
2630,60.0,15.512669018,435450
2640,62.0,15.570001531,437100
2650,59.0,15.626474642,438750
2660,59.0,15.684003554,440400
2670,59.0,15.742094325,442050
2680,59.0,15.797144077,443700
2690,60.0,15.852327873,445350
2700,57.0,15.909231426,447000
2710,58.0,15.966528112,448650
2720,60.0,16.022472188,450300
2730,61.0,16.078140284,451950
2740,58.0,16.13419871,453600
2750,59.0,16.190315822,455250
2760,59.0,16.258525944,456900
2770,59.0,16.31793281,458550
2780,59.0,16.374628961,460200
2790,60.0,16.430079932,461850
2800,59.0,16.485730741,463500
2810,59.0,16.540600583,465150
2820,58.0,16.594685206,466800
2830,79.0,16.650406942,468450
2840,59.0,16.708244096,470100
2850,58.0,16.764855525,471750
2860,60.0,16.821716698,473400
2870,59.0,16.879623274,475050
2880,63.0,16.938964618,476700
2890,59.0,16.999532277,478350
2900,59.0,17.055798623,480000
2910,60.0,17.112641531,481650
2920,60.0,17.170122872,483300
2930,59.0,17.226705781,484950
2940,59.0,17.283223214,486600
2950,59.0,17.33933612,488250
2960,59.0,17.395004008,489900
2970,59.0,17.451933396,491550
2980,61.0,17.50909543,493200
2990,59.0,17.565076059,494850
3000,61.0,17.623454552,496500
3010,60.0,17.681376567,498150
3020,61.0,17.747096337,499800
3030,59.0,17.805833518,501450
3040,59.0,17.861864369,503100
3050,60.0,17.916804106,504750
3060,60.0,17.973221251,506400
3070,60.0,18.028876002,508050
3080,68.0,18.085788614,509700
3090,59.0,18.142613523,511350
3100,60.0,18.199118168,513000
3110,60.0,18.254832766,514650
3120,59.0,18.312609783,516300
3130,60.0,18.368709335,517950
3140,60.0,18.425125551,519600
3150,59.0,18.492514534,521250
3160,59.0,18.550656482,522900
3170,59.0,18.607277458,524550
3180,60.0,18.663525766,526200
3190,59.0,18.719465335,527850
3200,59.0,18.774932782,529500
3210,59.0,18.830225938,531150
3220,59.0,18.886463161,532800
3230,59.0,18.943552975,534450
3240,59.0,18.99915759,536100
3250,59.0,19.054985495,537750
3260,59.0,19.112124091,539400
3270,57.0,19.168558785,541050
3280,57.0,19.22352253,542700
3290,62.0,19.281876195,544350
3300,59.0,19.338321028,546000
3310,60.0,19.393385835,547650
3320,59.0,19.448262898,549300
3330,59.0,19.503462768,550950
3340,60.0,19.560172357,552600
3350,58.0,19.617621166,554250
3360,61.0,19.674270981,555900
3370,57.0,19.732524111,557550
3380,59.0,19.787947874,559200
3390,60.0,19.845711962,560850
3400,61.0,19.902009801,562500
3410,62.0,19.9587143,564150
3420,59.0,20.027764713,565800
3430,60.0,20.085499663,567450
3440,59.0,20.141020366,569100
3450,60.0,20.197711103,570750
3460,60.0,20.253656764,572400
3470,59.0,20.309767086,574050
3480,60.0,20.369155012,575700
3490,60.0,20.425527688,577350
3500,59.0,20.481721372,579000
3510,59.0,20.537188768,580650
3520,59.0,20.593319307,582300
3530,59.0,20.650732973,583950
3540,60.0,20.707836898,585600
3550,62.0,20.762620507,587250
3560,59.0,20.828291548,588900
3570,59.0,20.884440348,590550
3580,59.0,20.942811513,592200
3590,58.0,21.001727143,593850
3600,59.0,21.058107476,595500
3610,59.0,21.114223259,597150
3620,59.0,21.169986969,598800
3630,61.0,21.226123944,600450
3640,59.0,21.283078164,602100
3650,62.0,21.340226013,603750
3660,60.0,21.398079256,605400
3670,60.0,21.454398304,607050
3680,60.0,21.510316459,608700
3690,61.0,21.563142863,610350
3700,59.0,21.619807588,612000
3710,60.0,21.677937734,613650
3720,59.0,21.734350637,615300
3730,60.0,21.791717431,616950
3740,58.0,21.846397768,618600
3750,60.0,21.902132869,620250
3760,60.0,21.95739286,621900
3770,62.0,22.012855122,623550
3780,59.0,22.068799375,625200
3790,59.0,22.1249475,626850
3800,59.0,22.180761182,628500
3810,63.0,22.237338394,630150
3820,67.0,22.297626289,631800
3830,59.0,22.352844394,633450
3840,59.0,22.408834218,635100
3850,59.0,22.476183782,636750
3860,59.0,22.532624679,638400
3870,59.0,22.589378277,640050
3880,57.0,22.645572197,641700
3890,62.0,22.700873782,643350
3900,60.0,22.756269958,645000
3910,59.0,22.812320323,646650
3920,60.0,22.867193708,648300
3930,59.0,22.923458861,649950
3940,59.0,22.984088246,651600
3950,59.0,23.039824825,653250
3960,58.0,23.09652088,654900
3970,60.0,23.152542247,656550
3980,59.0,23.207362533,658200
3990,61.0,23.264716634,659850
4000,63.0,23.320675365,661500
4010,59.0,23.385854086,663150
4020,66.0,23.443681571,664800
4030,62.0,23.501702023,666450
4040,58.0,23.560127311,668100
4050,59.0,23.615777522,669750
4060,59.0,23.671239034,671400
4070,62.0,23.728126106,673050
4080,59.0,23.785928586,674700
4090,59.0,23.841401066,676350
4100,59.0,23.89721062,678000
4110,59.0,23.955354812,679650
4120,58.0,24.012524553,681300
4130,59.0,24.068331639,682950
4140,60.0,24.123395525,684600
4150,59.0,24.180322754,686250
4160,60.0,24.247242892,687900
4170,60.0,24.305847459,689550
4180,58.0,24.362254908,691200
4190,59.0,24.419252753,692850
4200,59.0,24.4778033,694500
4210,59.0,24.535079708,696150
4220,61.0,24.5917133,697800
4230,59.0,24.646775292,699450
4240,58.0,24.703394177,701100
4250,59.0,24.760312376,702750
4260,60.0,24.81638245,704400
4270,60.0,24.872646176,706050
4280,59.0,24.930286924,707700
4290,59.0,24.984717844,709350
4300,59.0,25.040599656,711000
4310,60.0,25.09807469,712650
4320,59.0,25.154002198,714300
4330,58.0,25.213898588,715950
4340,59.0,25.270096526,717600
4350,58.0,25.327714395,719250
4360,59.0,25.383465457,720900
4370,58.0,25.439491588,722550
4380,60.0,25.494965444,724200
4390,59.0,25.550686021,725850
4400,61.0,25.605499327,727500
4410,59.0,25.662308688,729150
4420,59.0,25.721002082,730800
4430,58.0,25.777501959,732450
4440,58.0,25.835602039,734100
4450,59.0,25.892124844,735750
4460,61.0,25.94673996,737400
4470,58.0,26.005868791,739050
4480,58.0,26.063856782,740700
4490,60.0,26.133087774,742350
4500,60.0,26.189352826,744000
4510,60.0,26.244531604,745650
4520,60.0,26.299563013,747300
4530,61.0,26.354768878,748950
4540,59.0,26.409833838,750600
4550,60.0,26.466124472,752250
4560,61.0,26.524158746,753900
4570,58.0,26.580127936,755550
4580,59.0,26.635918306,757200
4590,60.0,26.694004878,758850
4600,58.0,26.751542791,760500
4610,58.0,26.810042193,762150
4620,59.0,26.864966284,763800
4630,59.0,26.921608242,765450
4640,60.0,26.977977057,767100
4650,60.0,27.045244081,768750
4660,59.0,27.102093196,770400
4670,59.0,27.158834293,772050
4680,59.0,27.214447156,773700
4690,60.0,27.27112027,775350
4700,59.0,27.32647689,777000
4710,58.0,27.381869622,778650
4720,57.0,27.440057081,780300
4730,58.0,27.49761074,781950
4740,58.0,27.555998151,783600
4750,61.0,27.614320598,785250
4760,61.0,27.672843703,786900
4770,62.0,27.731429388,788550
4780,61.0,27.785957443,790200
4790,59.0,27.84229022,791850
4800,59.0,27.900035764,793500
4810,60.0,27.956889546,795150
4820,59.0,28.020711986,796800
4830,61.0,28.07789793,798450
4840,60.0,28.134477202,800100
4850,59.0,28.189934037,801750
4860,58.0,28.24534017,803400
4870,58.0,28.299945844,805050
4880,59.0,28.355189714,806700
4890,59.0,28.41022937,808350
4900,60.0,28.466879629,810000
4910,59.0,28.523748885,811650
4920,64.0,28.580692518,813300
4930,58.0,28.637108324,814950
4940,60.0,28.694202761,816600
4950,60.0,28.750272736,818250
4960,59.0,28.806559039,819900
