iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.000170151636214,0.000152341648389,0.000220430830205,1.0,1.0,1.0,1.0,1.0,1.0,0.150582288
10,0.000220666351137,0.000219206290944,0.000326544360577,1.0,1.0,1.0,1.0,1.0,1.0,1.603337241
20,0.00013239050656,0.000125823050031,0.000186024183158,1.0,1.0,1.0,1.0,1.0,1.0,3.348743765
30,0.000133657475896,0.000127092489456,0.000186702237075,1.0,1.0,1.0,1.0,1.0,1.0,5.146987819
40,0.000116134700769,0.000112698721362,0.000167249544227,1.0,1.0,1.0,1.0,1.0,1.0,6.891172651
50,8.14236350852e-05,7.90401206368e-05,0.000120837897594,1.0,1.0,1.0,1.0,1.0,1.0,8.633657468
60,0.000100699978885,9.94627885219e-05,0.000144755410592,1.0,1.0,1.0,1.0,1.0,1.0,10.484523822
70,5.63979784183e-05,5.88421556455e-05,9.08459655969e-05,1.0,1.0,1.0,1.0,1.0,1.0,12.33600475
80,6.03682085249e-05,6.00399070881e-05,8.38459268826e-05,1.0,1.0,1.0,1.0,1.0,1.0,14.114018326
90,7.50383784592e-05,7.70068717048e-05,0.000115755561329,1.0,1.0,1.0,1.0,1.0,1.0,15.87931363
100,6.10762313681e-05,6.78386064349e-05,9.93091220513e-05,1.0,1.0,1.0,1.0,1.0,1.0,17.68812042
110,4.44317929083e-05,4.72492684701e-05,6.80126780618e-05,1.0,1.0,1.0,1.0,1.0,1.0,19.464320348
120,4.78399452602e-05,5.05924033865e-05,7.16559600382e-05,1.0,1.0,1.0,1.0,1.0,1.0,21.20055948
130,4.19854782791e-05,3.90597744341e-05,6.34791476681e-05,1.0,1.0,1.0,1.0,1.0,1.0,22.967669293
140,2.69344524054e-05,2.49704413482e-05,3.92092013856e-05,1.0,1.0,1.0,1.0,1.0,1.0,24.672285134
150,2.71624126723e-05,2.56953079075e-05,4.07630947543e-05,1.0,1.0,1.0,1.0,1.0,1.0,26.385018775
160,2.39697109449e-05,2.19302790076e-05,3.68584293225e-05,1.0,1.0,1.0,1.0,1.0,1.0,28.109663684
170,2.10560730771e-05,2.49882524454e-05,4.16320380621e-05,1.0,1.0,1.0,1.0,1.0,1.0,29.752716323
180,1.57134209695e-05,1.63756936543e-05,2.82107099886e-05,1.0,1.0,1.0,1.0,1.0,1.0,31.354724542
190,1.65692834603e-05,1.81889590206e-05,3.20884110775e-05,1.0,1.0,1.0,1.0,1.0,1.0,33.079034161
200,1.61885349805e-05,1.84415972606e-05,3.18535429542e-05,1.0,1.0,1.0,1.0,1.0,1.0,34.908269535
210,7.29993970217e-06,9.18377863079e-06,1.28681715481e-05,1.0,1.0,1.0,1.0,1.0,1.0,36.68381388
220,6.75748186766e-06,9.16687401227e-06,1.04143079761e-05,1.0,1.0,1.0,1.0,1.0,1.0,38.507591937
230,3.59223530831e-06,3.9650903629e-06,4.25704986674e-06,1.0,1.0,1.0,1.0,1.0,1.0,40.263824114
240,2.79382377356e-06,4.41400734679e-06,3.90210178982e-06,1.0,1.0,1.0,1.0,1.0,1.0,41.999261753
250,1.36926927453e-06,2.83840731656e-06,2.36172730748e-06,1.0,1.0,1.0,1.0,1.0,1.0,43.673240587
260,1.19413199649e-06,2.68993975128e-06,1.77118041732e-06,1.0,1.0,1.0,1.0,1.0,1.0,45.377972734
270,1.36507084036e-06,2.99353412022e-06,2.03674536945e-06,1.0,1.0,1.0,1.0,1.0,1.0,47.11631051
280,1.09923810545e-06,2.62541354807e-06,1.7327817917e-06,1.0,1.0,1.0,1.0,1.0,1.0,48.825944069
290,1.32378506821e-06,3.15434203814e-06,2.08457335746e-06,1.0,1.0,1.0,1.0,1.0,1.0,50.623197659
300,8.59621875074e-07,2.55803234028e-06,1.40083766513e-06,1.0,1.0,1.0,1.0,1.0,1.0,52.345701818
310,4.04924940625e-07,1.79098789222e-06,5.64143575868e-07,1.0,1.0,1.0,1.0,1.0,1.0,54.151723256
320,3.83746434034e-07,1.79610082944e-06,5.43949600644e-07,1.0,1.0,1.0,1.0,1.0,1.0,55.895451796
330,1.01067941877e-07,7.10643199259e-07,1.4575345439e-07,1.0,1.0,1.0,1.0,1.0,1.0,57.661208132
340,9.99851845881e-08,6.62365228715e-07,1.33570993027e-07,1.0,1.0,1.0,1.0,1.0,1.0,59.421119621
350,2.96757100634e-08,1.10500577554e-07,2.88978565448e-08,1.0,1.0,1.0,1.0,1.0,1.0,61.193759466
360,1.63174336137e-08,5.44622600909e-08,1.52432915046e-08,1.0,1.0,1.0,1.0,1.0,1.0,63.037003405
370,1.34601138509e-08,4.92986645382e-08,1.02323209761e-08,1.0,1.0,1.0,1.0,1.0,1.0,64.920249147
380,1.34092029294e-08,4.70884685216e-08,9.78196531161e-09,1.0,1.0,1.0,1.0,1.0,1.0,66.75125925
390,9.13180616894e-09,1.66949532933e-08,4.89308089409e-09,1.0,1.0,1.0,1.0,1.0,1.0,68.46269417
400,9.49776825774e-09,1.72995047427e-08,4.90672821561e-09,1.0,1.0,1.0,1.0,1.0,1.0,70.297285472
410,6.95251143757e-09,1.52416007934e-08,3.70928511885e-09,1.0,1.0,1.0,1.0,1.0,1.0,72.055815914
420,4.37033228976e-09,1.13017019544e-08,2.30656097737e-09,1.0,1.0,1.0,1.0,1.0,1.0,73.707842363
430,3.25318414271e-09,1.16190225437e-08,2.36274376651e-09,1.0,1.0,1.0,1.0,1.0,1.0,75.473126787
440,2.14867154213e-09,8.6848156525e-09,9.93932850076e-10,1.0,1.0,1.0,1.0,1.0,1.0,77.208558301
450,1.15048367899e-09,5.47732392147e-09,6.40240058286e-10,1.0,1.0,1.0,1.0,1.0,1.0,78.958034647
460,9.56560704932e-12,9.88643923315e-11,7.21838542627e-12,1.0,1.0,1.0,1.0,1.0,1.0,80.713321167
