iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.110043035962,0.105078711669,0.110104219024,0.652390438247,0.675438596491,0.624505928854,0.78963230862,0.806282722513,0.768856447689,0.122579088
10,1.95860941684e-05,1.89871378081e-05,2.47320301263e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.311945951
20,1.16902542308e-05,1.2750065909e-05,1.29272767199e-05,1.0,1.0,1.0,1.0,1.0,1.0,2.560173277
30,4.19056212342e-06,5.94694419275e-06,5.24599190193e-06,1.0,1.0,1.0,1.0,1.0,1.0,3.755360104
40,2.78382851449e-06,4.28199230332e-06,3.42484378606e-06,1.0,1.0,1.0,1.0,1.0,1.0,5.182798133
50,1.61278483552e-06,2.08671528178e-06,2.40001773907e-06,1.0,1.0,1.0,1.0,1.0,1.0,6.686632792
60,1.26243655672e-06,1.75216376642e-06,1.72365750476e-06,1.0,1.0,1.0,1.0,1.0,1.0,8.219700164
70,1.59374278575e-06,2.14776502519e-06,1.86984763103e-06,1.0,1.0,1.0,1.0,1.0,1.0,9.743944276
80,1.27434621011e-06,1.85581173502e-06,1.77046727992e-06,1.0,1.0,1.0,1.0,1.0,1.0,11.312241259
90,1.43593287582e-06,2.1036660688e-06,1.70298251256e-06,1.0,1.0,1.0,1.0,1.0,1.0,12.857240413
100,1.92050279805e-06,2.65128013627e-06,1.33260683246e-06,1.0,1.0,1.0,1.0,1.0,1.0,14.346737009
110,5.92724686442e-07,9.81869944591e-07,7.53031146803e-07,1.0,1.0,1.0,1.0,1.0,1.0,15.814461864
120,9.5879635312e-08,1.36023711974e-07,1.25866347318e-07,1.0,1.0,1.0,1.0,1.0,1.0,17.311276278
130,8.4456957396e-08,1.07331190482e-07,1.04812480866e-07,1.0,1.0,1.0,1.0,1.0,1.0,18.842901338
140,8.45524982507e-08,1.2335209458e-07,1.17449158866e-07,1.0,1.0,1.0,1.0,1.0,1.0,20.37553952
150,1.84338480777e-08,2.76328352205e-08,2.15844551934e-08,1.0,1.0,1.0,1.0,1.0,1.0,21.89625843
160,1.43538912589e-08,2.2478095791e-08,1.93579614891e-08,1.0,1.0,1.0,1.0,1.0,1.0,23.49353765
170,1.38638554074e-08,2.14883924408e-08,1.96382602645e-08,1.0,1.0,1.0,1.0,1.0,1.0,24.969713874
180,1.08309447739e-08,1.92797793932e-08,1.67750753368e-08,1.0,1.0,1.0,1.0,1.0,1.0,26.508129599
190,7.58267054378e-09,1.32141813836e-08,1.09015046162e-08,1.0,1.0,1.0,1.0,1.0,1.0,28.003513027
