iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.000426238690867,0.000485062154245,0.000285893705286,1.0,1.0,1.0,1.0,1.0,1.0,0.220508037
10,0.000474897812797,0.000533904695763,0.000332371357437,1.0,1.0,1.0,1.0,1.0,1.0,2.308153615
20,0.000363412450885,0.000427226587262,0.000253723336998,1.0,1.0,1.0,1.0,1.0,1.0,4.587184827
30,8.6652369923e-05,0.000102159896808,6.71956204072e-05,1.0,1.0,1.0,1.0,1.0,1.0,6.949245811
40,7.45971366654e-05,8.62320468636e-05,5.76093138856e-05,1.0,1.0,1.0,1.0,1.0,1.0,9.363923394
50,5.31687146329e-05,5.53782857086e-05,4.32523664128e-05,1.0,1.0,1.0,1.0,1.0,1.0,11.691323771
60,4.99827716887e-05,5.44372002976e-05,4.1920959772e-05,1.0,1.0,1.0,1.0,1.0,1.0,14.06371717
70,4.61228208425e-06,5.2636742164e-06,5.45781620205e-06,1.0,1.0,1.0,1.0,1.0,1.0,16.414892976
80,4.67580579772e-06,5.69246633467e-06,5.43559993247e-06,1.0,1.0,1.0,1.0,1.0,1.0,18.723960328
90,1.21610361991e-06,1.48565644309e-06,1.32902741926e-06,1.0,1.0,1.0,1.0,1.0,1.0,21.049164175
100,7.83953936232e-07,9.97663723582e-07,8.75649542683e-07,1.0,1.0,1.0,1.0,1.0,1.0,23.355382522
110,5.11135730926e-07,7.770238054e-07,3.8183598737e-07,1.0,1.0,1.0,1.0,1.0,1.0,25.629255199
120,1.83603280162e-07,2.89447826209e-07,1.22628222592e-07,1.0,1.0,1.0,1.0,1.0,1.0,27.830369685
130,1.65424560409e-07,2.10594872562e-07,1.46441592826e-07,1.0,1.0,1.0,1.0,1.0,1.0,30.071674744
140,1.034084164e-07,1.59314139377e-07,7.60997955487e-08,1.0,1.0,1.0,1.0,1.0,1.0,32.375127238
150,9.43645958228e-08,1.3844072573e-07,7.23753984278e-08,1.0,1.0,1.0,1.0,1.0,1.0,34.717267677
160,3.89763278908e-08,5.31579339301e-08,2.6683051459e-08,1.0,1.0,1.0,1.0,1.0,1.0,37.026257347
170,2.57429735076e-08,4.18233174321e-08,1.95656398445e-08,1.0,1.0,1.0,1.0,1.0,1.0,39.365531044
180,1.04343128461e-08,1.5847435585e-08,8.46148977014e-09,1.0,1.0,1.0,1.0,1.0,1.0,41.706013782
190,4.62969788176e-09,1.05481395399e-08,4.39578341346e-09,1.0,1.0,1.0,1.0,1.0,1.0,44.109951667
200,3.61064176034e-09,7.64733961939e-09,3.68199573849e-09,1.0,1.0,1.0,1.0,1.0,1.0,46.409176632
210,1.04698610523e-09,5.06945893505e-09,1.29598281694e-09,1.0,1.0,1.0,1.0,1.0,1.0,48.778177044
220,5.42508677477e-10,2.27948561389e-09,5.0384000882e-10,1.0,1.0,1.0,1.0,1.0,1.0,51.131983587
230,2.6762764604e-10,1.32804712946e-09,3.1605681058e-10,1.0,1.0,1.0,1.0,1.0,1.0,53.454730508
240,1.39424811549e-10,9.96426105817e-10,1.61286627815e-10,1.0,1.0,1.0,1.0,1.0,1.0,55.694456794
250,1.65063450447e-11,7.75448523305e-11,2.21399784115e-11,1.0,1.0,1.0,1.0,1.0,1.0,57.943691955
260,1.33490299229e-11,8.92007382506e-11,1.39180188058e-11,1.0,1.0,1.0,1.0,1.0,1.0,60.203139347
270,5.41753361098e-12,5.86373115461e-11,6.54109363326e-12,1.0,1.0,1.0,1.0,1.0,1.0,62.526193409
280,1.23297789265e-12,1.3017868526e-11,2.65973949884e-12,1.0,1.0,1.0,1.0,1.0,1.0,64.822679653
290,6.18297079207e-13,5.54530838656e-12,8.2789215854e-13,1.0,1.0,1.0,1.0,1.0,1.0,67.245535989
300,2.27323894609e-13,2.26067597626e-12,2.63175890741e-13,1.0,1.0,1.0,1.0,1.0,1.0,69.482907257
310,1.58413575631e-13,1.97743534453e-12,3.47027521955e-13,1.0,1.0,1.0,1.0,1.0,1.0,71.86545311
320,8.68329050197e-14,1.06085463674e-12,2.53726741165e-13,1.0,1.0,1.0,1.0,1.0,1.0,74.227330049
330,3.59196765457e-14,5.41580944354e-13,6.68926139863e-14,1.0,1.0,1.0,1.0,1.0,1.0,76.461154349
340,2.32755521511e-15,4.07963538521e-14,9.73176541263e-15,1.0,1.0,1.0,1.0,1.0,1.0,78.634916179
350,1.38888293949e-15,2.65932452595e-14,5.13471401624e-15,1.0,1.0,1.0,1.0,1.0,1.0,80.813497292
360,5.35717242368e-16,7.40638634039e-15,1.66506114075e-15,1.0,1.0,1.0,1.0,1.0,1.0,83.112760308
370,3.14894078961e-16,3.89101489943e-15,8.58001238818e-16,1.0,1.0,1.0,1.0,1.0,1.0,85.451061659
