iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.103749356031,0.105328390131,0.0840175876021,0.70219123506,0.69298245614,0.758893280632,0.825043885313,0.818652849741,0.862921348315,0.239014101
10,1.63890629673e-05,1.89633240002e-05,1.38889993777e-05,1.0,1.0,1.0,1.0,1.0,1.0,2.870971432
20,1.08449762461e-05,2.01958058275e-05,1.71331354111e-05,1.0,1.0,1.0,1.0,1.0,1.0,5.519096329
30,1.88656691375e-06,2.45925352713e-06,3.0018173999e-06,1.0,1.0,1.0,1.0,1.0,1.0,8.131285594
40,1.76952259604e-06,2.81493082963e-06,3.04920269699e-06,1.0,1.0,1.0,1.0,1.0,1.0,10.851545136
50,5.21319809399e-07,8.34123672964e-07,8.58663371546e-07,1.0,1.0,1.0,1.0,1.0,1.0,13.546220816
60,3.61952986897e-07,6.41232396387e-07,7.21609812022e-07,1.0,1.0,1.0,1.0,1.0,1.0,16.083968266
70,2.22471204785e-07,3.57347532971e-07,3.67904108444e-07,1.0,1.0,1.0,1.0,1.0,1.0,18.697749745
80,1.81117739458e-07,2.90366724522e-07,3.07814967906e-07,1.0,1.0,1.0,1.0,1.0,1.0,21.396269512
90,1.66812732957e-08,3.47341022787e-08,3.61410762206e-08,1.0,1.0,1.0,1.0,1.0,1.0,23.97008326
100,6.94267304121e-09,1.39733618232e-08,1.19890826019e-08,1.0,1.0,1.0,1.0,1.0,1.0,26.599339096
110,6.83386714435e-09,1.6334859484e-08,1.53228840335e-08,1.0,1.0,1.0,1.0,1.0,1.0,29.280082428
120,4.44642790136e-09,1.00999677659e-08,9.53023883775e-09,1.0,1.0,1.0,1.0,1.0,1.0,31.871688398
130,4.25973465928e-09,9.31053524437e-09,9.21197206164e-09,1.0,1.0,1.0,1.0,1.0,1.0,34.556880438
140,4.15189484754e-09,8.16890642798e-09,8.4778098931e-09,1.0,1.0,1.0,1.0,1.0,1.0,37.233168212
150,4.51405379571e-09,9.13844417377e-09,8.68748732454e-09,1.0,1.0,1.0,1.0,1.0,1.0,39.944993033
160,3.46486848608e-09,7.3463711183e-09,6.81808130175e-09,1.0,1.0,1.0,1.0,1.0,1.0,42.569003035
170,8.07378404229e-10,1.91728218147e-09,1.88767649939e-09,1.0,1.0,1.0,1.0,1.0,1.0,45.195812297
180,9.92456504531e-10,2.30749283778e-09,2.10562345669e-09,1.0,1.0,1.0,1.0,1.0,1.0,47.833035024
190,6.43325706809e-10,1.39861196929e-09,1.41054515228e-09,1.0,1.0,1.0,1.0,1.0,1.0,50.490950445
200,6.03592447312e-10,1.5381839532e-09,1.46624921513e-09,1.0,1.0,1.0,1.0,1.0,1.0,53.221577586
210,4.80515578141e-10,1.26608225445e-09,1.2977346032e-09,1.0,1.0,1.0,1.0,1.0,1.0,55.866200602
220,1.02894509691e-10,2.72278413221e-10,2.71313131519e-10,1.0,1.0,1.0,1.0,1.0,1.0,58.569089063
230,4.03695527139e-11,1.11635111499e-10,9.12028573767e-11,1.0,1.0,1.0,1.0,1.0,1.0,61.308734777
240,1.0236071454e-11,2.86072557931e-11,2.34899728789e-11,1.0,1.0,1.0,1.0,1.0,1.0,64.022295319
250,4.99448368989e-12,1.56166348824e-11,1.06991710763e-11,1.0,1.0,1.0,1.0,1.0,1.0,66.625821995
260,1.72183627198e-12,5.08587135761e-12,2.9050383713e-12,1.0,1.0,1.0,1.0,1.0,1.0,69.296351481
270,1.111092581e-12,3.9772790055e-12,2.04581044143e-12,1.0,1.0,1.0,1.0,1.0,1.0,71.952187755
280,4.5164084573e-13,1.62917186165e-12,9.21176509834e-13,1.0,1.0,1.0,1.0,1.0,1.0,74.646263482
290,4.70033737867e-13,1.629774464e-12,9.81380526003e-13,1.0,1.0,1.0,1.0,1.0,1.0,77.245745215
300,1.34477743145e-13,5.74645424654e-13,2.67280182527e-13,1.0,1.0,1.0,1.0,1.0,1.0,79.80087933
310,1.13733649126e-13,7.20646200726e-13,3.81520926071e-13,1.0,1.0,1.0,1.0,1.0,1.0,82.345663359
320,9.79481498728e-14,5.90201497821e-13,3.41324310608e-13,1.0,1.0,1.0,1.0,1.0,1.0,84.992326618
330,4.21449080846e-14,2.71030955951e-13,1.31177970127e-13,1.0,1.0,1.0,1.0,1.0,1.0,87.562071007
340,3.23888665803e-14,2.0114159825e-13,1.1160555049e-13,1.0,1.0,1.0,1.0,1.0,1.0,90.266660457
350,2.00285066054e-14,1.06811557859e-13,6.73417410571e-14,1.0,1.0,1.0,1.0,1.0,1.0,92.852876666
360,7.63104519805e-15,3.07927434142e-14,2.96294134389e-14,1.0,1.0,1.0,1.0,1.0,1.0,95.439870517
370,4.45714891334e-15,1.73120656455e-14,1.42307681776e-14,1.0,1.0,1.0,1.0,1.0,1.0,98.189854431
380,4.20683061421e-15,1.73007540412e-14,1.16904877136e-14,1.0,1.0,1.0,1.0,1.0,1.0,100.77997953
390,3.65827743302e-15,1.67523793278e-14,1.37642110032e-14,1.0,1.0,1.0,1.0,1.0,1.0,103.391549707
400,2.55715324628e-15,1.77164719155e-14,1.15207104591e-14,1.0,1.0,1.0,1.0,1.0,1.0,106.016465208
410,1.80973217031e-15,1.01834035447e-14,6.83380072437e-15,1.0,1.0,1.0,1.0,1.0,1.0,108.627965443
420,1.54671593223e-15,9.64235580842e-15,6.07516814939e-15,1.0,1.0,1.0,1.0,1.0,1.0,111.36248994
430,1.05520417635e-15,4.84538171111e-15,3.66746489199e-15,1.0,1.0,1.0,1.0,1.0,1.0,114.093884872
440,1.17017275447e-15,8.2713654253e-15,5.83381456546e-15,1.0,1.0,1.0,1.0,1.0,1.0,116.835892065
450,5.07212957054e-16,2.23272797886e-15,2.63637922346e-15,1.0,1.0,1.0,1.0,1.0,1.0,119.472926502
460,1.26331875063e-16,6.274294542e-16,9.16156639014e-16,1.0,1.0,1.0,1.0,1.0,1.0,122.18463962
470,2.62778491946e-17,1.22039900889e-16,1.14259496883e-16,1.0,1.0,1.0,1.0,1.0,1.0,124.842925055
480,1.68063096827e-17,1.01929648306e-16,1.16101746986e-16,1.0,1.0,1.0,1.0,1.0,1.0,127.511614673
490,1.55223593274e-17,1.02860473025e-16,1.02683435397e-16,1.0,1.0,1.0,1.0,1.0,1.0,130.096878399
500,1.02321113101e-17,6.53611072353e-17,7.48967489103e-17,1.0,1.0,1.0,1.0,1.0,1.0,132.78861645
510,1.10092837599e-17,6.5375215479e-17,7.28657332324e-17,1.0,1.0,1.0,1.0,1.0,1.0,135.448364812
520,8.91133605257e-18,4.34994141598e-17,3.51468594433e-17,1.0,1.0,1.0,1.0,1.0,1.0,138.095761216
530,3.98025266868e-18,3.48098233198e-17,7.08174080707e-18,1.0,1.0,1.0,1.0,1.0,1.0,140.846238374
540,1.08400080525e-18,1.61737507021e-17,1.99512099476e-18,1.0,1.0,1.0,1.0,1.0,1.0,143.559423873
550,1.26109570212e-18,2.32029674442e-17,2.74466119425e-18,1.0,1.0,1.0,1.0,1.0,1.0,146.244660989
560,4.84664793708e-19,1.00069048291e-17,7.94518414998e-19,1.0,1.0,1.0,1.0,1.0,1.0,148.911213237
570,1.48160000623e-19,2.60844172043e-18,3.53346859926e-19,1.0,1.0,1.0,1.0,1.0,1.0,151.502273563
580,1.12934710056e-19,2.19120569009e-18,2.48540542668e-19,1.0,1.0,1.0,1.0,1.0,1.0,154.194667033
590,2.62329443734e-19,3.40472914033e-18,5.9686970039e-19,1.0,1.0,1.0,1.0,1.0,1.0,156.84297642
600,7.1219469493e-20,1.58702708559e-18,1.37466556807e-19,1.0,1.0,1.0,1.0,1.0,1.0,159.545979088
610,7.01449380998e-20,1.1964941758e-18,1.42978429722e-19,1.0,1.0,1.0,1.0,1.0,1.0,162.267234756
620,6.50421617702e-20,1.11844216705e-18,1.28229858026e-19,1.0,1.0,1.0,1.0,1.0,1.0,164.86254165
630,2.43706259456e-20,7.27486717459e-19,5.35888916805e-20,1.0,1.0,1.0,1.0,1.0,1.0,167.532897651
640,2.67700865779e-20,8.29738197175e-19,6.39600189912e-20,1.0,1.0,1.0,1.0,1.0,1.0,170.225895164
650,1.60455892315e-20,4.81136609159e-19,2.41896879749e-20,1.0,1.0,1.0,1.0,1.0,1.0,172.866467523
660,1.52750622858e-20,4.33259988937e-19,3.10561280957e-20,1.0,1.0,1.0,1.0,1.0,1.0,175.510108693
670,1.73222377106e-21,3.07215905697e-20,2.14887966434e-21,1.0,1.0,1.0,1.0,1.0,1.0,178.247133618
680,9.44554174753e-22,2.31421689849e-20,1.32290867218e-21,1.0,1.0,1.0,1.0,1.0,1.0,180.878750575
690,2.18230418942e-22,4.40239135193e-21,1.95811588245e-22,1.0,1.0,1.0,1.0,1.0,1.0,183.618438437
700,4.84149612166e-23,1.93265942274e-21,8.91833455999e-23,1.0,1.0,1.0,1.0,1.0,1.0,186.240301436
710,1.73676280753e-23,4.49389547668e-22,2.38302035895e-23,1.0,1.0,1.0,1.0,1.0,1.0,188.886428137
720,1.74095225431e-23,4.54109895186e-22,2.00563185622e-23,1.0,1.0,1.0,1.0,1.0,1.0,191.641669194
730,1.41428755565e-23,3.84042850813e-22,2.11593954918e-23,1.0,1.0,1.0,1.0,1.0,1.0,194.297990705
740,1.42498671494e-23,3.5404402218e-22,2.33893629943e-23,1.0,1.0,1.0,1.0,1.0,1.0,196.932388965
750,7.03498289107e-24,1.88898070274e-22,1.33540605541e-23,1.0,1.0,1.0,1.0,1.0,1.0,199.599596114
760,2.61936799887e-24,5.43671110545e-23,2.6082378455e-24,1.0,1.0,1.0,1.0,1.0,1.0,202.245498845
770,2.01025470469e-24,4.59786194849e-23,2.18143770274e-24,1.0,1.0,1.0,1.0,1.0,1.0,204.955573642
780,6.97494188493e-25,1.35346296243e-23,5.66295100154e-25,1.0,1.0,1.0,1.0,1.0,1.0,207.746878869
790,9.76943261607e-26,1.10745499413e-24,1.20617620879e-25,1.0,1.0,1.0,1.0,1.0,1.0,210.397268626
800,9.45118010736e-27,8.11273844084e-26,6.01066856846e-27,1.0,1.0,1.0,1.0,1.0,1.0,213.06859604
810,3.49452743229e-27,1.84448264365e-26,4.15071423027e-27,1.0,1.0,1.0,1.0,1.0,1.0,215.752174839
820,3.49117617301e-27,1.87528226309e-26,4.41088574053e-27,1.0,1.0,1.0,1.0,1.0,1.0,218.40033029
830,1.55067199393e-27,8.72593495056e-27,1.2187124402e-27,1.0,1.0,1.0,1.0,1.0,1.0,221.056022265
840,2.21993556536e-28,1.28118983232e-27,1.8810815065e-28,1.0,1.0,1.0,1.0,1.0,1.0,223.78879419
850,1.99193762527e-28,5.2485466271e-28,1.48726783866e-28,1.0,1.0,1.0,1.0,1.0,1.0,226.508873405
860,5.10935740409e-29,1.40151476312e-28,3.45075978091e-29,1.0,1.0,1.0,1.0,1.0,1.0,229.261383218
870,1.93475699542e-30,1.05578623582e-29,1.99436820752e-30,1.0,1.0,1.0,1.0,1.0,1.0,231.89823549
880,2.06980228235e-30,8.20598428665e-30,2.21379937829e-30,1.0,1.0,1.0,1.0,1.0,1.0,234.575865203
890,8.83932787225e-33,1.38757057982e-31,4.09241082254e-33,1.0,1.0,1.0,1.0,1.0,1.0,237.180807597
900,3.11831844382e-33,4.82946643364e-32,2.04620541127e-33,1.0,1.0,1.0,1.0,1.0,1.0,239.795261816
910,8.34825410157e-34,1.13168094042e-32,7.79506823341e-34,1.0,1.0,1.0,1.0,1.0,1.0,242.505881699
920,5.15627459214e-34,9.58685127873e-33,4.87191764588e-34,1.0,1.0,1.0,1.0,1.0,1.0,245.142230456
930,5.15627459214e-34,9.51476969017e-33,4.87191764588e-34,1.0,1.0,1.0,1.0,1.0,1.0,247.803271082
940,2.20983196806e-34,2.73910036535e-33,1.94876705835e-34,1.0,1.0,1.0,1.0,1.0,1.0,250.455270767
