iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.00181173509398,0.00151913805479,0.00210468006152,1.0,1.0,1.0,1.0,1.0,1.0,0.293452568
10,0.000225808616658,0.000181693886211,0.000109096300255,1.0,1.0,1.0,1.0,1.0,1.0,2.980124699
20,9.97964520978e-05,5.69472201861e-05,7.09085172523e-05,1.0,1.0,1.0,1.0,1.0,1.0,5.654283882
30,3.33104105243e-05,2.13379581625e-05,1.98852137626e-05,1.0,1.0,1.0,1.0,1.0,1.0,8.378679285
40,3.30135468474e-05,2.21376881751e-05,2.04664476993e-05,1.0,1.0,1.0,1.0,1.0,1.0,11.56904516
50,3.13682458536e-05,2.03014978978e-05,1.90529372657e-05,1.0,1.0,1.0,1.0,1.0,1.0,14.705078819
60,2.18664211072e-05,1.62392763816e-05,1.36978973748e-05,1.0,1.0,1.0,1.0,1.0,1.0,17.791989299
70,3.94021969332e-06,2.82523309785e-06,3.73417862591e-06,1.0,1.0,1.0,1.0,1.0,1.0,20.823866312
80,3.29950947688e-06,2.3041728364e-06,3.43304842889e-06,1.0,1.0,1.0,1.0,1.0,1.0,23.953348022
90,2.53590246637e-06,1.32191491676e-06,2.2267537261e-06,1.0,1.0,1.0,1.0,1.0,1.0,27.205918368
100,9.99511854628e-07,7.69098695165e-07,1.2079913382e-06,1.0,1.0,1.0,1.0,1.0,1.0,30.291705002
110,5.12453205302e-07,4.11008993444e-07,1.01390191781e-06,1.0,1.0,1.0,1.0,1.0,1.0,33.433869017
120,4.64388057852e-07,3.78828607673e-07,8.47583616905e-07,1.0,1.0,1.0,1.0,1.0,1.0,36.577928694
130,5.36898804715e-07,4.60023732354e-07,9.04329244261e-07,1.0,1.0,1.0,1.0,1.0,1.0,39.459578316
140,9.45318209576e-08,5.87312964579e-08,2.05701084236e-07,1.0,1.0,1.0,1.0,1.0,1.0,42.291401669
150,7.24502031831e-08,4.92095401601e-08,1.26550055605e-07,1.0,1.0,1.0,1.0,1.0,1.0,45.081844513
160,4.83806973845e-08,3.10794474748e-08,8.17421648222e-08,1.0,1.0,1.0,1.0,1.0,1.0,47.892812329
170,3.17799699079e-08,1.95569100977e-08,5.77166978964e-08,1.0,1.0,1.0,1.0,1.0,1.0,50.789723545
180,8.33267084591e-09,4.79716022874e-09,1.52679467637e-08,1.0,1.0,1.0,1.0,1.0,1.0,53.591633199
190,6.25921586052e-09,3.76893573005e-09,1.04853213779e-08,1.0,1.0,1.0,1.0,1.0,1.0,56.410683227
200,3.38631219937e-09,1.99675187509e-09,7.55740752736e-09,1.0,1.0,1.0,1.0,1.0,1.0,59.28149969
210,9.37617265211e-10,7.15828180064e-10,1.17958927702e-09,1.0,1.0,1.0,1.0,1.0,1.0,62.072174778
220,4.37798672851e-10,2.7742379678e-10,4.98329556751e-10,1.0,1.0,1.0,1.0,1.0,1.0,64.954651245
230,4.27508782305e-10,4.54839046263e-10,4.4210868826e-10,1.0,1.0,1.0,1.0,1.0,1.0,67.899585801
