iterations,fitness,time,fevals
0,0.0631589126387,0.117966527,2000
10,0.071711668993,0.227753464,4200
20,0.0822924555755,0.323735884,6400
30,0.0848371684389,0.412723464,8600
40,0.0848071303374,0.499685987,10800
50,0.0845239335809,0.587076496,13000
60,0.0887625512406,0.674018546,15200
70,0.0836455320485,0.760957938,17400
80,0.0826201077345,0.850295776,19600
90,0.086107950609,0.937652894,21800
100,0.0858998753774,1.024433575,24000
110,0.0864712729363,1.111566629,26200
120,0.0831192004693,1.198501953,28400
130,0.0816252562006,1.284782251,30600
140,0.0847983998199,1.371155491,32800
150,0.0843207645087,1.457767414,35000
160,0.0829525910142,1.544270537,37200
170,0.0848534655714,1.63065394,39400
180,0.0894242384972,1.717641922,41600
190,0.0834829805532,1.804042423,43800
200,0.0841782819122,1.890569797,46000
210,0.0844527088034,1.976848843,48200
220,0.0833380643938,2.063603067,50400
230,0.0844861277611,2.173051587,52600
240,0.0882280244243,2.258398274,54800
250,0.0814554805382,2.343602926,57000
260,0.0846607924366,2.428619196,59200
270,0.0866206759027,2.51382158,61400
280,0.0844024464062,2.598889481,63600
290,0.0881260280021,2.684443331,65800
300,0.08669446837,2.769695239,68000
310,0.0841936134782,2.855371299,70200
320,0.0867956284018,2.940868295,72400
330,0.0826671718898,3.027161256,74600
340,0.0847511552341,3.112980806,76800
350,0.0817687023459,3.198409024,79000
360,0.091035752337,3.283346685,81200
370,0.0867301571069,3.368840639,83400
380,0.0825595778872,3.458667035,85600
390,0.0852169203562,3.543618739,87800
400,0.0856202146767,3.629432757,90000
410,0.0819061173368,3.714692911,92200
420,0.0852169203562,3.800065008,94400
430,0.0847033798669,3.885299819,96600
440,0.084538024728,3.97046829,98800
450,0.0878264696083,4.056039616,101000
460,0.0866206759027,4.141942205,103200
470,0.0839197895061,4.227010327,105400
480,0.0839479114497,4.31411716,107600
490,0.083879477541,4.399562235,109800
500,0.0864900851652,4.485292632,112000
510,0.0862452738765,4.570650748,114200
520,0.0833965109629,4.655795186,116400
530,0.0834402485327,4.740877253,118600
540,0.0864900851652,4.85538369,120800
550,0.0850577622593,4.940476281,123000
560,0.0852104702417,5.026627483,125200
570,0.0830311437384,5.112969967,127400
580,0.0864900851652,5.198051051,129600
590,0.0827885217222,5.283831923,131800
600,0.0880545255081,5.369152275,134000
610,0.0844008338918,5.454306366,136200
620,0.0831029176261,5.541972131,138400
630,0.0858998753774,5.629223554,140600
640,0.0875031915645,5.716028487,142800
650,0.0831029176261,5.803635815,145000
660,0.0827211396945,5.890424058,147200
670,0.0831107016801,5.976929523,149400
680,0.0837765746198,6.064802819,151600
690,0.0830900808948,6.160718717,153800
700,0.0851436906582,6.247446531,156000
710,0.084685138611,6.334162485,158200
720,0.086912633173,6.420759665,160400
730,0.0818424602008,6.507369423,162600
740,0.085253239849,6.594841205,164800
750,0.0838199278562,6.68132382,167000
760,0.0845293399146,6.769093831,169200
770,0.0893969595318,6.855826773,171400
780,0.0846807781937,6.942601932,173600
790,0.0858528427916,7.030649625,175800
800,0.0849405607416,7.117442291,178000
810,0.0837834012228,7.204210384,180200
820,0.0831107016801,7.290923516,182400
830,0.084730339071,7.377833923,184600
840,0.0849434666179,7.467280388,186800
850,0.0841936134782,7.554803277,189000
860,0.0871528314832,7.641892016,191200
870,0.0855847903044,7.728502505,193400
880,0.0847983998199,7.814941688,195600
890,0.0870058603368,7.901612686,197800
900,0.0844699397992,7.988442297,200000
