params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0}",1.453936,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1}",1.4195750000000005,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.2}",0.8994780000000002,100,5.361019607843138,5.733333333333333,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.3}",0.9007389999999997,100,5.361019607843138,5.733333333333333,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.4}",0.9082080000000001,100,5.353098039215688,5.733333333333333,4.9411764705882355,5.733333333333333,0.39576144178085526
"{""discount_factor"": 0.5}",0.982437,100,5.2976470588235305,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3940930633245827
"{""discount_factor"": 0.6}",0.9489649999999994,100,5.2976470588235305,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3940930633245827
"{""discount_factor"": 0.7}",0.9600240000000007,100,5.384784313725492,5.733333333333333,4.9411764705882355,5.733333333333333,0.3932163257239455
"{""discount_factor"": 0.8}",1.0047840000000008,100,5.337254901960786,5.337254901960785,4.9411764705882355,5.733333333333333,0.39607843137254894
"{""discount_factor"": 0.9}",1.1406739999999989,100,5.305568627450982,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3948089459551649
