Using seed 653091685

Error results for RHC
---------------------------
0,0.0433009398464,0.0411028896081,0.0448857543824,0.898406374502,0.897660818713,0.901185770751,0.0,0.0,0.0,0.010344013

10,0.0313029076266,0.0306173026037,0.0334464283947,0.932270916335,0.929824561404,0.940711462451,0.0,0.0,0.0,0.121915627

20,0.0310690532784,0.0303055954798,0.0331982518447,0.929282868526,0.929824561404,0.936758893281,0.0,0.0,0.0,0.229037594

30,0.0296497786154,0.0288210000338,0.0316342337096,0.93625498008,0.941520467836,0.944664031621,0.0,0.0,0.0,0.335240026

40,0.0262584175257,0.0257660753102,0.0282666422687,0.95219123506,0.950292397661,0.95256916996,0.0,0.0,0.0,0.44194241

50,0.0248756927445,0.0245418991766,0.0269987957078,0.955179282869,0.953216374269,0.95652173913,0.0,0.0,0.0,0.54804594

60,0.0239032477727,0.0236933554697,0.0262229186366,0.959163346614,0.956140350877,0.9604743083,0.0,0.0,0.0,0.655113603

70,0.0244813982026,0.0247771526917,0.0266541551862,0.956175298805,0.956140350877,0.95256916996,0.0,0.0,0.0,0.764606699

80,0.0181715590345,0.0182293997139,0.0202950483453,0.973107569721,0.964912280702,0.96442687747,0.0,0.0,0.0,0.873628243

90,0.0175351058904,0.0176012960133,0.0197522728693,0.974103585657,0.96783625731,0.96442687747,0.0,0.0,0.0,0.98222165

100,0.0171120115326,0.0169923896982,0.0192893925938,0.977091633466,0.970760233918,0.96442687747,0.0,0.0,0.0,1.090583791

110,0.0167943440524,0.016660096303,0.0189962474614,0.978087649402,0.970760233918,0.96442687747,0.0,0.0,0.0,1.200017346

120,0.0156175848602,0.0153931169916,0.0176529080331,0.982071713147,0.973684210526,0.96837944664,0.0,0.0,0.0,1.308111289

130,0.0132324788289,0.0127151497096,0.0148103109943,0.987051792829,0.988304093567,0.98023715415,0.0,0.0,0.0,1.416263611

140,0.0119302551057,0.0113446968506,0.013269239974,0.991035856574,0.991228070175,0.98023715415,0.0,0.0,0.0,1.527159949

150,0.0117094109295,0.0111715053744,0.01300994775,0.991035856574,0.991228070175,0.98023715415,0.0,0.0,0.0,1.63765206

160,0.0117289169135,0.0113067592299,0.0129411318423,0.991035856574,0.991228070175,0.98023715415,0.0,0.0,0.0,1.74430705

170,0.0115056037899,0.0110237862801,0.012763940392,0.990039840637,0.991228070175,0.98023715415,0.0,0.0,0.0,1.851626728

180,0.011020781835,0.0105908859312,0.0122919349668,0.991035856574,0.991228070175,0.98023715415,0.0,0.0,0.0,1.958398962

190,0.0109697650664,0.010580506473,0.012186997934,0.993027888446,0.991228070175,0.98418972332,0.0,0.0,0.0,2.065053061

200,0.00930846003304,0.00889874471524,0.0103350659648,0.994023904382,0.994152046784,0.99209486166,0.0,0.0,0.0,2.176018513

210,0.0091495651824,0.00865198588622,0.0102895537339,0.994023904382,0.994152046784,0.99209486166,0.0,0.0,0.0,2.283906979

220,0.00896293901351,0.00854128178291,0.0101491863813,0.994023904382,0.994152046784,0.99209486166,0.0,0.0,0.0,2.391562806

230,0.00756654184551,0.00709085755019,0.0083408070724,0.996015936255,0.994152046784,0.99604743083,0.0,0.0,0.0,2.499848659

240,0.00635766471177,0.00591793584567,0.00716227851326,0.998007968127,0.997076023392,1.0,0.0,0.0,0.0,2.604986142

250,0.00539497256548,0.00495589599491,0.00624093527708,1.0,0.997076023392,1.0,0.0,0.0,0.0,2.709852073

260,0.00481632330658,0.00425449236597,0.00544271760386,1.0,0.997076023392,1.0,0.0,0.0,0.0,2.817955411

270,0.00454116705764,0.00409844592855,0.00525965258051,1.0,0.997076023392,1.0,0.0,0.0,0.0,2.923074337

280,0.00445278708082,0.0040045902636,0.00516420392479,1.0,1.0,1.0,0.0,0.0,0.0,3.031443903

290,0.00342028826637,0.0029074313962,0.00386932031667,1.0,1.0,1.0,0.0,0.0,0.0,3.140562118

300,0.00322704701525,0.00275157812284,0.00358441208134,1.0,1.0,1.0,0.0,0.0,0.0,3.248656793

310,0.00303972719676,0.00251312652299,0.0034328083437,1.0,1.0,1.0,0.0,0.0,0.0,3.357016738

320,0.00254258217115,0.00209554910311,0.00279692797143,1.0,1.0,1.0,0.0,0.0,0.0,3.465808763

330,0.00253952267391,0.00208934126713,0.00279730398126,1.0,1.0,1.0,0.0,0.0,0.0,3.573588616

340,0.0024435497338,0.0020138240588,0.00266691452697,1.0,1.0,1.0,0.0,0.0,0.0,3.683828525

350,0.00236236995165,0.00189715235521,0.00258181957195,1.0,1.0,1.0,0.0,0.0,0.0,3.791990225

360,0.00228039478173,0.00182916446267,0.00245077779082,1.0,1.0,1.0,0.0,0.0,0.0,3.899812149

370,0.00219552262811,0.00174353951938,0.00235783446668,1.0,1.0,1.0,0.0,0.0,0.0,4.002736227

380,0.00181941796148,0.00142443000046,0.00190666012733,1.0,1.0,1.0,0.0,0.0,0.0,4.105798396

390,0.00163360278219,0.00131009395117,0.00173969935437,1.0,1.0,1.0,0.0,0.0,0.0,4.2089129

400,0.00129977835992,0.00108538725418,0.00141854700022,1.0,1.0,1.0,0.0,0.0,0.0,4.312006274

410,0.0011707835317,0.000951696118078,0.00127024779336,1.0,1.0,1.0,0.0,0.0,0.0,4.415518659

420,0.00110580061409,0.000918181136625,0.00131792185399,1.0,1.0,1.0,0.0,0.0,0.0,4.52155441

430,0.00106422103732,0.000884929613962,0.00123445144759,1.0,1.0,1.0,0.0,0.0,0.0,4.625057867

440,0.00105351080821,0.000874647079855,0.00120380860214,1.0,1.0,1.0,0.0,0.0,0.0,4.728686632

450,0.000956637844797,0.000799375871591,0.00109027598288,1.0,1.0,1.0,0.0,0.0,0.0,4.83224505

460,0.000784913174478,0.00065455765557,0.00092371470322,1.0,1.0,1.0,0.0,0.0,0.0,4.937268436

470,0.000624953080408,0.00051788717173,0.000705818959818,1.0,1.0,1.0,0.0,0.0,0.0,5.042510358

480,0.000546742165549,0.000461081553048,0.000601736449933,1.0,1.0,1.0,0.0,0.0,0.0,5.147436335

490,0.0004600062619,0.000382940815842,0.000487467645403,1.0,1.0,1.0,0.0,0.0,0.0,5.252479239

500,0.000325960116792,0.00027809391531,0.000339350585391,1.0,1.0,1.0,0.0,0.0,0.0,5.357635101

510,0.000318398797016,0.000273892478294,0.000331618991303,1.0,1.0,1.0,0.0,0.0,0.0,5.461898134

520,0.000315252332375,0.000271924036404,0.000329065303268,1.0,1.0,1.0,0.0,0.0,0.0,5.565914308

530,0.000308577327293,0.000267283929501,0.000320579146666,1.0,1.0,1.0,0.0,0.0,0.0,5.670070617

540,0.000288923092519,0.000256876479627,0.000298064929035,1.0,1.0,1.0,0.0,0.0,0.0,5.774132904

550,0.00028464419382,0.000248551446598,0.000285822091166,1.0,1.0,1.0,0.0,0.0,0.0,5.880361685

560,0.000269582550686,0.000237088267983,0.000270892132395,1.0,1.0,1.0,0.0,0.0,0.0,5.986230496

570,0.00026499070215,0.000232640490617,0.00026010174356,1.0,1.0,1.0,0.0,0.0,0.0,6.091663195

580,0.00023866466952,0.000206345466576,0.000233188734862,1.0,1.0,1.0,0.0,0.0,0.0,6.197102467

590,0.000218306587329,0.000193794645797,0.000202395602713,1.0,1.0,1.0,0.0,0.0,0.0,6.302706047

600,0.000206609128295,0.000183336219237,0.00019241718311,1.0,1.0,1.0,0.0,0.0,0.0,6.408849107

610,0.00016971052532,0.000146713086376,0.000148476106597,1.0,1.0,1.0,0.0,0.0,0.0,6.51528742

620,0.000166274803816,0.000145254404464,0.000145008258209,1.0,1.0,1.0,0.0,0.0,0.0,6.621450629

630,0.000118802639278,9.87061028829e-05,0.000104902959192,1.0,1.0,1.0,0.0,0.0,0.0,6.727617929

640,0.000106299222801,8.38723446983e-05,9.59301199614e-05,1.0,1.0,1.0,0.0,0.0,0.0,6.834082229

650,0.000101955093409,8.1806070062e-05,9.36010690078e-05,1.0,1.0,1.0,0.0,0.0,0.0,6.939242939

660,8.59820503638e-05,6.58865101396e-05,7.67338356614e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.044113303

670,6.94752642539e-05,5.33631706269e-05,5.89865181918e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.149335525

680,6.38192257555e-05,4.9129159369e-05,5.51740915199e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.254197205

690,5.8131589013e-05,4.40603302583e-05,5.17370954774e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.359156475

700,5.30477583687e-05,4.03635105969e-05,4.63384851417e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.464340842

710,5.24248441828e-05,3.88284763559e-05,4.85967575787e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.569551726

720,4.9646445942e-05,3.67520993321e-05,4.65979878661e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.674376631

730,5.78181731438e-05,4.26421205017e-05,5.24393460633e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.77964659

740,4.07519256093e-05,2.71676980772e-05,3.76881394843e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.884508182

750,3.79480100708e-05,2.3889242518e-05,3.44339281658e-05,1.0,1.0,1.0,0.0,0.0,0.0,7.989736205

760,3.56725375061e-05,2.2186379553e-05,3.28449844326e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.094668148

770,3.55465566352e-05,2.20984638011e-05,3.27321921271e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.199861336

780,3.46350212829e-05,2.13418787115e-05,3.1119957183e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.304711725

790,3.17567125709e-05,1.92086801255e-05,2.80950233687e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.410749551

800,3.05718261996e-05,1.79105636723e-05,2.69972279691e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.51559895

810,2.97604717541e-05,1.75144365416e-05,2.68090220954e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.620834819

820,2.17451326421e-05,1.16930889372e-05,1.51984743972e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.72569426

830,2.11688700664e-05,1.08629102025e-05,1.68367288352e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.830897954

840,1.71375616629e-05,9.88922131602e-06,1.55773127948e-05,1.0,1.0,1.0,0.0,0.0,0.0,8.935728462

850,1.43011981657e-05,8.04469845726e-06,1.26071290758e-05,1.0,1.0,1.0,0.0,0.0,0.0,9.040583904

860,1.38810008169e-05,7.75139441854e-06,1.30006214042e-05,1.0,1.0,1.0,0.0,0.0,0.0,9.145420459

870,1.35306868664e-05,7.41108354533e-06,1.219005259e-05,1.0,1.0,1.0,0.0,0.0,0.0,9.250368041

880,1.35830069815e-05,7.23760968178e-06,1.20038113551e-05,1.0,1.0,1.0,0.0,0.0,0.0,9.355222552

890,1.2514138421e-05,6.54090557458e-06,1.12227909563e-05,1.0,1.0,1.0,0.0,0.0,0.0,9.460109126

900,1.15938155779e-05,6.22264533077e-06,1.07452371491e-05,1.0,1.0,1.0,0.0,0.0,0.0,9.565035617

910,1.01971744199e-05,5.39939155131e-06,9.58318088491e-06,1.0,1.0,1.0,0.0,0.0,0.0,9.669888851

920,9.09391040191e-06,4.83919006368e-06,8.49858310467e-06,1.0,1.0,1.0,0.0,0.0,0.0,9.774762458

930,8.63533367715e-06,4.48636909006e-06,7.78464222886e-06,1.0,1.0,1.0,0.0,0.0,0.0,9.879723876

940,8.39233806243e-06,4.37830223983e-06,8.14930966789e-06,1.0,1.0,1.0,0.0,0.0,0.0,9.984877442

950,7.81447257456e-06,4.31658366855e-06,8.09588615492e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.089674617

960,6.99947507366e-06,3.86174977344e-06,6.0385075326e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.194641083

970,6.78556066412e-06,3.73629793924e-06,5.82575938465e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.299535466

980,6.27878558749e-06,3.72504344923e-06,5.7186140474e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.404355864

990,6.2901279953e-06,3.93821120604e-06,6.01439656862e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.512326706

1000,5.05218695715e-06,3.10143023941e-06,5.0175331638e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.617184461

1010,3.93527714824e-06,2.47887478847e-06,3.82002718102e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.722030458

1020,3.8604265659e-06,2.46112581633e-06,3.77252250759e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.827310185

1030,3.48823951175e-06,2.13351516497e-06,3.60338318687e-06,1.0,1.0,1.0,0.0,0.0,0.0,10.932139571

1040,3.23546473677e-06,1.9287151546e-06,3.54002232503e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.036944338

1050,2.83042405188e-06,1.65482208248e-06,3.13105920418e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.142556785

1060,2.7919241666e-06,1.60469295105e-06,3.07505889631e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.247390656

1070,2.71755842525e-06,1.52758902215e-06,2.98607568166e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.352695337

1080,2.71066490878e-06,1.52624986701e-06,2.97992540966e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.457497394

1090,2.66833729134e-06,1.50067026463e-06,2.9044150992e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.563697863

1100,2.50285397823e-06,1.38508577918e-06,2.59865597326e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.668574609

1110,2.38484629021e-06,1.29006385676e-06,2.45119030081e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.773812086

1120,2.28457553707e-06,1.27225974277e-06,2.39212044773e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.878669223

1130,2.27980720549e-06,1.26271189873e-06,2.79996684861e-06,1.0,1.0,1.0,0.0,0.0,0.0,11.9839172

1140,2.03328620669e-06,1.33556290272e-06,1.99550134812e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.093393313

1150,1.68722219221e-06,1.088423335e-06,1.71890445179e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.202976323

1160,1.68531980485e-06,1.09044733843e-06,1.70451092383e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.312566867

1170,1.6669243988e-06,1.08402548434e-06,1.70180213869e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.422224376

1180,1.81637461061e-06,1.26187289832e-06,1.92283463099e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.531659307

1190,1.5298753817e-06,9.83088285628e-07,1.40840375272e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.641157038

1200,1.39548484384e-06,8.97683075429e-07,1.28273710114e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.750603298

1210,1.32296989466e-06,8.19258761658e-07,1.16682033417e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.860000486

1220,1.12489344655e-06,7.87385253618e-07,1.12867854501e-06,1.0,1.0,1.0,0.0,0.0,0.0,12.9694187

1230,1.03023415932e-06,7.33687529383e-07,1.02890243371e-06,1.0,1.0,1.0,0.0,0.0,0.0,13.07903062

1240,9.94661395133e-07,7.01861341519e-07,9.94692368558e-07,1.0,1.0,1.0,0.0,0.0,0.0,13.188551518

1250,1.032168098e-06,7.5697974841e-07,1.0524132386e-06,1.0,1.0,1.0,0.0,0.0,0.0,13.298112617

