,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
478,0.007183551788330078,0.00045766830444335935,0.33333333333333337,0.3333333333333334,0.001,"(10, 40)",10,"{'rp__n_components': 10, 'NN__hidden_layer_sizes': (10, 40), 'NN__alpha': 0.001}",529,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,6.0428645753634975e-06,2.2446827499274865e-06,4.985886294262796e-17,9.288792252416251e-17
479,0.012864971160888672,0.00045518875122070314,0.5986394557823129,0.60866935483871,0.001,"(10, 40)",11,"{'rp__n_components': 11, 'NN__hidden_layer_sizes': (10, 40), 'NN__alpha': 0.001}",217,0.5833333333333334,0.580645161290323,0.5416666666666666,0.5806451612903228,0.5833333333333334,0.56989247311828,0.6666666666666666,0.6559139784946241,0.6190476190476192,0.65625,0.0007396898450146912,1.4096971034140094e-06,0.041987499068060485,0.03891100014748706
480,0.013002395629882812,0.00046458244323730467,0.3704981992797119,0.3886424731182797,0.001,"(20, 10)",2,"{'rp__n_components': 2, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",501,0.3333333333333333,0.2946908602150539,0.25,0.28393817204301086,0.20833333333333334,0.2728494623655915,0.5833333333333334,0.5813172043010756,0.48214285714285726,0.5104166666666666,0.001770975291888231,2.4192896072586064e-05,0.14161787065243958,0.13049936691085742
481,0.012562799453735351,0.0004509925842285156,0.4341736694677872,0.4458333333333336,0.001,"(20, 10)",3,"{'rp__n_components': 3, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",432,0.3333333333333333,0.33333333333333354,0.4166666666666667,0.4895833333333336,0.5,0.5000000000000002,0.5833333333333334,0.5729166666666671,0.33333333333333337,0.3333333333333333,0.005432875703207906,1.9227833894401507e-06,0.09715487504775702,0.09624007885375925
482,0.010938787460327148,0.00045094490051269533,0.2349439775910364,0.2340725806451614,0.001,"(20, 10)",4,"{'rp__n_components': 4, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",769,0.16666666666666666,0.13541666666666674,0.375,0.3071236559139786,0.375,0.4361559139784948,0.20833333333333334,0.12500000000000008,0.04166666666666667,0.16666666666666666,0.0035955183935571715,2.6702880859375003e-06,0.12733934840917427,0.12028924113140387
483,0.0067974567413330075,0.0004530429840087891,0.33333333333333337,0.3333333333333334,0.001,"(20, 10)",5,"{'rp__n_components': 5, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",529,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,8.915197248964051e-06,3.039813509084554e-06,4.985886294262796e-17,7.447602459741819e-17
484,0.007382011413574219,0.0004539966583251953,0.375,0.36041666666666683,0.001,"(20, 10)",6,"{'rp__n_components': 6, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",493,0.4166666666666667,0.3750000000000002,0.375,0.3541666666666668,0.375,0.35416666666666685,0.3333333333333333,0.36458333333333354,0.37500000000000006,0.3541666666666667,0.0011535483711909188,3.842609332638889e-06,0.02646280620124817,0.008333333333333382
485,0.006870174407958984,0.0004518985748291016,0.2839635854341737,0.283736559139785,0.001,"(20, 10)",7,"{'rp__n_components': 7, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",757,0.375,0.26075268817204317,0.2916666666666667,0.2819220430107528,0.2916666666666667,0.2815860215053764,0.25,0.2923387096774195,0.20833333333333337,0.3020833333333333,1.5101968046916546e-05,8.34124359347148e-07,0.055077821014665775,0.013760644772266357
486,0.018155384063720702,0.0004550933837890625,0.5994397759103642,0.6033602150537638,0.001,"(20, 10)",8,"{'rp__n_components': 8, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",209,0.625,0.6239919354838713,0.625,0.6350806451612907,0.4166666666666667,0.4764784946236562,0.6666666666666666,0.6562500000000004,0.6666666666666669,0.625,0.002555266412186927,5.766378958828344e-06,0.09373295732074023,0.06449253320748861
487,0.006889200210571289,0.0004517078399658203,0.31652661064425774,0.31666666666666676,0.001,"(20, 10)",9,"{'rp__n_components': 9, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",733,0.3333333333333333,0.31250000000000017,0.3333333333333333,0.3125000000000001,0.3333333333333333,0.3125000000000001,0.25,0.3333333333333335,0.33333333333333337,0.3125,1.0121535615098267e-05,1.4113091074894659e-06,0.033437917048496704,0.008333333333333354
