iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.349826635713,0.362831933206,0.350288904353,0.180278884462,0.146198830409,0.177865612648,0.693263212505,0.692466887417,0.757608435179,0.010368331
10,0.347528412214,0.360209859867,0.348366453931,0.188247011952,0.152046783626,0.177865612648,0.695694012116,0.68696192053,0.754972441888,0.131787959
20,0.347382869204,0.360757542736,0.348559254539,0.18625498008,0.152046783626,0.177865612648,0.692786256987,0.690935430464,0.753294991613,0.249177379
30,0.343877811457,0.357516471234,0.344936309231,0.189243027888,0.149122807018,0.177865612648,0.691501824146,0.681001655629,0.754553079319,0.364003888
40,0.345464450868,0.35913026219,0.346697722722,0.189243027888,0.152046783626,0.177865612648,0.68953124477,0.685430463576,0.75377426312,0.475960566
50,0.336635230564,0.349303208247,0.338534165632,0.195219123506,0.163742690058,0.177865612648,0.692292566188,0.681084437086,0.750898634076,0.588554649
60,0.335182062287,0.347966389993,0.337371733619,0.197211155378,0.163742690058,0.181818181818,0.692564514509,0.682533112583,0.752995446921,0.700928244
70,0.326245432426,0.337871509644,0.328464829695,0.204183266932,0.172514619883,0.197628458498,0.699103825685,0.693170529801,0.760064701653,0.812933619
80,0.320927457837,0.332303935168,0.323338349778,0.207171314741,0.172514619883,0.205533596838,0.696221173478,0.698716887417,0.754133716751,0.92420749
90,0.319189016849,0.331012129503,0.321545507542,0.211155378486,0.172514619883,0.205533596838,0.698639421629,0.697682119205,0.757728253055,1.035326609
100,0.313017873259,0.323730265169,0.31618235635,0.222111553785,0.184210526316,0.209486166008,0.691012317167,0.692591059603,0.754193625689,1.146840442
110,0.3107219868,0.320876166513,0.314307903751,0.223107569721,0.184210526316,0.209486166008,0.68825936339,0.689859271523,0.756230529595,1.259303647
120,0.305953893446,0.315362994128,0.307557063211,0.22609561753,0.190058479532,0.217391304348,0.684790976336,0.689197019868,0.750778816199,1.370594151
130,0.302561376147,0.313249468553,0.303884185691,0.228087649402,0.187134502924,0.221343873518,0.690045854671,0.689859271523,0.754792715073,1.483083729
140,0.297639179668,0.307609409014,0.298067454495,0.23406374502,0.204678362573,0.221343873518,0.682644676507,0.68125,0.742990654206,1.595895436
150,0.292617853797,0.301953013196,0.293484961654,0.248007968127,0.207602339181,0.241106719368,0.683234595174,0.687375827815,0.746944644141,1.72202205
160,0.292015877926,0.301267729744,0.292856073031,0.249003984064,0.207602339181,0.241106719368,0.682736720554,0.683443708609,0.748262640786,1.832975762
170,0.289331235834,0.29757530463,0.290273123281,0.258964143426,0.210526315789,0.252964426877,0.68242711785,0.685885761589,0.747663551402,1.95076192
180,0.284150455275,0.293032257822,0.285800675736,0.25796812749,0.213450292398,0.249011857708,0.681071560063,0.688120860927,0.751377905584,2.061316317
190,0.281913210293,0.291333722916,0.283134592323,0.266932270916,0.213450292398,0.264822134387,0.685100579041,0.691018211921,0.751317996645,2.166256409
200,0.276939115917,0.285665513881,0.277368072555,0.274900398406,0.230994152047,0.276679841897,0.683247146635,0.693336092715,0.746465372634,2.28094471
210,0.273731715323,0.282546410472,0.274343333766,0.282868525896,0.236842105263,0.284584980237,0.687230143589,0.696564569536,0.752156721783,2.385459511
220,0.273671646978,0.282284824074,0.274239921196,0.278884462151,0.236842105263,0.280632411067,0.686602570539,0.697682119205,0.753235082674,2.490080442
230,0.261987214808,0.267984363832,0.263426236496,0.301792828685,0.266081871345,0.292490118577,0.684121565084,0.701572847682,0.745626647496,2.597678735
240,0.24134672112,0.244073530358,0.244302918433,0.330677290837,0.304093567251,0.324110671937,0.677891856612,0.695074503311,0.740893841361,2.705347687
250,0.228076733568,0.230995709367,0.23259869801,0.346613545817,0.330409356725,0.359683794466,0.664348830204,0.689983443709,0.719985621855,2.808983807
260,0.221097679876,0.22204269172,0.22485167556,0.367529880478,0.350877192982,0.379446640316,0.663449308833,0.688907284768,0.713156002876,2.913945909
270,0.193677153502,0.194597262744,0.200084161625,0.456175298805,0.426900584795,0.422924901186,0.669900759782,0.696978476821,0.718308171579,3.019084818
280,0.187557894956,0.188444250891,0.192708232101,0.466135458167,0.450292397661,0.438735177866,0.670298222713,0.689735099338,0.723220704529,3.123815784
290,0.185113626636,0.185910246024,0.189617375685,0.466135458167,0.450292397661,0.454545454545,0.668252334572,0.684809602649,0.723699976036,3.228854685
300,0.181477239094,0.181655583038,0.185003897139,0.47609561753,0.461988304094,0.482213438735,0.666880041503,0.681415562914,0.721063982746,3.338238088
310,0.175661616165,0.174736353285,0.178737762534,0.502988047809,0.488304093567,0.494071146245,0.665641630686,0.684023178808,0.719686077163,3.447627779
320,0.174328305862,0.172988808633,0.177122388446,0.505976095618,0.491228070175,0.505928853755,0.66645329183,0.685223509934,0.719985621855,3.55673772
330,0.166371764677,0.164574294693,0.167762952348,0.522908366534,0.520467836257,0.537549407115,0.659185995917,0.67173013245,0.71639108555,3.668701009
340,0.154642734679,0.149216749086,0.156927516564,0.55577689243,0.543859649123,0.569169960474,0.666737791612,0.690149006623,0.71675053918,3.777868678
350,0.150558548897,0.144995499043,0.153765648328,0.568725099602,0.555555555556,0.573122529644,0.669130936841,0.689197019868,0.715492451474,3.884999758
360,0.144626946634,0.13782120902,0.147405431293,0.58764940239,0.599415204678,0.584980237154,0.672561669512,0.689528145695,0.720524802301,3.990903965
370,0.138124418005,0.12970865137,0.141289888589,0.620517928287,0.631578947368,0.604743083004,0.667248217693,0.695281456954,0.710100647017,4.096919234
380,0.132089728858,0.124063967916,0.135962276462,0.642430278884,0.649122807018,0.620553359684,0.665491013154,0.697930463576,0.705547567697,4.202932732
390,0.125943317047,0.117927818612,0.130890531339,0.653386454183,0.657894736842,0.632411067194,0.664014124577,0.691597682119,0.698358495087,4.310453295
400,0.129816704501,0.122052489111,0.134601432247,0.640438247012,0.640350877193,0.616600790514,0.664796498979,0.690231788079,0.700694943686,4.41768073
410,0.118081458021,0.109253429018,0.122524413065,0.673306772908,0.684210526316,0.660079051383,0.665624895404,0.694122516556,0.696681044812,4.525066446
420,0.115888310608,0.107131549517,0.120171792212,0.675298804781,0.69298245614,0.671936758893,0.667511798373,0.695819536424,0.700215672178,4.633025856
430,0.114679554796,0.10601103838,0.119219388125,0.676294820717,0.690058479532,0.671936758893,0.664717006393,0.701490066225,0.69674095375,4.740249428
440,0.1128676041,0.104993226377,0.116478810022,0.681274900398,0.687134502924,0.667984189723,0.667545268936,0.694246688742,0.704109753175,4.843521724
450,0.106559725296,0.100252227616,0.10990393494,0.700199203187,0.695906432749,0.675889328063,0.661428523613,0.669453642384,0.70129403307,4.949293741
460,0.105835518085,0.0993467790126,0.109207279433,0.701195219124,0.698830409357,0.675889328063,0.65796432038,0.666970198675,0.695422957105,5.053187729
470,0.0992295286411,0.0925300747649,0.102312846106,0.722111553785,0.728070175439,0.699604743083,0.647073836061,0.659105960265,0.67786963815,5.156495445
480,0.0979429401539,0.091459213103,0.100977628702,0.730079681275,0.733918128655,0.707509881423,0.649559025337,0.657781456954,0.678828181165,5.266175153
490,0.0931753994129,0.0869874036863,0.0945585950623,0.741035856574,0.748538011696,0.727272727273,0.644760183419,0.655918874172,0.674574646537,5.37512025
500,0.090842372193,0.0846466341722,0.0917233145619,0.75,0.75730994152,0.735177865613,0.650445995247,0.660844370861,0.677150730889,5.501314601
510,0.0821981149068,0.0754971762079,0.083079909615,0.777888446215,0.792397660819,0.762845849802,0.639886032734,0.655215231788,0.658519051042,5.610449586
520,0.0789856624485,0.0716162452886,0.0800782603339,0.790836653386,0.801169590643,0.778656126482,0.631572781738,0.650165562914,0.647915168943,5.719162264
530,0.0768494779704,0.0697115749733,0.0786154880393,0.796812749004,0.804093567251,0.798418972332,0.636221006125,0.654387417219,0.650371435418,5.827438789
540,0.0764331964122,0.0691303222298,0.0781202927749,0.798804780876,0.80701754386,0.798418972332,0.635660374201,0.653725165563,0.651509705248,5.934866179
550,0.0730300684053,0.0664891066351,0.0751678203746,0.815737051793,0.830409356725,0.810276679842,0.62322606018,0.632450331126,0.63066139468,6.041947975
560,0.0744364204983,0.0674313645688,0.0762746553443,0.812749003984,0.821637426901,0.802371541502,0.613368979483,0.628683774834,0.623172777378,6.14901775
570,0.0706012006784,0.0624880951321,0.0718539223033,0.826693227092,0.856725146199,0.818181818182,0.623129832312,0.63667218543,0.637191468967,6.251867615
580,0.0707342900647,0.0627352330334,0.0721788014494,0.826693227092,0.859649122807,0.818181818182,0.622623590053,0.635761589404,0.631679846633,6.354665948
590,0.0685336563964,0.0605227300714,0.070867783444,0.833665338645,0.865497076023,0.833992094862,0.611063694481,0.616680463576,0.605439731608,6.457469763
600,0.0668413152079,0.0576635484471,0.0688997230087,0.835657370518,0.868421052632,0.833992094862,0.620247180105,0.631953642384,0.625149772346,6.560311986
610,0.0647012549844,0.0553535484258,0.0671294543134,0.839641434263,0.868421052632,0.841897233202,0.62461508853,0.63125,0.618619698059,6.663067152
620,0.0635423894043,0.0544773841462,0.0663459359055,0.843625498008,0.874269005848,0.853754940711,0.629652408207,0.631581125828,0.619638150012,6.769359524
630,0.0628606528237,0.0533097338207,0.0655841486762,0.844621513944,0.874269005848,0.845849802372,0.626129631489,0.623178807947,0.616882338845,6.875797256
640,0.0626702395271,0.0527215130412,0.0657420220333,0.84561752988,0.874269005848,0.849802371542,0.622598487131,0.624089403974,0.61292834891,6.982129073
650,0.0621764595318,0.052517107444,0.0651056864514,0.848605577689,0.874269005848,0.849802371542,0.630815510259,0.62880794702,0.617481428229,7.088390944
660,0.0603572555039,0.0506099502153,0.0631664162225,0.857569721116,0.87134502924,0.849802371542,0.634225323828,0.620322847682,0.626048406422,7.194800801
670,0.060186651514,0.0504559313168,0.0627363837453,0.857569721116,0.87134502924,0.853754940711,0.635928138702,0.627359271523,0.628444763959,7.305309174
680,0.060254964769,0.0504118960697,0.0629703167975,0.860557768924,0.877192982456,0.841897233202,0.629886702145,0.624958609272,0.617241792475,7.411608897
690,0.0599223714465,0.0501411498383,0.062460660313,0.860557768924,0.874269005848,0.857707509881,0.636321417813,0.631870860927,0.623951593578,7.518021027
700,0.0607299263516,0.0505591154359,0.0627647691286,0.850597609562,0.883040935673,0.849802371542,0.649793319276,0.642756622517,0.637191468967,7.624306706
710,0.059559746047,0.0497700179884,0.0623934068244,0.858565737052,0.87134502924,0.853754940711,0.650538039294,0.639321192053,0.645099448838,7.730707996
720,0.0592631854259,0.0495152553441,0.0622039857688,0.858565737052,0.87134502924,0.853754940711,0.655709241222,0.643708609272,0.648514258327,7.837123093
730,0.0592082674001,0.0490286073758,0.0626176003808,0.867529880478,0.880116959064,0.853754940711,0.642726846738,0.64048013245,0.617960699736,7.943419364
740,0.0584317997613,0.0485203427438,0.0616085527551,0.865537848606,0.891812865497,0.853754940711,0.661026876862,0.654428807947,0.639228372873,8.04973056
750,0.0581481063643,0.0483308017892,0.0610792878664,0.869521912351,0.891812865497,0.857707509881,0.67012668608,0.651241721854,0.652528157201,8.156954398
760,0.0579359287278,0.0482079962017,0.061145675071,0.868525896414,0.888888888889,0.865612648221,0.676929577936,0.657491721854,0.660016774503,8.263269891
770,0.0577362914405,0.0481950949358,0.0611201307084,0.867529880478,0.888888888889,0.861660079051,0.680540214881,0.654304635762,0.659537502995,8.369571488
780,0.057261280959,0.0489805653917,0.0623537680128,0.873505976096,0.888888888889,0.853754940711,0.674737256083,0.650455298013,0.640666187395,8.476010819
790,0.0568342306789,0.0484341922589,0.0617537173725,0.873505976096,0.885964912281,0.853754940711,0.687995782709,0.66440397351,0.662233405224,8.582300031
800,0.0565233624727,0.0482899708204,0.0621245363296,0.871513944223,0.883040935673,0.853754940711,0.688154767882,0.662624172185,0.667086029236,8.688562515
810,0.0569548328777,0.0484660102544,0.0616725828144,0.872509960159,0.883040935673,0.853754940711,0.686832680657,0.668294701987,0.651389887371,8.79479134
820,0.0562115845313,0.0476023330556,0.0609901486355,0.868525896414,0.888888888889,0.857707509881,0.694062322188,0.668956953642,0.669482386772,8.901049098
830,0.0561208166104,0.0475321111993,0.0609721741182,0.869521912351,0.888888888889,0.857707509881,0.692790440807,0.670736754967,0.67032111191,9.007263358
840,0.0559401127591,0.0474654838714,0.0610714004559,0.871513944223,0.888888888889,0.857707509881,0.693543528467,0.666390728477,0.674514737599,9.113514549
850,0.0559663438706,0.0473966278687,0.0610990873477,0.871513944223,0.888888888889,0.857707509881,0.693627204873,0.668998344371,0.674335010784,9.219764436
860,0.0555407554551,0.0470849998266,0.0610181986512,0.868525896414,0.891812865497,0.861660079051,0.700153964588,0.678600993377,0.675053918045,9.326051003
870,0.055415762268,0.046962070352,0.0609799800822,0.868525896414,0.894736842105,0.861660079051,0.704178799746,0.679180463576,0.677210639827,9.432286776
880,0.0534331735344,0.0461887645731,0.0616886177486,0.874501992032,0.891812865497,0.857707509881,0.710550758108,0.694743377483,0.675293553798,9.538712259
890,0.0531691554347,0.0460000796087,0.0614270087085,0.875498007968,0.891812865497,0.857707509881,0.714968872377,0.699254966887,0.67409537503,9.644957584
900,0.0530737115244,0.0460202697913,0.061571423118,0.877490039841,0.900584795322,0.857707509881,0.714224152358,0.69565397351,0.66540857896,9.751260178
910,0.0530272542744,0.0459519241844,0.0613462410742,0.877490039841,0.897660818713,0.857707509881,0.713504535261,0.697268211921,0.671040019171,9.857829428
920,0.0530342843213,0.0457945993808,0.0615476192117,0.878486055777,0.894736842105,0.853754940711,0.71538725441,0.697309602649,0.672118380062,9.964114721
930,0.0527206925509,0.0457648884029,0.0614008183955,0.878486055777,0.897660818713,0.857707509881,0.71639973893,0.696523178808,0.677450275581,10.070380579
940,0.0524503118129,0.0456213056838,0.0612052206951,0.879482071713,0.90350877193,0.857707509881,0.714797335743,0.703435430464,0.672477833693,10.176784561
950,0.0526125743388,0.0450634507281,0.062362920073,0.874501992032,0.90350877193,0.841897233202,0.721252970512,0.71738410596,0.680026359933,10.283019183
960,0.0520840774582,0.0452766116336,0.0615783031312,0.881474103586,0.906432748538,0.853754940711,0.721278073434,0.699751655629,0.668463934819,10.389282289
970,0.0514695608743,0.0446291798869,0.0610499479915,0.878486055777,0.906432748538,0.853754940711,0.71868410483,0.704139072848,0.66882338845,10.495643206
980,0.0513254094047,0.0446286583241,0.0610564946577,0.877490039841,0.906432748538,0.853754940711,0.722930682465,0.704304635762,0.668703570573,10.601874968
990,0.0511707366242,0.0446196092312,0.0608392069514,0.877490039841,0.897660818713,0.853754940711,0.728942832279,0.701490066225,0.683501078361,10.704418603
1000,0.0510898086275,0.0445345729971,0.0606200576858,0.877490039841,0.900584795322,0.849802371542,0.728767111825,0.716556291391,0.685897435897,10.807416413
1010,0.051107794887,0.0445110766236,0.0606367245616,0.877490039841,0.900584795322,0.849802371542,0.728398935636,0.716473509934,0.685597891205,10.910116868
1020,0.0513322015194,0.0448638535317,0.060374981111,0.872509960159,0.894736842105,0.849802371542,0.732528366302,0.721605960265,0.693326144261,11.01277887
1030,0.0507476583036,0.0444001915185,0.0596024605853,0.876494023904,0.897660818713,0.849802371542,0.734959165914,0.712334437086,0.688293793434,11.115592654
1040,0.0506683967781,0.0443096349212,0.059499650832,0.876494023904,0.897660818713,0.849802371542,0.736197576731,0.715314569536,0.691349149293,11.219087582
1050,0.0507284315565,0.0446619061726,0.0596822155759,0.875498007968,0.897660818713,0.849802371542,0.736661980788,0.713286423841,0.698957584472,11.321807056
1060,0.0504462453651,0.0443290211995,0.0592677674711,0.875498007968,0.894736842105,0.853754940711,0.740841617298,0.72582781457,0.695722501797,11.424538205
1070,0.0501836852506,0.044207423376,0.059107385448,0.874501992032,0.891812865497,0.853754940711,0.739435853667,0.720447019868,0.696321591181,11.527137061
1080,0.0501763305948,0.0442304272619,0.0593935599527,0.874501992032,0.894736842105,0.853754940711,0.735377547947,0.718543046358,0.696201773305,11.62984315
1090,0.0500571680252,0.0441864157051,0.0593135138455,0.879482071713,0.891812865497,0.849802371542,0.735833584363,0.719867549669,0.695482866044,11.732573812
1100,0.0497514621456,0.0440769902934,0.0591457347446,0.878486055777,0.891812865497,0.849802371542,0.736712186632,0.730753311258,0.698358495087,11.839281701
1110,0.0496578066164,0.0440313515062,0.0586714666784,0.880478087649,0.894736842105,0.853754940711,0.738147237005,0.725289735099,0.701953031392,11.945658322
1120,0.0496692912913,0.0437037870194,0.0580065793768,0.879482071713,0.900584795322,0.849802371542,0.737586605081,0.723468543046,0.688952791757,12.052509171
1130,0.0486102772585,0.0439496266042,0.0576902682156,0.882470119522,0.897660818713,0.853754940711,0.74404223985,0.725,0.693146417445,12.158609202
1140,0.0484654890206,0.043991234704,0.0573320655145,0.883466135458,0.897660818713,0.853754940711,0.741590521137,0.722930463576,0.692008147616,12.264686786
