,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
647,0.06450839042663574,0.0007948398590087891,0.07345394135751414,0.05060943768014727,0.0001,"(10, 10)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.0001}",134,0.047218326320710526,0.051623211687915546,0.05275006764160902,0.05462339572478214,0.15894074334357072,0.04758166397204,0.04761904761904752,0.048874882932433396,0.06067419908211754,0.05034403408356529,0.002538697225130675,0.00014117532133234572,0.04305819591765475,0.0024242990653925763
648,0.05429506301879883,0.0009523391723632813,0.04760049273501482,0.047500484965240355,0.0001,"(10, 10)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.0001}",753,0.04746025157291388,0.04752518615856253,0.047619047619047825,0.047619047619046846,0.04768583450210394,0.047137639094573226,0.047619047619047714,0.04754183792891952,0.04761904761904746,0.047678714025099656,0.002480424883658862,5.623040397074864e-06,7.496712698641165e-05,0.00018963124377208756
649,0.05762324333190918,0.0009571075439453125,0.0807133588990832,0.08336051416569894,0.0001,"(10, 10)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.0001}",112,0.0790169831912308,0.08892385515876776,0.10054690163898718,0.109247109694761,0.048104225822615816,0.04987260885438,0.06035167482457954,0.060712549180190964,0.11580788688065172,0.10804644794039497,0.0005362749603216173,7.69261157025724e-06,0.024884371362185173,0.024268630111910938
650,0.0454251766204834,0.0009575843811035156,0.053342998205414716,0.05373879281201592,0.0001,"(10, 20)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",270,0.04761904761904781,0.047619047619046846,0.047619047619047825,0.047619047619046846,0.04761904761904777,0.04761904761904743,0.07630614114601646,0.07821777358389002,0.04761904761904746,0.04761904761904845,0.008145779916558583,3.2780603870958735e-06,0.011464723960902269,0.012239490385937052
651,0.034157085418701175,0.0009752750396728515,0.04761904761904753,0.04761904761904737,0.0001,"(10, 20)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",583,0.047619047619047526,0.04761904761904721,0.047619047619047554,0.04761904761904721,0.04761904761904754,0.04761904761904771,0.04761904761904752,0.04761904761904659,0.04761904761904751,0.04761904761904812,0.00030382383668887367,2.3412947255291684e-05,1.5188222473579498e-17,5.181825478019e-16
652,0.04092617034912109,0.0009584426879882812,0.048108813246028385,0.04805359812695272,0.0001,"(10, 20)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",372,0.04761904761904781,0.047619047619046846,0.047619047619047825,0.047619047619046846,0.04761904761904777,0.04761904761904743,0.050073637702503795,0.04840956419620428,0.04761904761904746,0.049001283581418205,0.0011313412368925792,3.2863733177400163e-06,0.000980970683472568,0.0005641492701098016
653,0.07211365699768066,0.0007984638214111328,0.054476680873773206,0.04951783591875068,0.0001,"(10, 20)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",245,0.08172043010752707,0.047619047619046846,0.047619047619047825,0.047619047619046846,0.04761904761904777,0.05711298911756493,0.047619047619047714,0.047619047619046305,0.04761904761904746,0.04761904761904845,0.016983535175210767,0.00014220480097839615,0.013668490799235778,0.0037975765994071285
654,0.07750325202941895,0.0006958961486816407,0.05760306741462614,0.06058581685075311,0.0001,"(10, 20)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",210,0.06843298713913304,0.07998591449310911,0.07645326879448486,0.07722731093166536,0.04761904761904777,0.047819971870604557,0.047619047619047714,0.05027683933933804,0.04761904761904746,0.04761904761904845,0.018915628808344347,1.6684122644736894e-05,0.012435078722882699,0.014769441651425507
655,0.04544243812561035,0.0009635448455810547,0.04762046838675762,0.0476592324693586,0.0001,"(10, 20)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",424,0.04762611275964411,0.047619047619046846,0.047619047619047825,0.047619047619046846,0.04761904761904777,0.047819971870604557,0.047619047619047714,0.047619047619046305,0.04761904761904746,0.04761904761904845,0.00909005264518104,2.534872791290667e-06,2.8318444060169797e-06,8.036970062297796e-05
656,0.044962072372436525,0.0009614944458007813,0.047619047619047714,0.04761904761904718,0.0001,"(10, 20)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",428,0.04761904761904781,0.047619047619046846,0.047619047619047825,0.047619047619046846,0.04761904761904777,0.04761904761904743,0.047619047619047714,0.047619047619046305,0.04761904761904746,0.04761904761904845,0.008939637880060827,3.7345818041231678e-06,1.3432272876169125e-16,7.295348589900901e-16
