,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,0.014665699005126953,0.00034341812133789065,0.4357743097238896,0.4510080645161292,0.1,"(20,)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",85,0.4583333333333333,0.48622311827957015,0.3333333333333333,0.3333333333333334,0.5,0.4731182795698926,0.4583333333333333,0.4623655913978497,0.42857142857142866,0.5,0.008116810617142475,9.60800250988478e-07,0.05624669275758763,0.06017558830548101
13,0.014645195007324219,0.0003440380096435547,0.4357743097238896,0.4510080645161292,0.1,"(20,)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",85,0.4583333333333333,0.48622311827957015,0.3333333333333333,0.3333333333333334,0.5,0.4731182795698926,0.4583333333333333,0.4623655913978497,0.42857142857142866,0.5,0.008022194083318782,2.0230487285229133e-06,0.05624669275758763,0.06017558830548101
14,0.0146148681640625,0.00034117698669433594,0.4357743097238896,0.4510080645161292,0.1,"(20,)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",85,0.4583333333333333,0.48622311827957015,0.3333333333333333,0.3333333333333334,0.5,0.4731182795698926,0.4583333333333333,0.4623655913978497,0.42857142857142866,0.5,0.00803356855840664,1.0768499174724783e-06,0.05624669275758763,0.06017558830548101
15,0.014627218246459961,0.00034208297729492186,0.4357743097238896,0.4510080645161292,0.1,"(20,)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",85,0.4583333333333333,0.48622311827957015,0.3333333333333333,0.3333333333333334,0.5,0.4731182795698926,0.4583333333333333,0.4623655913978497,0.42857142857142866,0.5,0.00801177277550574,2.456521391371013e-06,0.05624669275758763,0.06017558830548101
16,0.014682865142822266,0.0003421306610107422,0.4357743097238896,0.4510080645161292,0.1,"(20,)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",85,0.4583333333333333,0.48622311827957015,0.3333333333333333,0.3333333333333334,0.5,0.4731182795698926,0.4583333333333333,0.4623655913978497,0.42857142857142866,0.5,0.008114866633019094,1.5742849368304422e-06,0.05624669275758763,0.06017558830548101
17,0.014657974243164062,0.0003434658050537109,0.4357743097238896,0.4510080645161292,0.1,"(20,)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",85,0.4583333333333333,0.48622311827957015,0.3333333333333333,0.3333333333333334,0.5,0.4731182795698926,0.4583333333333333,0.4623655913978497,0.42857142857142866,0.5,0.008032330357022619,2.2997199157309523e-06,0.05624669275758763,0.06017558830548101
18,0.014705801010131836,0.0003520965576171875,0.4357743097238896,0.4510080645161292,0.1,"(20,)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",85,0.4583333333333333,0.48622311827957015,0.3333333333333333,0.3333333333333334,0.5,0.4731182795698926,0.4583333333333333,0.4623655913978497,0.42857142857142866,0.5,0.008117172387330703,1.3699756445202282e-05,0.05624669275758763,0.06017558830548101
19,0.014654922485351562,0.0003417491912841797,0.4357743097238896,0.4510080645161292,0.1,"(20,)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",85,0.4583333333333333,0.48622311827957015,0.3333333333333333,0.3333333333333334,0.5,0.4731182795698926,0.4583333333333333,0.4623655913978497,0.42857142857142866,0.5,0.00802741204027424,2.972497439481487e-06,0.05624669275758763,0.06017558830548101
20,0.00962972640991211,0.0003452777862548828,0.20248099239695877,0.2482526881720431,0.1,"(30,)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",797,0.125,0.20094086021505386,0.125,0.15927419354838715,0.5416666666666666,0.5110887096774195,0.16666666666666666,0.20329301075268827,0.04761904761904763,0.16666666666666666,0.003330722909835974,2.381323049389605e-06,0.174694446496749,0.13260166459711326
21,0.009119653701782226,0.0003450870513916016,0.33333333333333337,0.3333333333333334,0.1,"(30,)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,0.0036678888882525525,2.1726199626721418e-06,4.985886294262796e-17,9.288792252416251e-17
