iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.232470469139,0.23579905156,0.244212344964,0.332669322709,0.330409356725,0.308300395257,0.359616092647,0.334395695364,0.265636232926,0.018386491
50,0.215856657757,0.219052608775,0.229600145181,0.382470119522,0.385964912281,0.363636363636,0.353880074974,0.336092715232,0.255990893841,0.58574289
100,0.188815992248,0.193949043901,0.205368230092,0.458167330677,0.450292397661,0.430830039526,0.385882116678,0.344122516556,0.264078600527,1.137474057
150,0.168306797074,0.171453005803,0.186537626005,0.505976095618,0.5,0.482213438735,0.410771663822,0.379470198675,0.282770189312,1.685989968
200,0.140662912748,0.142895653329,0.156523741843,0.572709163347,0.587719298246,0.557312252964,0.44878585534,0.406291390728,0.315839923317,2.210369004
250,0.122711042007,0.121031009028,0.138737836005,0.636454183267,0.625730994152,0.581027667984,0.437389128761,0.404718543046,0.311526479751,2.734752841
300,0.103138883053,0.0974772278495,0.116114050462,0.703187250996,0.684210526316,0.644268774704,0.461697124879,0.440355960265,0.347352024922,3.260433882
350,0.0938649266703,0.0873136154267,0.106936831262,0.744023904382,0.730994152047,0.675889328063,0.496113230913,0.47392384106,0.379642942727,3.784430423
400,0.0819275683948,0.0762394185093,0.0913933473597,0.783864541833,0.786549707602,0.762845849802,0.545352612377,0.54267384106,0.440210879463,4.307827112
450,0.0748986451268,0.0675668397587,0.0820669829264,0.78984063745,0.815789473684,0.802371541502,0.59660441142,0.605753311258,0.483884495567,4.828974686
500,0.0634621294346,0.0549204704049,0.0702515911956,0.83764940239,0.87134502924,0.837944664032,0.62157345115,0.633402317881,0.51246105919,5.350453674
550,0.0606389291199,0.0521566031428,0.0683814693257,0.850597609562,0.877192982456,0.845849802372,0.640856679051,0.661382450331,0.526539659717,5.88701885
600,0.0557443340378,0.0487876095566,0.0641857855795,0.862549800797,0.880116959064,0.845849802372,0.689824112193,0.724420529801,0.571830817158,6.423448117
650,0.0537071018514,0.0482130534848,0.0624897932169,0.859561752988,0.891812865497,0.853754940711,0.716956187034,0.743791390728,0.60915408579,6.9604578
700,0.0500118972624,0.0437098940205,0.0611420567641,0.878486055777,0.900584795322,0.853754940711,0.741615624059,0.765066225166,0.59291876348,7.497873626
750,0.049442761299,0.0435748598691,0.0605632052831,0.879482071713,0.900584795322,0.853754940711,0.739745456371,0.769743377483,0.596453390846,8.009707677
800,0.0477087405255,0.0432331853683,0.0597469721518,0.883466135458,0.900584795322,0.849802371542,0.7680071627,0.788451986755,0.641205367841,8.522036859
850,0.0458692374327,0.0439972010244,0.0569764203269,0.875498007968,0.888888888889,0.861660079051,0.793587040198,0.810678807947,0.684639348191,9.037032942
900,0.0450674196488,0.043495200548,0.0574473360238,0.879482071713,0.888888888889,0.853754940711,0.801113732972,0.805380794702,0.696681044812,9.626534522
950,0.0443903471606,0.0434902873517,0.0570929230764,0.886454183267,0.888888888889,0.857707509881,0.806222177595,0.795571192053,0.708722741433,10.250899574
1000,0.0437548420004,0.0428839302839,0.0575219380304,0.881474103586,0.891812865497,0.853754940711,0.811974930549,0.811548013245,0.715552360412,10.801806044
1050,0.0432241541816,0.0426302375067,0.057422536156,0.881474103586,0.897660818713,0.857707509881,0.813271914851,0.812665562914,0.725916606758,11.335299651
1100,0.0431232611264,0.0428319712112,0.0569541116845,0.883466135458,0.900584795322,0.853754940711,0.817372058774,0.81821192053,0.735861490534,11.870324459
1150,0.0424607043325,0.0419149687831,0.0574628835674,0.886454183267,0.900584795322,0.857707509881,0.820802791445,0.824296357616,0.736161035226,12.406365851
1200,0.0419690892659,0.0410337923918,0.0571859978701,0.885458167331,0.90350877193,0.853754940711,0.824329751983,0.832367549669,0.742151929068,12.946828615
1250,0.0418668256986,0.040716283843,0.0567966289547,0.885458167331,0.90350877193,0.853754940711,0.829203902668,0.838948675497,0.741013659238,13.486408701
1300,0.0415656983164,0.0408932281301,0.0565683077169,0.884462151394,0.90350877193,0.857707509881,0.835605147773,0.837831125828,0.742032111191,14.022140156
1350,0.0420558876106,0.0407442484806,0.0566938219357,0.881474103586,0.900584795322,0.853754940711,0.835132376075,0.832201986755,0.73226695423,14.528198408
1400,0.0403198056184,0.0405002984167,0.0565263405536,0.890438247012,0.90350877193,0.853754940711,0.84292264953,0.850413907285,0.757848070932,15.035498824
1450,0.0398700038555,0.0401983246467,0.0563659236206,0.890438247012,0.906432748538,0.853754940711,0.847503932791,0.850662251656,0.762281332375,15.541044235
1500,0.0391346312387,0.040038295088,0.0567881417061,0.890438247012,0.900584795322,0.845849802372,0.856532617063,0.851986754967,0.761023244668,16.053985885
1550,0.0384833078539,0.0395021856944,0.0561624421591,0.895418326693,0.90350877193,0.849802371542,0.856561903806,0.852566225166,0.772885214474,16.585337635
1600,0.038183489307,0.0398787926462,0.0566047930384,0.894422310757,0.900584795322,0.857707509881,0.859804364561,0.854759933775,0.784447639588,17.121342821
1650,0.0378777563142,0.0396348359775,0.0559905932757,0.896414342629,0.906432748538,0.853754940711,0.864536265355,0.855504966887,0.791277258567,17.657577403
1700,0.0375957898634,0.0403303464009,0.0559114729729,0.900398406375,0.900584795322,0.853754940711,0.863540516116,0.846564569536,0.78360891445,18.192378233
1750,0.0373516437248,0.0400658490995,0.0559245744681,0.895418326693,0.906432748538,0.857707509881,0.866452455066,0.848385761589,0.792954708843,18.729946263
1800,0.0368360745048,0.0405075430268,0.0552721588773,0.901394422311,0.906432748538,0.857707509881,0.868033939151,0.850869205298,0.801821231728,19.268840496
1850,0.0361776689233,0.0401176266768,0.0544639244256,0.905378486056,0.909356725146,0.869565217391,0.875025102922,0.851986754967,0.789479990415,19.807461005
1900,0.0357734187138,0.0404643526475,0.0537726184379,0.903386454183,0.90350877193,0.861660079051,0.87525521304,0.848013245033,0.800023963575,20.346969321
1950,0.0355332897365,0.0404293771236,0.0543513453149,0.907370517928,0.90350877193,0.865612648221,0.877209057134,0.845074503311,0.792535346274,20.884916444
2000,0.0352371365985,0.0401232346497,0.0548237376148,0.911354581673,0.90350877193,0.865612648221,0.874355691669,0.851200331126,0.799424874191,21.389293081
2050,0.0349692466396,0.0404556413204,0.0548863914169,0.910358565737,0.90350877193,0.861660079051,0.876610770827,0.84321192053,0.787143541816,21.897441909
2100,0.0347688705293,0.0405067077418,0.0553935348059,0.913346613546,0.906432748538,0.865612648221,0.87626351374,0.845322847682,0.79379343398,22.400725622
2150,0.0344489441815,0.0404380147172,0.0549663541825,0.913346613546,0.906432748538,0.865612648221,0.87778642434,0.84321192053,0.789240354661,22.903786579
2200,0.0343239024303,0.0401501776716,0.0551711738565,0.913346613546,0.906432748538,0.861660079051,0.877807343441,0.84565397351,0.786604361371,23.441963014
2250,0.0342573513135,0.0404190667302,0.0552631731182,0.919322709163,0.90350877193,0.857707509881,0.877568865683,0.850745033113,0.790618260244,23.983092657
2300,0.034238396543,0.0411530969225,0.055500087352,0.9203187251,0.90350877193,0.861660079051,0.879012283696,0.840645695364,0.784387730649,24.524841539
2350,0.0340523782675,0.0407005373964,0.0559348271491,0.921314741036,0.90350877193,0.861660079051,0.880058238779,0.848965231788,0.791397076444,25.064926739
2400,0.0335753281975,0.0413342773136,0.0550239964731,0.918326693227,0.900584795322,0.857707509881,0.88032600328,0.844784768212,0.788221902708,25.605190324
2450,0.0333957847785,0.041124427651,0.0553032971998,0.919322709163,0.906432748538,0.865612648221,0.882145965124,0.845860927152,0.790198897676,26.148427261
2500,0.0332115900108,0.0421428977319,0.0552800283744,0.922310756972,0.897660818713,0.861660079051,0.883095692339,0.835306291391,0.78702372394,26.693202558
2550,0.0330571747131,0.0422377925149,0.0547963350881,0.921314741036,0.894736842105,0.861660079051,0.886831843893,0.841970198675,0.795410975318,27.234515946
2600,0.0328955741619,0.0419965697776,0.0546629969972,0.921314741036,0.900584795322,0.861660079051,0.882689861767,0.837996688742,0.797627606039,27.776178493
2650,0.0328314293536,0.0422603389928,0.0547832628469,0.919322709163,0.894736842105,0.861660079051,0.883007832112,0.838783112583,0.798466331177,28.319539421
2700,0.03256040802,0.0414751496433,0.0544208426064,0.923306772908,0.906432748538,0.865612648221,0.885865381397,0.84292218543,0.791996165828,28.862472999
2750,0.0324563407736,0.0414768057126,0.0547526855622,0.9203187251,0.906432748538,0.861660079051,0.889404893396,0.842135761589,0.796129882578,29.405520368
2800,0.0321800353876,0.0419940408498,0.0544656438484,0.918326693227,0.90350877193,0.861660079051,0.890521973424,0.842632450331,0.800383417206,29.948117253
2850,0.032060323303,0.0420353177899,0.0543970620981,0.918326693227,0.90350877193,0.861660079051,0.889237540583,0.84321192053,0.7983465133,30.484813799
2900,0.032070241537,0.0416232802479,0.0535847115097,0.922310756972,0.90350877193,0.873517786561,0.888961408441,0.836754966887,0.774802300503,31.016328987
2950,0.0317374678369,0.0424083626497,0.0541430761225,0.922310756972,0.906432748538,0.873517786561,0.891362921311,0.839155629139,0.784327821711,31.551736465
3000,0.0316684572276,0.0420044365746,0.0544356922417,0.923306772908,0.900584795322,0.869565217391,0.887844328413,0.838907284768,0.78510663791,32.08498586
3050,0.03135267489,0.0429458708108,0.0543597449218,0.924302788845,0.90350877193,0.869565217391,0.893312581584,0.836051324503,0.786843997124,32.618739397
3100,0.031171042706,0.0416363456082,0.0543130741944,0.926294820717,0.906432748538,0.869565217391,0.893199618436,0.840521523179,0.776300023964,33.178010287
3150,0.0309861953665,0.0418725963537,0.0539282109716,0.92828685259,0.909356725146,0.861660079051,0.894442213074,0.838203642384,0.779175653007,33.734774359
3200,0.0308508331416,0.042070763557,0.054077751107,0.92828685259,0.909356725146,0.861660079051,0.892651537972,0.840231788079,0.779654924515,34.292880505
3250,0.0308206189438,0.0421117891983,0.0540215321633,0.92828685259,0.909356725146,0.861660079051,0.893011346521,0.838907284768,0.776659477594,34.847493723
3300,0.0307451643655,0.0422865994094,0.0541524425549,0.92828685259,0.906432748538,0.869565217391,0.894818756903,0.837168874172,0.772106398275,35.403869034
3350,0.0308130260652,0.042177909546,0.0538405332817,0.929282868526,0.906432748538,0.869565217391,0.89110352445,0.842177152318,0.772765396597,35.964692811
3400,0.0304946172362,0.0420235078841,0.0533609658234,0.926294820717,0.909356725146,0.865612648221,0.891726913679,0.8375,0.792595255212,36.519681612
3450,0.0303196985605,0.0422109150621,0.0534194477851,0.930278884462,0.90350877193,0.873517786561,0.892814706965,0.837417218543,0.79115744069,37.074074865
3500,0.0302577553769,0.042277909326,0.0535903222467,0.925298804781,0.906432748538,0.869565217391,0.894843859825,0.838824503311,0.800383417206,37.628420378
3550,0.0302846091783,0.0425480877047,0.0546343126635,0.929282868526,0.900584795322,0.869565217391,0.893036449443,0.83505794702,0.785466091541,38.182658977
3600,0.0300724644921,0.042009716133,0.0538865960628,0.931274900398,0.897660818713,0.865612648221,0.893300030124,0.839776490066,0.792774982027,38.740807998
3650,0.030062830128,0.0425566768405,0.0537287036413,0.929282868526,0.90350877193,0.869565217391,0.894500786558,0.837665562914,0.797687514977,39.295327797
3700,0.0298905244754,0.0416770936924,0.0543251894291,0.934262948207,0.90350877193,0.869565217391,0.894262308799,0.839817880795,0.791456985382,39.849676661
3750,0.0297800638814,0.0424776418551,0.0541699943103,0.933266932271,0.909356725146,0.869565217391,0.900416708505,0.832201986755,0.796549245147,40.403000347
3800,0.0297149466282,0.0413642234678,0.0542976310105,0.932270916335,0.912280701754,0.869565217391,0.897734879673,0.838286423841,0.791696621136,40.956430043
3850,0.0297771351941,0.0419126836118,0.0546646572098,0.930278884462,0.906432748538,0.865612648221,0.894697426114,0.834644039735,0.788940809969,41.51038491
3900,0.030183759277,0.0412885579726,0.0544571962183,0.924302788845,0.906432748538,0.865612648221,0.894316698464,0.841183774834,0.791996165828,42.065266876
3950,0.0295071849515,0.0421307405972,0.0552776582535,0.935258964143,0.90350877193,0.869565217391,0.895345918265,0.833236754967,0.785765636233,42.618811745
4000,0.0291352348879,0.0423517568496,0.0545002990865,0.933266932271,0.906432748538,0.865612648221,0.895475616695,0.834726821192,0.792115983705,43.173476714
4050,0.0289906093138,0.0426997781087,0.0546758468031,0.930278884462,0.897660818713,0.865612648221,0.896714027513,0.83613410596,0.792175892643,43.726980709
4100,0.0302635333564,0.0414997853007,0.0537545942391,0.929282868526,0.90350877193,0.869565217391,0.892438163136,0.840604304636,0.782231008867,44.28374599
4150,0.0285620092358,0.0421216305404,0.0537202562058,0.93625498008,0.90350877193,0.873517786561,0.898801753857,0.837003311258,0.780074287084,44.836403248
4200,0.0284235990058,0.0429124855602,0.053509938958,0.937250996016,0.90350877193,0.869565217391,0.898973290491,0.833402317881,0.790079079799,45.388723416
4250,0.0282676082492,0.0432487022507,0.053767257842,0.939243027888,0.897660818713,0.861660079051,0.899617598822,0.841142384106,0.805475676971,45.944822184
4300,0.0286585713226,0.0432448479911,0.0541658157083,0.938247011952,0.894736842105,0.865612648221,0.898542356997,0.833940397351,0.803558590942,46.49761436
