iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0687251286042,0.058564156649,0.077074982111,0.862549800797,0.883040935673,0.845849802372,0.5,0.498344370861,0.5,0.063035059
50,0.000945245498163,0.0639716270838,0.0497125826186,0.999003984064,0.856725146199,0.889328063241,0.999849382468,0.75488410596,0.782171099928,1.80597749
100,1.82194889706e-09,0.061687958521,0.0521215456914,1.0,0.868421052632,0.893280632411,0.997690531178,0.660140728477,0.823028995926,3.533685176
150,2.65762572676e-16,0.0571356870943,0.0608489471016,1.0,0.885964912281,0.873517786561,0.949191685912,0.624089403974,0.749221183801,5.259259589
200,9.54005292317e-07,0.0642591537802,0.0569517337071,1.0,0.868421052632,0.885375494071,0.86143187067,0.54619205298,0.699137311287,6.998005854
250,2.4486434891e-07,0.0637901830132,0.058388521761,1.0,0.87134502924,0.877470355731,0.831408775982,0.516018211921,0.660316319195,8.737576781
300,2.8408752704e-32,0.0603990952817,0.0587711408012,1.0,0.880116959064,0.881422924901,0.801385681293,0.482491721854,0.637550922598,10.47941238
350,5.69867704944e-32,0.0582483477269,0.0573571678072,1.0,0.880116959064,0.881422924901,0.794457274827,0.493460264901,0.616942247783,12.218274613
400,1.73352390399e-34,0.0577327180342,0.0568357015774,1.0,0.883040935673,0.885375494071,0.793302540416,0.485761589404,0.613587347232,13.949392894
450,9.47513867496e-32,0.0550692412061,0.0592065151589,1.0,0.885964912281,0.877470355731,0.784064665127,0.48017384106,0.603702372394,15.688919402
500,1.70789132388e-29,0.055896793889,0.0639768531407,1.0,0.885964912281,0.869565217391,0.775981524249,0.475455298013,0.590522405943,17.42500986
550,8.93243871017e-35,0.0549540080102,0.0671563199598,1.0,0.888888888889,0.865612648221,0.770207852194,0.470198675497,0.532410735682,19.177316923
600,6.48714876942e-30,0.0563216199096,0.062613349241,1.0,0.885964912281,0.873517786561,0.757505773672,0.452193708609,0.548586149053,20.931455437
650,4.31008756091e-31,0.0570575143071,0.0629787183365,1.0,0.885964912281,0.873517786561,0.741339491917,0.446895695364,0.533549005512,22.685496215
700,1.09175239094e-34,0.0589574773327,0.0630740992677,1.0,0.880116959064,0.873517786561,0.74480369515,0.435471854305,0.560867481428,24.440373054
750,1.84464376245e-23,0.0594768041622,0.0593585665828,1.0,0.880116959064,0.881422924901,0.743648960739,0.444991721854,0.53510663791,26.190375676
800,5.74903049049e-34,0.060190754982,0.0632078043955,1.0,0.877192982456,0.869565217391,0.735565819861,0.440894039735,0.519350587108,27.930557277
850,1.26461919415e-34,0.0614672444792,0.0612948422524,1.0,0.877192982456,0.877470355731,0.724018475751,0.43940397351,0.507668344117,29.672894914
900,0.000991183547279,0.0634376199494,0.0618979200525,0.998007968127,0.87134502924,0.873517786561,0.724503798909,0.423427152318,0.511382698299,31.425968333
950,1.81878338046e-27,0.0635045115662,0.0612180230662,1.0,0.87134502924,0.877470355731,0.725173210162,0.426241721854,0.512341241313,33.181663369
1000,1.39977923972e-15,0.0555746519943,0.0573080542434,1.0,0.888888888889,0.885375494071,0.714780600462,0.436754966887,0.523124850228,34.937447978
1050,6.59713170075e-30,0.0579188529138,0.0592265724699,1.0,0.883040935673,0.881422924901,0.71247113164,0.436920529801,0.510424155284,36.692677691
1100,0.000498007968127,0.0543768292523,0.0606832552943,0.999003984064,0.888888888889,0.877470355731,0.709889714496,0.434395695364,0.492032111191,38.439658329
