steps,time,reward,delta,converged
1,0.022877000000107728,-6.532934131736527,0,False
2,0.01981500000010783,-5.763761467889908,100.00048874030756,False
3,0.00112899999999172,3.391304347826087,100.00048874030756,False
4,0.0055410000002211746,-2.6065573770491803,100.00048874030756,False
5,0.0024490000000696455,-2.7962962962962963,100.00048874030756,False
6,0.0038119999999253196,0.20238095238095238,100.00048874030756,False
7,0.002635000000054788,-0.9655172413793104,100.00048874030756,False
8,0.0027699999998276326,-4.213114754098361,100.00048874030756,False
9,0.0013910000000123546,-4.344827586206897,100.00048874030756,False
10,0.0024029999999584106,-0.9622641509433962,100.00048874030756,False
11,0.002368000000160464,-4.769230769230769,100.00048874030756,False
12,0.001506000000063068,2.0606060606060606,100.00048874030756,False
13,0.0015220000000226719,-0.9393939393939394,100.00048874030756,False
14,0.0007040000000415603,5.733333333333333,100.00048874030756,False
15,0.0015550000000530417,1.9705882352941178,100.00048874030756,False
16,0.0025570000000243454,-2.732142857142857,100.00048874030756,False
17,0.0007369999998445564,5.3125,100.00048874030756,False
18,0.0006989999999404972,5.733333333333333,100.00048874030756,False
19,0.0009119999999711581,4.315789473684211,100.00048874030756,False
20,0.001238000000057582,2.740740740740741,100.00048874030756,False
21,0.0019800000000032014,-0.9534883720930233,100.00048874030756,False
22,0.0018390000000181317,-8.375,100.00048874030756,False
23,0.00324599999999009,-3.76056338028169,100.00048874030756,False
24,0.0008860000000368018,4.315789473684211,100.00048874030756,False
25,0.004881000000068525,-7.580952380952381,100.00048874030756,False
26,0.0015120000000479195,-0.9375,100.00048874030756,False
27,0.007538000000067768,-6.987878787878788,100.00048874030756,False
28,0.0017049999999017018,-0.9459459459459459,100.00048874030756,False
29,0.0007080000000314612,5.733333333333333,100.00048874030756,False
30,0.0008799999998245767,4.315789473684211,100.00048874030756,False
31,0.0009259999999358115,4.05,100.00048874030756,False
32,0.0010609999999360298,3.391304347826087,100.00048874030756,False
33,0.0008339999999407155,4.611111111111111,100.00048874030756,False
34,0.0013290000001688895,2.4827586206896552,100.00048874030756,False
35,0.0008810000001631124,4.315789473684211,100.00048874030756,False
36,0.0007080000000314612,5.733333333333333,100.00048874030756,False
37,0.0018430000000080327,-3.425,100.00048874030756,False
38,0.0007849999999507418,-0.8823529411764706,100.00048874030756,False
39,0.003777000000127373,-4.554216867469879,100.00048874030756,False
40,0.00525999999990745,-5.28695652173913,100.00048874030756,False
41,0.0008740000000670989,4.611111111111111,100.00048874030756,False
42,0.0028999999999541615,-2.5396825396825395,100.00048874030756,False
43,0.0007430000000567816,-0.875,100.00048874030756,False
44,0.0007919999998193816,4.9411764705882355,100.00048874030756,False
45,0.0021070000000236178,-3.108695652173913,100.00048874030756,False
46,0.0009240000001682347,4.05,100.00048874030756,False
47,0.0025519999999232823,-2.732142857142857,100.00048874030756,False
48,0.0009739999998146232,3.8095238095238093,100.00048874030756,False
49,0.0007869999999456923,-0.8823529411764706,100.00048874030756,False
50,0.0008779999998296262,4.315789473684211,100.00048874030756,False
51,0.0008800000000519503,4.315789473684211,100.00048874030756,False
52,0.0011019999999462016,3.2083333333333335,100.00048874030756,False
53,0.0007820000000720029,4.9411764705882355,100.00048874030756,False
54,0.0008390000000417785,4.611111111111111,100.00048874030756,False
55,0.001234000000067681,2.740740740740741,100.00048874030756,False
56,0.001238000000057582,-0.9259259259259259,100.00048874030756,False
57,0.0018339999999170686,-0.95,100.00048874030756,False
58,0.00091999999995096,4.05,100.00048874030756,False
59,0.005275999999867054,-6.103448275862069,100.00048874030756,False
60,0.0009170000000722212,4.315789473684211,100.00048874030756,False
61,0.000967000000173357,3.8095238095238093,100.00048874030756,False
62,0.0008330000000569271,4.611111111111111,100.00048874030756,False
63,0.002244999999902575,-0.9591836734693877,100.00048874030756,False
64,0.0010600000000522414,3.391304347826087,100.00048874030756,False
65,0.0016960000000381115,-0.9459459459459459,100.00048874030756,False
66,0.0015530000000580912,-6.764705882352941,100.00048874030756,False
67,0.0017360000001644948,-3.5526315789473686,100.00048874030756,False
68,0.0020979999999326537,-3.108695652173913,100.00048874030756,False
69,0.000749000000041633,5.3125,100.00048874030756,False
70,0.0007390000000668806,5.3125,100.00048874030756,False
71,0.0008809999999357387,-0.8947368421052632,100.00048874030756,False
72,0.0015419999999721767,-0.9411764705882353,100.00048874030756,False
73,0.0009639999998398707,3.8095238095238093,100.00048874030756,False
74,0.0008820000000469008,4.315789473684211,100.00048874030756,False
75,0.0008740000000670989,4.315789473684211,100.00048874030756,False
76,0.002139000000170199,-5.260869565217392,100.00048874030756,False
77,0.002011999999922409,-0.9545454545454546,100.00048874030756,False
78,0.001107999999931053,-0.9166666666666666,100.00048874030756,False
79,0.00074399999994057,5.3125,100.00048874030756,False
80,0.0007819999998446292,4.9411764705882355,100.00048874030756,False
81,0.0007860000000619038,4.9411764705882355,100.00048874030756,False
82,0.0008339999999407155,4.611111111111111,100.00048874030756,False
