,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.01132960319519043,0.0007628917694091797,0.33333333333333337,0.3333333333333333,0.1,"(10,)",2,"{'gmm__n_components': 2, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",575,0.3333333333333333,0.3333333333333334,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0006116152399860357,5.676966157845554e-06,4.932295220242625e-17,4.965068306494546e-17
1,0.016280317306518556,0.0007985115051269531,0.33333333333333337,0.3333333333333333,0.1,"(10,)",3,"{'gmm__n_components': 3, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",575,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333326,0.002449402058492282,4.672478626829494e-05,4.932295220242625e-17,3.510833468576701e-17
2,0.02013707160949707,0.000794363021850586,0.5834586466165413,0.5676923076923076,0.1,"(10,)",4,"{'gmm__n_components': 4, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",160,0.5714285714285714,0.5733333333333334,0.5714285714285714,0.56,0.5,0.41025641025641013,0.6111111111111112,0.6282051282051281,0.6666666666666666,0.6666666666666664,0.008687196483830904,3.4703591192658795e-05,0.0532815811623749,0.08756115548593946
3,0.017538118362426757,0.0007990837097167969,0.3333333333333333,0.3333333333333333,0.1,"(10,)",5,"{'gmm__n_components': 5, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",759,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002610883907129011,5.808025351938291e-06,0.0,4.965068306494546e-17
4,0.01823396682739258,0.0008100986480712891,0.33333333333333337,0.3333333333333333,0.1,"(10,)",6,"{'gmm__n_components': 6, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",575,0.3333333333333333,0.3333333333333334,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0022638987255711464,9.83418116128762e-06,4.932295220242625e-17,4.965068306494546e-17
5,0.02004532814025879,0.0008246898651123047,0.33333333333333337,0.3333333333333333,0.1,"(10,)",7,"{'gmm__n_components': 7, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",575,0.3333333333333333,0.3333333333333334,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0022307254204441086,6.822271715728537e-06,4.932295220242625e-17,4.965068306494546e-17
6,0.022574138641357423,0.0008416175842285156,0.2701754385964912,0.2666666666666667,0.1,"(10,)",8,"{'gmm__n_components': 8, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",1006,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.28205128205128205,0.2777777777777778,0.28205128205128205,0.05555555555555555,0.10256410256410255,0.0032270770416687575,3.653332006335822e-06,0.10590447910727417,0.08519614218377515
7,0.02237591743469238,0.0008139133453369141,0.3485380116959065,0.3554871794871795,0.1,"(10,)",9,"{'gmm__n_components': 9, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",523,0.3333333333333333,0.3333333333333334,0.5555555555555556,0.41333333333333333,0.3333333333333333,0.4666666666666666,0.16666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.004326237292831482,0.00013467601836415115,0.12421085670818717,0.08030343506415663
8,0.024634408950805663,0.0008868694305419922,0.3644110275689223,0.3652307692307692,0.1,"(10,)",10,"{'gmm__n_components': 10, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",484,0.42857142857142855,0.4,0.380952380952381,0.41333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3461538461538461,0.0035104756198541805,5.450146508113689e-06,0.038943207217152956,0.03441388646831457
9,0.029309797286987304,0.0009547710418701172,0.3807852965747703,0.3693418803418803,0.1,"(10,)",15,"{'gmm__n_components': 15, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",442,0.47619047619047616,0.3538888888888889,0.15873015873015872,0.28,0.5,0.4297435897435897,0.4444444444444444,0.4717948717948717,0.3333333333333333,0.3112820512820513,0.002646962396442534,2.1565800661512975e-05,0.12759345738689573,0.07174495415656898
10,0.0325221061706543,0.0010225772857666016,0.3333333333333333,0.3333333333333333,0.1,"(10,)",20,"{'gmm__n_components': 20, 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,)}",759,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005789118826911497,2.2598761302625493e-05,0.0,4.965068306494546e-17
