,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.011984443664550782,0.000775146484375,0.33333333333333337,0.3333333333333333,0.1,"(10,)",2,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 2, 'NN__alpha': 0.1}",602,0.3333333333333333,0.3333333333333334,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000439479149521357,1.0347915669990536e-05,4.932295220242625e-17,4.965068306494546e-17
1,0.016855335235595702,0.0007860183715820313,0.33333333333333337,0.3333333333333333,0.1,"(10,)",3,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 3, 'NN__alpha': 0.1}",602,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333326,0.005172135786623133,2.8534391343459342e-05,4.932295220242625e-17,3.510833468576701e-17
2,0.019675064086914062,0.0007493972778320312,0.6666666666666666,0.6613333333333332,0.1,"(10,)",4,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 4, 'NN__alpha': 0.1}",89,0.6666666666666666,0.6533333333333334,0.6666666666666666,0.6533333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,0.6666666666666666,0.6666666666666664,0.004701070061004026,0.00011614028523888043,0.0,0.006531972647421715
3,0.0200253963470459,0.0006984710693359375,0.3333333333333333,0.3333333333333333,0.1,"(10,)",5,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 5, 'NN__alpha': 0.1}",778,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.003385929322793676,0.0001179520687383069,0.0,4.965068306494546e-17
4,0.02299160957336426,0.000758504867553711,0.33333333333333337,0.3333333333333333,0.1,"(10,)",6,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 6, 'NN__alpha': 0.1}",602,0.3333333333333333,0.3333333333333334,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006021141038774227,0.00011927417896406862,4.932295220242625e-17,4.965068306494546e-17
5,0.022886943817138673,0.0008555412292480469,0.33333333333333337,0.3333333333333333,0.1,"(10,)",7,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 7, 'NN__alpha': 0.1}",602,0.3333333333333333,0.3333333333333334,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00677142688311097,1.221075597203768e-05,4.932295220242625e-17,4.965068306494546e-17
6,0.02501649856567383,0.0008783340454101562,0.23859649122807014,0.258974358974359,0.1,"(10,)",8,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 8, 'NN__alpha': 0.1}",1025,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2051282051282051,0.05555555555555555,0.17948717948717946,0.2777777777777778,0.24358974358974353,0.005760466342159569,5.552645350650649e-06,0.10720432363124342,0.06405126152203489
7,0.02968149185180664,0.0010487556457519532,0.3134502923976608,0.31343589743589745,0.1,"(10,)",9,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 9, 'NN__alpha': 0.1}",981,0.3333333333333333,0.3333333333333334,0.38888888888888884,0.41333333333333333,0.2777777777777778,0.21794871794871795,0.3333333333333333,0.28205128205128205,0.2222222222222222,0.3205128205128205,0.005293906328250396,0.0003084392472651478,0.05637742341518141,0.06407539937240914
8,0.030970096588134766,0.0008977413177490235,0.4791979949874687,0.47835897435897434,0.1,"(10,)",10,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 10, 'NN__alpha': 0.1}",304,0.7142857142857143,0.6800000000000002,0.47619047619047616,0.5066666666666667,0.4444444444444444,0.3846153846153845,0.3888888888888889,0.42307692307692296,0.3333333333333333,0.39743589743589736,0.008007431249769364,1.0469372186724686e-05,0.13425398695845076,0.10941018129590672
9,0.04137330055236817,0.0009943008422851562,0.3266499582289056,0.3854102564102564,0.1,"(10,)",15,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 15, 'NN__alpha': 0.1}",970,0.47619047619047616,0.4516666666666667,0.30158730158730157,0.44,0.3333333333333333,0.38820512820512815,0.2777777777777778,0.31076923076923074,0.2222222222222222,0.33641025641025635,0.004309538093984828,1.2482390990280236e-05,0.08719379530175969,0.05540766377019289
10,0.055547475814819336,0.0010550975799560546,0.3333333333333333,0.3333333333333333,0.1,"(10,)",20,"{'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 20, 'NN__alpha': 0.1}",778,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.014008794837627172,1.176020033099353e-05,0.0,4.965068306494546e-17
