steps,time,reward,delta,converged
1,0.022697999999991225,-4.754491017964072,0,False
2,0.022579000000177984,-5.347305389221557,0,False
3,0.02260400000000118,-5.149700598802395,0,False
4,0.022749999999859938,-3.964071856287425,0,False
5,0.022752000000082262,-4.5568862275449105,0,False
6,0.022684000000026572,-3.7664670658682633,0,False
7,0.022588000000041575,-5.940119760479042,0,False
8,0.022626999999829422,-3.7664670658682633,0,False
9,0.0226470000000063,-3.37125748502994,0,False
10,0.022688000000016473,-3.7664670658682633,0,False
11,0.022582000000056723,-3.7664670658682633,0,False
12,0.022617000000082044,-4.161676646706587,0,False
13,0.010978999999906591,-2.213991769547325,100.00006578566156,False
14,0.011686000000054264,-3.6576923076923076,100.00006578566156,False
15,0.013644999999996799,-3.924342105263158,100.00006578566156,False
16,0.015000000000100044,-3.661676646706587,100.00006578566156,False
17,0.010453000000097745,-2.6909871244635193,100.00006578566156,False
18,0.016517000000021653,-3.164383561643836,100.00006578566156,False
19,0.01117999999996755,-3.786290322580645,100.00006578566156,False
20,0.005241000000069107,-1.829059829059829,100.00006578566156,False
21,0.008239000000003216,-3.141304347826087,100.00006578566156,False
22,0.009387000000060652,-2.876190476190476,100.00006578566156,False
23,0.001396999999997206,2.2580645161290325,100.00006578566156,False
24,0.006068000000141183,-2.4411764705882355,100.00006578566156,False
25,0.004525000000057844,-1.9603960396039604,100.00006578566156,False
26,0.008193000000119355,-3.6939890710382515,100.00006578566156,False
27,0.001391999999896143,2.2580645161290325,100.00006578566156,False
28,0.009262000000035187,-3.8461538461538463,100.00006578566156,False
29,0.005167999999912354,-1.8362068965517242,100.00006578566156,False
30,0.0074499999998351996,-2.1736526946107784,100.00006578566156,False
31,0.002596999999923355,-0.9655172413793104,100.00006578566156,False
32,0.004156999999850086,-2.043010752688172,100.00006578566156,False
33,0.0017970000001241715,1.525,100.00006578566156,False
34,0.005304000000023734,-2.6470588235294117,100.00006578566156,False
35,0.00503500000013446,-3.6106194690265485,100.00006578566156,False
36,0.0011620000000220898,2.8846153846153846,100.00006578566156,False
37,0.002372000000150365,-2.830188679245283,100.00006578566156,False
38,0.005947999999989406,-2.462686567164179,100.00006578566156,False
39,0.0013519999999971333,2.3666666666666667,100.00006578566156,False
40,0.0016160000000127184,1.8055555555555556,100.00006578566156,False
41,0.003544000000147207,-4.734177215189874,100.00006578566156,False
42,0.003181999999924301,-0.971830985915493,100.00006578566156,False
43,0.0035950000001321314,-2.2125,100.00006578566156,False
44,0.0013569999998708226,2.3666666666666667,100.00006578566156,False
45,0.0034439999999449356,-2.25974025974026,100.00006578566156,False
46,0.0012580000000070868,2.607142857142857,100.00006578566156,False
47,0.004742999999962194,-1.9150943396226414,100.00006578566156,False
