episode,length,time,reward,delta
0,500.0,0.02289699999982986,-3471.0,-0.664501972559888
1,500.0,0.02295800000001691,-2778.0,-0.7857443485055522
2,500.0,0.02292899999997644,-4164.0,-0.6891179687389477
3,500.0,0.02294700000015837,-2679.0,-0.27648362533018345
4,500.0,0.022903999999925873,-2976.0,-0.3746298504933785
5,500.0,0.022946000000047206,-2679.0,-0.07864485641817387
6,496.0,0.02275199999985489,-2376.0,99.99985491600995
7,163.0,0.007492000000183907,-756.0,89.99986942440896
8,170.0,0.00782800000001771,-763.0,80.99988248196806
9,155.0,0.007140000000163127,-451.0,72.89989423377125
10,157.0,0.007245999999895503,-651.0,65.60990481039413
11,142.0,0.006550000000061118,-537.0,59.048914329354716
12,100.0,0.004573999999820444,-297.0,53.144022896419244
13,108.0,0.00493600000004335,-404.0,47.82962060677732
14,92.0,0.004298999999946318,-190.0,43.046658546099586
15,81.0,0.003741999999874679,-80.0,38.74199269148963
16,93.0,0.00433999999995649,-290.0,34.86779342234067
17,81.0,0.0037370000000009895,-575.0,31.381014080106596
18,256.0,0.011786000000029162,-1146.0,28.24291267209594
19,47.0,0.0021899999999277497,53.0,25.418621404886352
20,150.0,0.006887999999889871,-743.0,22.87675926439772
21,48.0,0.002226000000064232,52.0,20.589083337957945
22,30.0,0.001415000000179134,-29.0,18.530175004162146
23,28.0,0.001389000000017404,72.0,16.67715750374593
24,22.0,0.0010479999998551648,78.0,15.009441753371334
25,101.0,0.0046160000001691515,-298.0,13.508497578034195
26,30.0,0.001471999999921536,-29.0,12.157647820230778
27,22.0,0.0010580000000572909,78.0,10.941883038207706
28,46.0,0.0021480000000337895,-45.0,9.847694734386934
29,146.0,0.006732999999940148,-541.0,8.862925260948245
30,90.0,0.004131999999799518,-485.0,7.976632734853425
31,35.0,0.0016369999998460116,-34.0,7.178969461368084
32,38.0,0.0017789999999422434,-37.0,6.46107251523128
33,47.0,0.0021700000002056186,-145.0,5.814965263708146
34,42.0,0.0019520000000738946,-41.0,5.233468737337333
35,131.0,0.005968000000166285,-625.0,4.710121863603604
36,45.0,0.002089999999952852,-143.0,4.239109677243249
37,20.0,0.0009569999999712309,80.0,3.815198709518924
38,50.0,0.002312999999958265,-49.0,3.433678838567033
39,18.0,0.0008749999999508873,82.0,3.0903109547103327
40,19.0,0.000914999999849897,81.0,2.781279859239305
41,18.0,0.0008699999998498242,82.0,2.5031518733153746
42,105.0,0.004817000000002736,-599.0,2.252836685983837
43,42.0,0.0019469999999728316,-140.0,2.0275530173854577
44,112.0,0.005087999999886961,-804.0,1.824797715646909
45,23.0,0.0010979999999563006,-22.0,1.6423179440822224
46,38.0,0.001760999999987689,-37.0,1.4780861496739988
47,107.0,0.004875999999967462,-601.0,1.330277534706596
48,127.0,0.005785000000059881,-522.0,1.1972497812359393
49,31.0,0.0014460000002145534,-129.0,1.0775248031123397
50,17.0,0.0008250000000771252,83.0,0.9697723228011057
51,25.0,0.0011739999999917927,-24.0,0.8727950905209951
52,15.0,0.0007259999999860156,85.0,0.7855155814688999
53,17.0,0.0008159999999861611,83.0,0.7069640233220156
54,23.0,0.0010890000000927103,77.0,0.6362676209898126
55,47.0,0.002161999999998443,-145.0,0.5726408588908356
56,60.0,0.002756000000090353,-356.0,0.5153767730017478
57,24.0,0.0011400000000776345,-122.0,0.463839095701573
58,16.0,0.0007910000001629669,84.0,0.41745518613141996
59,17.0,0.0008179999999811116,83.0,0.3757096675182794
60,31.0,0.0014519999999720312,-30.0,0.33813870076645003
