Using seed 653091685

Error results for Backprop
---------------------------
0,0.0637443440028,0.0595043314178,0.065054756915,0.861553784861,0.877192982456,0.865612648221,0.925628678438,0.934579439252,0.927966101695,0.047301759

10,1.78996389413e-32,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.373161686

20,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.693674126

30,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.014163622

40,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33480178

50,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.654078267

60,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.974241518

70,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.292401641

80,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.609546362

90,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.926402694

100,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.243618548

110,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.561098589

120,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.878702744

130,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.19599382

140,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.513934199

150,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.846983214

160,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.192394911

170,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.53731572

180,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.882800254

190,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.227577635

200,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.573651651

210,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.918489848

