params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0}",1.379207000000001,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1}",1.3651630000000026,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2}",1.3414909999999978,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3}",0.9456199999999981,100,0.0001846339279216409,0.0,0.0,0.007633587786259542,0.0010702430772790855
"{""discount_factor"": 0.4}",0.8533869999999979,100,0.00044161632314617386,0.0,0.0,0.03125,0.003232336651892866
"{""discount_factor"": 0.5}",0.8149580000000043,100,0.0028910828887664564,0.0,0.0,0.02702702702702703,0.006225041795084811
"{""discount_factor"": 0.6}",0.8577340000000007,100,0.009623704704333961,0.0022522522522522522,0.0,0.045454545454545456,0.0120762533453757
"{""discount_factor"": 0.7}",0.8247649999999993,100,0.010299626244179122,0.007205128205128205,0.0,0.04,0.011371090430113275
"{""discount_factor"": 0.8}",0.9615480000000005,100,0.011811356933756307,0.011363636363636364,0.0,0.041666666666666664,0.01008372968352095
"{""discount_factor"": 0.9}",0.8942869999999985,100,0.011938725121072174,0.011302681992337166,0.0,0.038461538461538464,0.00936893574476207
