steps,time,reward,delta,converged
1,0.022935000000188666,-7.520958083832335,0,False
2,0.02285000000006221,-7.520958083832335,0,False
3,0.003159000000096057,-5.27536231884058,100.0,False
4,0.010637000000087937,-5.222222222222222,100.0,False
5,0.001602000000048065,1.8857142857142857,100.0,False
6,0.011479000000008455,-3.3307086614173227,100.0,False
7,0.008955999999898268,-6.48989898989899,100.0,False
8,0.00091999999995096,4.05,100.0,False
9,0.0010990000000674627,-0.9166666666666666,100.0,False
10,0.007595000000037544,-5.113095238095238,100.0,False
11,0.0007900000000518048,4.9411764705882355,100.0,False
12,0.0032309999999142747,-2.3661971830985915,100.0,False
13,0.0020560000000386935,-3.1555555555555554,100.0,False
14,0.0016029999999318534,-0.9428571428571428,100.0,False
15,0.003181999999924301,-3.8,100.0,False
16,0.0018779999998059793,-0.9512195121951219,100.0,False
17,0.0049539999999979045,-4.614678899082569,100.0,False
18,0.0020740000002206216,-3.1555555555555554,100.0,False
19,0.0020170000000234722,-0.9545454545454546,100.0,False
20,0.005619999999908032,-5.774193548387097,100.0,False
21,0.0017399999999270221,-0.9473684210526315,100.0,False
22,0.0009689999999409338,-5.619047619047619,100.0,False
23,0.004237999999986641,-5.236559139784946,100.0,False
24,0.002694000000019514,-4.322033898305085,100.0,False
25,0.002816000000166241,-2.564516129032258,100.0,False
26,0.0018289999998160056,-0.95,100.0,False
27,0.0029799999999795546,-2.4696969696969697,100.0,False
28,0.000826999999844702,4.611111111111111,100.0,False
29,0.004468000000088068,-5.97979797979798,100.0,False
30,0.0035980000000108703,-3.45,100.0,False
31,0.0015019999998457934,2.0606060606060606,100.0,False
32,0.0008640000000923465,4.315789473684211,100.0,False
33,0.004188000000112879,-5.236559139784946,100.0,False
34,0.0030699999999797,-5.338235294117647,100.0,False
35,0.002483999999867592,-2.7636363636363637,100.0,False
36,0.003901999999925465,-5.746987951807229,100.0,False
37,0.001410000000078071,-4.129032258064516,100.0,False
38,0.0014990000001944281,-0.9393939393939394,100.0,False
39,0.0008640000000923465,4.315789473684211,100.0,False
40,0.0008679999998548737,4.315789473684211,100.0,False
41,0.0010049999998500425,3.590909090909091,100.0,False
42,0.0015909999999621505,-0.9428571428571428,100.0,False
43,0.0008760000000620494,4.315789473684211,100.0,False
44,0.0015000000000782165,-0.9393939393939394,100.0,False
45,0.004778999999871303,-4.716981132075472,100.0,False
46,0.0019909999998617423,-3.2045454545454546,100.0,False
47,0.0018149999998513522,-0.95,100.0,False
48,0.001948999999967782,-7.8604651162790695,100.0,False
49,0.0022570000000996515,-0.96,100.0,False
50,0.0035190000000966393,-6.051282051282051,100.0,False
51,0.002171000000089407,-0.9583333333333334,100.0,False
52,0.0015479999999570282,-3.8529411764705883,100.0,False
53,0.0010010000000875152,3.590909090909091,100.0,False
54,0.0010059999999612046,3.590909090909091,100.0,False
55,0.001682000000073458,-3.6216216216216215,100.0,False
56,0.003298999999969965,-3.684931506849315,100.0,False
57,0.001807000000098924,-0.95,100.0,False
58,0.005169999999907304,-4.426086956521739,100.0,False
59,0.0007809999999608408,4.9411764705882355,100.0,False
