episode,length,time,reward,delta
0,111.0,0.004983999999979005,0.0,-0.00021520391873267812
1,8.0,0.000413999999977932,0.0,-0.00048578867349410485
2,68.0,0.0030119999999556057,0.0,-0.00018131097267416713
3,97.0,0.0042889999999715656,0.0,-0.0005658461698933004
4,7.0,0.00036199999999553256,0.0,-0.0002879625744911757
5,33.0,0.0014859999999998763,0.0,-0.00035379666470260245
6,20.0,0.0009230000000002292,0.0,-2.3359949696441962e-05
7,18.0,0.0008499999999571628,0.0,-0.0002829230849466503
8,28.0,0.0012739999999666907,0.0,-0.00018239802430014567
9,26.0,0.0011830000000259133,0.0,-9.778875944664714e-05
10,67.0,0.002976999999987129,0.0,1.8897627209236295e-05
11,28.0,0.0012729999999692154,0.0,-0.0001439812872455879
12,45.0,0.002016000000025997,0.0,0.0001325488567181952
13,24.0,0.0010930000000257678,0.0,5.466882793410863e-05
14,41.0,0.0018350000000282307,0.0,-1.871989993029342e-05
15,21.0,0.0009699999999952524,0.0,-0.00011916643257581445
16,12.0,0.000578999999959251,0.0,8.10897731430935e-05
17,8.0,0.00040799999999308056,0.0,2.8092807760921046e-05
18,11.0,0.0005359999999541287,0.0,7.651130906976704e-05
19,46.0,0.002051999999991949,0.0,7.718029536891717e-05
20,16.0,0.0007539999999721658,0.0,-0.00013177046337515332
21,30.0,0.0013619999999718857,0.0,3.85901476844586e-05
22,49.0,0.0021879999999896427,0.0,1.4046403880460523e-05
23,8.0,0.0003990000000158034,0.0,8.623379992852331e-05
24,12.0,0.00057499999996935,0.0,4.311689996426164e-05
25,7.0,0.00035700000000815635,0.0,0.00011091444600498003
26,36.0,0.0016249999999899956,0.0,0.00016645403534114807
27,23.0,0.001053999999953703,0.0,0.00010734799643890006
28,34.0,0.0015250000000150976,0.0,3.825565453488352e-05
29,22.0,0.001010000000007949,0.0,5.367399821945004e-05
30,12.0,0.0005759999999668253,0.0,2.683699910972502e-05
31,21.0,0.0009650000000078762,0.0,1.3418499554862496e-05
