steps,time,reward,delta,converged
1,0.0021050000000002456,0.0,0,False
2,0.0005979999999965457,0.0,0,False
3,0.0030489999999758766,0.0,0,False
4,0.004188999999996668,0.0,0,False
5,0.0025109999999983756,0.0,0,False
6,0.0016119999999943957,0.0,0,False
7,0.0005559999999888987,0.0,0,False
8,0.0013419999999939591,0.0,0,False
9,0.0031700000000114414,0.0,0,False
10,0.002532000000002199,0.0,0,False
11,0.003182000000009566,0.0,0,False
12,0.00347599999997783,0.0,0,False
13,0.0009059999999863066,0.0,0,False
14,0.0016999999999995907,0.0,0,False
15,0.0037320000000136133,0.0,0,False
16,0.002230999999994765,0.0,0,False
17,0.0027650000000107866,0.0,0,False
18,0.006487000000021226,0.0,0,False
19,0.001965000000012651,0.0,0,False
20,0.0023120000000176333,0.0,0,False
21,0.0004130000000088785,0.0,0,False
22,0.0006819999999834181,0.0,0,False
23,0.0037839999999960128,0.0,0,False
24,0.0016170000000101936,0.0,0,False
25,0.00059500000000412,0.0,0,False
26,0.0019179999999892061,0.0,0,False
27,0.005479000000008227,0.0,0,False
28,0.0028739999999913834,0.0,0,False
29,0.00111599999999612,0.0,0,False
30,0.0039759999999944284,0.0,0,False
31,0.0016460000000222408,0.0,0,False
32,0.0016469999999912943,0.0,0,False
33,0.0008580000000222299,0.0,0,False
34,0.002655000000004293,0.0,0,False
35,0.00041500000000382897,0.0,0,False
36,0.001383000000004131,0.0,0,False
37,0.0019049999999936063,0.0,0,False
38,0.003933000000017728,0.0,0,False
39,0.0005079999999964002,0.0,0,False
40,0.006676999999996269,0.0,0,False
41,0.0015950000000088949,0.0,0,False
42,0.0022139999999808424,0.0,0,False
43,0.005414000000001806,0.0,0,False
44,0.00045999999997548,0.0,0,False
45,0.0004979999999932261,0.0,0,False
46,0.003752999999989015,0.0,0,False
47,0.0009880000000066502,0.0,0,False
48,0.0014349999999865304,0.0,0,False
49,0.0015239999999892007,0.0,0,False
50,0.0017420000000072378,0.0,0,False
51,0.0031039999999791235,0.0,0,False
52,0.0012059999999962656,0.0,0,False
53,0.0036120000000039454,0.0,0,False
54,0.0009440000000040527,0.0,0,False
55,0.0011609999999961929,0.0,0,False
56,0.004491000000001577,0.0,0,False
57,0.0029150000000015552,0.0,0,False
58,0.0024719999999831543,0.0,0,False
59,0.0039009999999848333,0.0,0,False
60,0.00045599999998557905,0.0,0,False
61,0.00041200000001140324,0.0,0,False
62,0.005288000000007287,0.0,0,False
63,0.0005890000000192686,0.0,0,False
64,0.009721000000013191,0.0,0,False
65,0.0026850000000138152,0.0,0,False
66,0.00509200000001897,0.0,0,False
67,0.0005449999999882493,0.0,0,False
68,0.00041200000001140324,0.0,0,False
69,0.0009369999999933043,0.0,0,False
70,0.004105000000009795,0.0,0,False
71,0.0004729999999995016,0.0,0,False
72,0.0013380000000040582,0.0,0,False
73,0.005909000000002607,0.0,0,False
74,0.0019700000000000273,0.0,0,False
75,0.007977000000011003,0.0,0,False
76,0.004457999999999629,0.0,0,False
77,0.0015149999999835018,0.0,0,False
78,0.004275999999975966,0.0,0,False
79,0.000893999999988182,0.0,0,False
80,0.0029109999999832326,0.0,0,False
81,0.0014640000000269993,0.0,0,False
82,0.002661000000017566,0.0,0,False
83,0.003927000000004455,0.0,0,False
84,0.003388999999998532,0.0,0,False
85,0.007136000000002696,0.0,0,False
86,0.0030019999999808533,0.0,0,False
87,0.001383000000004131,0.0,0,False
88,0.0014630000000011023,0.0,0,False
89,0.001781000000022459,0.0,0,False
90,0.0008460000000241052,0.0,0,False
91,0.004147999999986496,0.0,0,False
92,0.006150999999988471,0.0,0,False
93,0.0030050000000017008,0.0,0,False
94,0.0021610000000009677,0.0,0,False
95,0.00159600000000637,0.0,0,False
96,0.006454999999988331,0.0,0,False
97,0.009750999999994292,0.0,0,False
98,0.0020169999999950505,0.0,0,False
99,0.0027090000000100645,0.0,0,False
100,0.0037639999999896645,0.0,0,False
101,0.002260000000006812,0.0,0,False
102,0.0015600000000119962,0.0,0,False
103,0.005832999999995536,0.0,0,False
104,0.003899999999987358,0.0,0,False
105,0.008849999999995362,0.0,0,False
106,0.0065119999999865286,0.0,0,False
107,0.0015670000000227446,0.0,0,False
108,0.009292000000016287,0.0,0,False
109,0.007317000000000462,0.0,0,False
110,0.003107999999997446,0.0,0,False
111,0.0017819999999915126,0.0,0,False
112,0.0016400000000089676,0.0,0,False
113,0.002746999999999389,0.0,0,False
114,0.0029629999999940537,0.0,0,False
115,0.0019540000000120017,0.0,0,False
116,0.0008090000000038344,0.0,0,False
117,0.0011219999999809716,0.0,0,False
118,0.001383000000004131,0.0,0,False
119,0.0007209999999986394,0.0,0,False
120,0.0033679999999947086,0.0,0,False
121,0.0019210000000100536,0.0,0,False
122,0.0008970000000090295,0.0,0,False
123,0.002184999999997217,0.0,0,False
124,0.001789000000002261,0.0,0,False
125,0.005032999999997401,0.0,0,False
126,0.005347000000000435,0.0,0,False
127,0.0024830000000122254,0.0,0,False
128,0.0070010000000024775,0.0,0,False
129,0.0004199999999912052,0.0,0,False
130,0.006022000000001526,0.0,0,False
131,0.006230000000016389,0.0,0,False
132,0.007032999999978529,0.0,0,False
133,0.005351000000018757,0.0,0,False
134,0.0021320000000173422,0.0,0,False
135,0.003545000000002574,0.0,0,False
136,0.0038529999999923348,0.0,0,False
137,0.005438999999995531,0.0,0,False
138,0.00814900000000307,0.0,0,False
139,0.0029710000000022774,0.0,0,False
140,0.0023989999999969314,0.0,0,False
141,0.0027639999999848897,0.0,0,False
142,0.005168999999995094,0.0,0,False
143,0.002230999999994765,0.0,0,False
144,0.004020999999994501,0.0,0,False
145,0.005877999999995609,0.0,0,False
146,0.005684000000002243,0.0,0,False
147,0.0035799999999994725,0.0,0,False
148,0.002093000000002121,0.0,0,False
149,0.0018780000000049313,0.0,0,False
150,0.007947999999998956,0.0,0,False
151,0.014060999999998103,0.0,0,False
152,0.0011669999999810443,0.0,0,False
153,0.0035809999999969477,0.0,0,False
154,0.0026760000000081163,0.0,0,False
155,0.013492999999982658,0.0,0,False
156,0.00397600000002285,0.0,0,False
157,0.0020860000000197942,0.0,0,False
158,0.004345999999998185,0.0,0,False
159,0.005240000000014788,0.0,0,False
160,0.005861000000010108,0.0,0,False
161,0.007930999999985033,0.0,0,False
162,0.003882000000004382,0.0,0,False
163,0.0035969999999849733,0.0,0,False
164,0.0037240000000053897,0.0,0,False
165,0.005786999999997988,0.0,0,False
166,0.004693000000003167,0.0,0,False
167,0.0040559999999914,0.0,0,False
168,0.0036749999999869942,0.0,0,False
169,0.0028210000000115087,0.0,0,False
170,0.002947000000006028,0.0,0,False
171,0.008156000000013819,0.0,0,False
172,0.001262999999994463,0.0,0,False
173,0.002322999999989861,0.0,0,False
174,0.010627999999996973,0.0,0,False
175,0.00130500000000211,0.0,0,False
176,0.004483000000021775,0.0,0,False
177,0.001563000000004422,0.0,0,False
178,0.008161000000001195,0.0,0,False
179,0.010515999999995529,0.0,0,False
180,0.0025289999999813517,0.0,0,False
181,0.008297999999996364,0.0,0,False
182,0.0066819999999836455,0.0,0,False
183,0.01674499999998602,0.0,0,False
184,0.008893000000000484,0.0,0,False
185,0.003470999999990454,0.0,0,False
186,0.0015980000000013206,0.0,0,False
187,0.007333999999985963,0.0,0,False
188,0.005490000000008877,0.0,0,False
189,0.002531000000004724,0.0,0,False
190,0.0014690000000143755,0.0,0,False
191,0.013958999999999833,0.0,0,False
192,0.020938999999998487,0.0,0,False
193,0.002973999999994703,0.0,0,False
194,0.021971000000007734,0.0,0,False
195,0.002596000000011145,0.0,0,False
196,0.0030309999999929005,0.0,0,False
197,0.011854999999997062,0.0,0,False
198,0.014375000000001137,0.0,0,False
199,0.0008569999999963329,0.0,0,False
200,0.0017830000000174095,0.0,0,True
