steps,time,reward,delta,converged
1,0.0006019999999864467,0.0,0.0004501875645943606,False
2,0.0012139999999760676,0.0,0.0005066743501968085,False
3,0.002246000000013737,0.0,0.0005066743501968085,False
4,0.001356000000015456,0.0,0.0005726172657550948,False
5,0.00029699999998911153,0.0,0.0005726172657550948,False
6,0.001125000000001819,0.0,0.0005726172657550948,False
7,0.0007659999999987122,0.0,0.0005726172657550948,False
8,0.0013069999999970605,0.0,0.0005726172657550948,False
9,0.0031970000000001164,0.0,0.0005726172657550948,False
10,0.0018539999999802603,0.0,0.0005726172657550948,False
11,0.0018430000000080327,0.0,0.0005726172657550948,False
12,0.0037269999999978154,0.0,0.0005726172657550948,False
13,0.0008320000000026084,0.0,0.0005726172657550948,False
14,0.0016660000000001673,0.0,0.0005726172657550948,False
15,0.0032099999999957163,0.0,0.0005726172657550948,False
16,0.0013379999999756365,0.0,0.0005726172657550948,False
17,0.0005590000000097461,0.0,0.0005726172657550948,False
18,0.00046000000000390173,0.0,0.0005726172657550948,False
19,0.0002800000000036107,0.0,0.0005726172657550948,False
20,0.001958999999999378,0.0,0.0005726172657550948,False
21,0.0014840000000049258,0.0,0.0005726172657550948,False
22,0.0008550000000013824,0.0,0.0005726172657550948,False
23,0.001720000000005939,0.0,0.0005726172657550948,False
24,0.0020039999999994507,0.0,0.0005726172657550948,False
25,0.0030779999999879237,0.0,0.0005726172657550948,False
26,0.0030129999999815027,0.0,0.0005726172657550948,False
27,0.0010860000000150194,0.0,0.0005726172657550948,False
28,0.00041899999999372994,0.0,0.0005726172657550948,False
29,0.0002849999999909869,0.0,0.0005726172657550948,False
30,0.004307999999980439,0.0,0.0005726172657550948,False
31,0.003287999999997737,0.0,0.0005726172657550948,False
32,0.0008650000000045566,0.0,0.0005726172657550948,False
33,0.001635999999990645,0.0,0.0005726172657550948,False
34,0.0005930000000091695,0.0,0.0005726172657550948,False
35,0.0013579999999819847,0.0,0.0005726172657550948,False
36,0.001350999999999658,0.0,0.0005726172657550948,False
37,0.0014759999999967022,0.0,0.0005726172657550948,False
38,0.0020000000000095497,0.0,0.0005726172657550948,False
39,0.0009039999999913562,0.0,0.0005726172657550948,False
40,0.005867000000023381,0.0,0.0005726172657550948,False
41,0.0015420000000005984,0.0,0.0005726172657550948,False
42,0.0009580000000255495,0.0,0.0005726172657550948,False
43,0.0008560000000272794,0.0,0.0005726172657550948,False
44,0.000591000000014219,0.0,0.0005726172657550948,False
45,0.00125100000002476,0.0,0.0005726172657550948,False
46,0.005616000000003396,0.0,0.0005726172657550948,False
47,0.0020999999999844476,0.0,0.0005726172657550948,False
48,0.0018340000000023338,0.0,0.0005726172657550948,False
49,0.0017340000000274358,0.0,0.0005726172657550948,False
50,0.0009129999999970551,0.0,0.0005726172657550948,False
51,0.0009519999999838547,0.0,0.0005726172657550948,False
