episode,length,time,reward,delta
0,10.0,0.0005380000000059226,0.0,-0.00046953063757873884
1,24.0,0.0011139999999159045,0.0,-0.000729261691307651
2,27.0,0.0012400000000525324,0.0,-0.0006164191103675465
3,59.0,0.0026080000000092696,0.0,-0.0006823129161818882
4,10.0,0.0004930000000058499,0.0,9.489446170662149e-05
5,17.0,0.000795000000039181,0.0,-0.0006563355221768859
6,50.0,0.0022690000000693544,0.0,-0.0003258798787529267
7,31.0,0.0014040000000932196,0.0,4.517460919782924e-05
8,8.0,0.0004059999999981301,0.0,4.065714827804632e-05
9,129.0,0.0056439999999611246,0.0,-0.000517208915788555
10,48.0,0.002128999999968073,0.0,-0.00050729845317641
11,102.0,0.00446199999998953,0.0,-0.00045656860785876904
12,25.0,0.0011450000000650107,0.0,-0.0005907019699591973
13,55.0,0.0024480000000721702,0.0,0.0001970566520796852
14,36.0,0.001619000000005144,0.0,-0.0005956549973704594
15,50.0,0.0022230000000718064,0.0,-0.00034350901933024035
16,22.0,0.001011999999946056,0.0,-0.00034753749751999615
17,60.0,0.00266399999998157,0.0,0.00018286899501074338
18,40.0,0.001786000000038257,0.0,-0.0006682393525830769
19,83.0,0.003643000000010943,0.0,-0.00022677744363672284
20,29.0,0.0013219999999591892,0.0,-6.410789861765212e-05
21,39.0,0.0017439999999169231,0.0,-0.00037781579517054387
22,15.0,0.0007080000000314612,0.0,1.1872355403135724e-05
23,74.0,0.0032490000000962027,0.0,-0.0006442744476427778
24,14.0,0.000665000000026339,0.0,6.373616339827579e-05
25,83.0,0.003655999999978121,0.0,-0.0003960450873049381
26,41.0,0.0018340000000307555,0.0,-0.00012402260768298775
27,54.0,0.002426000000014028,0.0,2.1089346142011444e-05
28,62.0,0.0027370000000246364,0.0,-0.0003127837477679965
29,23.0,0.0010570000000598156,0.0,0.0001235584858534196
30,47.0,0.002092000000061489,0.0,1.8980411527810294e-05
31,32.0,0.0014409999999998035,0.0,1.7082370375029254e-05
32,17.0,0.0007900000000518048,0.0,-0.0005316317729632776
33,9.0,0.00044700000000830187,0.0,0.0002607994477005722
34,55.0,0.0024270000000115033,0.0,-0.0004784685956669498
35,24.0,0.001096000000075037,0.0,2.592390067444948e-05
36,10.0,0.0004890000000159489,0.0,-0.000292453957134153
37,27.0,0.001224999999976717,0.0,-0.0001211563147734428
38,31.0,0.0014249999999265128,0.0,7.526395115361605e-05
39,27.0,0.0012269999999716674,0.0,-0.0004016020951286539
40,76.0,0.0033429999999725624,0.0,-5.769710875588689e-05
41,24.0,0.0010919999999714491,0.0,-9.777970762933901e-05
42,61.0,0.002710000000092805,0.0,4.4916916501837355e-05
43,36.0,0.0016170000000101936,0.0,-8.800173686640512e-05
44,46.0,0.002056999999922482,0.0,-6.58143073983928e-05
45,42.0,0.001878000000033353,0.0,-0.0003191004307827657
46,100.0,0.0043870000000652,0.0,-0.00046952925181123793
47,46.0,0.002054000000043743,0.0,-0.0003669177685496265
48,77.0,0.0034099999999170905,0.0,-0.00028150537299119683
49,24.0,0.0010979999999563006,0.0,-0.0003272925750140933
50,73.0,0.0032230000000481596,0.0,7.581129198385431e-05
51,47.0,0.0020980000000463406,0.0,-0.0002557701856905759
52,33.0,0.0014939999999796783,0.0,3.5241579775319913e-06
53,35.0,0.0015760000000000218,0.0,-0.00031611566954447873
54,82.0,0.0035990000000083455,0.0,-2.1275358429536935e-05
55,77.0,0.003387999999972635,0.0,9.98768609756851e-05
56,62.0,0.0027359999999134743,0.0,-0.0003479089829448193
57,41.0,0.0018420000000105574,0.0,6.30136169401566e-05
58,39.0,0.0017569999999977881,0.0,-0.0005685498245981409
59,16.0,0.0007509999999228967,0.0,9.71441787521846e-05
60,15.0,0.0007080000000314612,0.0,8.195342624987273e-05
61,76.0,0.003358000000048378,0.0,2.367513494152011e-05
62,38.0,0.0017129999999951906,0.0,-0.00038046938884625937
63,8.0,0.00040500000000065484,0.0,7.375808362488544e-05
64,8.0,0.0004040000000031796,0.0,-0.00029456331751268397
65,19.0,0.0008800000000519503,0.0,-6.94415841480953e-05
66,9.0,0.0004589999999780048,0.0,7.397945059477927e-05
67,44.0,0.0019629999999324355,0.0,-6.76688472395204e-05
68,36.0,0.001626999999984946,0.0,7.411665293395147e-05
69,12.0,0.0005830000000059954,0.0,-0.00019064681357700036
70,9.0,0.0004549999999881038,0.0,-0.00024212708947459242
71,17.0,0.0007910000000492801,0.0,6.670498764055634e-05
72,18.0,0.0008429999999179927,0.0,0.00011483417275995504
73,31.0,0.00140600000008817,0.0,6.003448887650071e-05
74,55.0,0.002442999999971107,0.0,5.403103998885065e-05
75,32.0,0.001442999999994754,0.0,8.293016585406886e-05
76,16.0,0.0007469999999329957,0.0,-0.0002651069857614156
77,20.0,0.00091999999995096,0.0,0.00011994236523839297
78,77.0,0.0033889999999701104,0.0,7.463714926866198e-05
79,10.0,0.0004930000000058499,0.0,6.717343434179578e-05
80,14.0,0.000661000000036438,0.0,0.00011917043678521736
81,29.0,0.0013330000000451037,0.0,-0.0005871329444796239
82,53.0,0.002345999999988635,0.0,-0.0003614418856157885
83,31.0,0.001396999999997206,0.0,6.773755603825445e-05
84,4.0,0.00023399999997764098,0.0,7.768060826661392e-05
85,17.0,0.0007930000000442305,0.0,6.991254743995252e-05
86,30.0,0.0013570000000981963,0.0,-6.249742573328576e-05
87,62.0,0.002743000000009488,0.0,-0.00023859628718527403
88,18.0,0.0008369999999331412,0.0,0.00011959275586499469
89,12.0,0.0005810000000110449,0.0,-0.00014635850135035454
90,55.0,0.002441999999973632,0.0,8.346912450815595e-05
91,42.0,0.0018690000000560758,0.0,0.0001372430279417385
92,21.0,0.0009630000000697692,0.0,0.00012065504986990064
93,30.0,0.0013609999999744105,0.0,-0.0002147366584667466
94,16.0,0.0007480000000441578,0.0,-0.00019328008160569805
95,31.0,0.0014119999999593347,0.0,0.00010989897979352202
