steps,time,reward,delta,converged
1,0.0027869999998983985,0.0,0.00046226224853334697,False
2,0.003654999999980646,0.0,0.00046226224853334697,False
3,0.0017730000000710788,0.0,0.00046226224853334697,False
4,0.0015680000000202199,0.0,0.00046226224853334697,False
5,0.0006389999999782958,0.0,0.00046226224853334697,False
6,0.001437999999893691,0.0,0.00046226224853334697,False
7,0.002930999999989581,0.0,0.00046226224853334697,False
8,0.0008139999999912106,0.0,0.00046226224853334697,False
9,0.0006359999999858701,0.0,0.00046226224853334697,False
10,0.0008169999999836364,0.0,0.00046226224853334697,False
11,0.0014370000000099026,0.0,0.00046226224853334697,False
12,0.0011009999999487263,0.0,0.00046226224853334697,False
13,0.0030259999999771026,0.0,0.00046226224853334697,False
14,0.0017959999998993226,0.0,0.00046226224853334697,False
15,0.0009459999999990032,0.0,0.00046226224853334697,False
16,0.0004589999999780048,0.0,0.00046226224853334697,False
17,0.0032479999999850406,0.0,0.00046226224853334697,False
18,0.0005540000000792134,0.0,0.00046226224853334697,False
19,0.0005969999999706488,0.0,0.00046226224853334697,False
20,0.0014750000000276486,0.0,0.00046226224853334697,False
21,0.00032900000007884955,0.0,0.00046226224853334697,False
22,0.0016140000000177679,0.0,0.00046226224853334697,False
23,0.00029099999994741665,0.0,0.00046226224853334697,False
24,0.0006210000000237414,0.0,0.00046226224853334697,False
25,0.000831999999945765,0.0,0.00046226224853334697,False
26,0.0010419999999840002,0.0,0.00046226224853334697,False
27,0.0014780000000200744,0.0,0.00046226224853334697,False
28,0.000417999999967833,0.0,0.00046226224853334697,False
29,0.0024439999999685824,0.0,0.00046226224853334697,False
30,0.000735999999960768,0.0,0.00046226224853334697,False
31,0.002361999999948239,0.0,0.00046226224853334697,False
32,0.002743000000009488,0.0,0.00046226224853334697,False
33,0.0040169999999761785,0.0,0.00046226224853334697,False
34,0.0012140000000044893,0.0,0.00046226224853334697,False
35,0.0018220000000610526,0.0,0.00046226224853334697,False
36,0.0005079999999679785,0.0,0.00046226224853334697,False
37,0.0017759999999498177,0.0,0.00046226224853334697,False
38,0.0021799999999529973,0.0,0.00046226224853334697,False
39,0.00028199999997013947,0.0,0.00046226224853334697,False
40,0.00024200000007112976,0.0,0.00046226224853334697,False
41,0.001814999999965039,0.0,0.00046226224853334697,False
42,0.0005919999999832726,0.0,0.00047559517624098577,False
43,0.0005930000000944347,0.0,0.00047559517624098577,False
44,0.006114000000025044,0.0,0.00047559517624098577,False
45,0.000371999999970285,0.0,0.00047559517624098577,False
46,0.0031050000000050204,0.0,0.00047559517624098577,False
47,0.0014320000000225264,0.0,0.00047559517624098577,False
48,0.0013349999999263673,0.0,0.00047559517624098577,False
49,0.001242000000047483,0.0,0.00047559517624098577,False
50,0.0005039999999780775,0.0,0.00047559517624098577,False
51,0.0028129999999464417,0.0,0.00047559517624098577,False
52,0.0038660000000163564,0.0,0.00047559517624098577,False
53,0.0005009999999856518,0.0,0.00047559517624098577,False
54,0.000983000000019274,0.0,0.00047559517624098577,False
55,0.0008970000000090295,0.0,0.00047559517624098577,False
56,0.0005909999999857973,0.0,0.00047559517624098577,False
57,0.0022559999999884894,0.0,0.00047559517624098577,False
58,0.0022729999999455686,0.0,0.00047559517624098577,False
