step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0196078431372549,0.0003214400514304082,0.0,0.0024898639319880533,0.0196078431372549,0.0
61,0.0,0.00031625553447185326,0.0,0.0024700346856124777,0.0196078431372549,0.0
62,0.0,0.0003112356053532524,0.0,0.002450671607224342,0.0196078431372549,0.0
63,0.0,0.00030637254901960784,0.0,0.002431756719728484,0.0196078431372549,0.0
64,0.0,0.00030165912518853697,0.0,0.0024132730015082957,0.0196078431372549,0.0
65,0.0,0.00029708853238265005,0.0,0.002395204322132665,0.0196078431372549,0.0
66,0.0,0.000292654375182909,0.0,0.0023775353832706935,0.0196078431372549,0.0
67,0.0,0.0002883506343713956,0.0,0.0023602516643230825,0.0196078431372549,0.0
68,0.0,0.0002841716396703609,0.0,0.002343339372331719,0.0196078431372549,0.0
69,0.0,0.00028011204481792715,0.0,0.002326785395775371,0.0196078431372549,0.0
70,0.0,0.00027616680475006904,0.0,0.002310577261900236,0.0196078431372549,0.0
71,0.0,0.00027233115468409583,0.0,0.00229470309727025,0.0196078431372549,0.0
72,0.0,0.00026860059092130003,0.0,0.0022791515912539808,0.0196078431372549,0.0
73,0.0,0.00026497085320614734,0.0,0.0022639119621933046,0.0196078431372549,0.0
74,0.0,0.000261437908496732,0.0,0.002248973926024216,0.0196078431372549,0.0
75,0.0,0.00025799793601651185,0.0,0.0022343276671425148,0.0196078431372549,0.0
76,0.0,0.00025464731347084286,0.0,0.002219963811327055,0.0196078431372549,0.0
77,0.0,0.00025138260432378077,0.0,0.0022058734005510608,0.0196078431372549,0.0
78,0.0,0.0002482005460412013,0.0,0.002192047869527884,0.0196078431372549,0.0
79,0.0,0.00024509803921568627,0.0,0.0021784790238518602,0.0196078431372549,0.0
80,0.0,0.0002420721374969741,0.0,0.0021651590196076396,0.0196078431372549,0.0
81,0.0,0.0002391200382592061,0.0,0.002152080344332855,0.0196078431372549,0.0
