iterations,fitness,time,fevals
0,70.0,0.107602766,2000
10,75.0,0.204516137,4200
20,83.0,0.284845165,6400
30,84.0,0.35263829,8600
40,84.0,0.414051218999,10800
50,85.0,0.475603912999,13000
60,84.0,0.536841905,15200
70,85.0,0.599982935,17400
80,85.0,0.661748933,19600
90,84.0,0.724171287,21800
100,85.0,0.785741053,24000
110,85.0,0.856105127,26200
120,83.0,0.915451563,28400
130,84.0,0.975402608,30600
140,84.0,1.035445906,32800
150,84.0,1.0960966,35000
160,84.0,1.155173633,37200
170,84.0,1.214831629,39400
180,84.0,1.275210672,41600
190,84.0,1.33630512,43800
200,84.0,1.397949443,46000
210,84.0,1.457870145,48200
220,85.0,1.518736932,50400
230,83.0,1.580457967,52600
240,85.0,1.639537977,54800
250,84.0,1.699400404,57000
260,84.0,1.759713431,59200
270,84.0,1.818357421,61400
280,83.0,1.877196349,63600
290,84.0,1.936504967,65800
300,85.0,1.996892208,68000
310,84.0,2.057587426,70200
320,85.0,2.119806113,72400
330,83.0,2.181993009,74600
340,85.0,2.243884769,76800
350,85.0,2.304740217,79000
360,86.0,2.364095657,81200
370,83.0,2.423829954,83400
380,83.0,2.483638776,85600
390,83.0,2.542110633,87800
400,84.0,2.600501867,90000
410,84.0,2.661138776,92200
420,84.0,2.722378271,94400
430,84.0,2.782353409,96600
440,83.0,2.842989973,98800
450,84.0,2.904618306,101000
460,83.0,2.967742087,103200
470,84.0,3.028493276,105400
480,84.0,3.086438022,107600
490,85.0,3.147049304,109800
500,84.0,3.206501257,112000
510,84.0,3.265515754,114200
520,85.0,3.32468115,116400
530,84.0,3.385488403,118600
540,84.0,3.445562482,120800
550,84.0,3.506559754,123000
560,83.0,3.566720202,125200
570,84.0,3.651050981,127400
580,84.0,3.71224756,129600
590,84.0,3.771221652,131800
600,84.0,3.831993782,134000
610,83.0,3.893230171,136200
620,84.0,3.952749812,138400
630,84.0,4.011219347,140600
640,88.0,4.070679865,142800
650,85.0,4.133193718,145000
660,84.0,4.193052728,147200
670,84.0,4.254967666,149400
680,84.0,4.315844207,151600
690,84.0,4.380480353,153800
700,84.0,4.4406373,156000
710,84.0,4.500482073,158200
720,83.0,4.561299108,160400
730,84.0,4.621065108,162600
740,84.0,4.679762334,164800
750,85.0,4.738433724,167000
760,83.0,4.797623618,169200
770,84.0,4.859193166,171400
780,84.0,4.919278382,173600
790,83.0,4.979741659,175800
800,83.0,5.040329849,178000
810,84.0,5.11982246,180200
820,84.0,5.179440573,182400
830,84.0,5.238135989,184600
840,83.0,5.298290894,186800
850,83.0,5.357511818,189000
860,84.0,5.415832591,191200
870,84.0,5.474841628,193400
880,84.0,5.53420213,195600
890,85.0,5.595135591,197800
900,84.0,5.655208798,200000
910,84.0,5.715938446,202200
920,83.0,5.775595494,204400
930,85.0,5.836767838,206600
940,85.0,5.901038369,208800
950,84.0,5.961314834,211000
960,84.0,6.020635034,213200
970,84.0,6.080783483,215400
980,84.0,6.14123079,217600
990,84.0,6.200319551,219800
1000,84.0,6.258502333,222000
1010,84.0,6.319886383,224200
1020,83.0,6.381818062,226400
1030,85.0,6.444621366,228600
1040,83.0,6.505553043,230800
1050,83.0,6.56664296,233000
1060,84.0,6.626841909,235200
1070,84.0,6.698195217,237400
1080,84.0,6.755693105,239600
1090,85.0,6.816670413,241800
1100,84.0,6.877116345,244000
1110,84.0,6.936066061,246200
1120,83.0,6.994889632,248400
1130,84.0,7.053406545,250600
1140,83.0,7.114740947,252800
1150,84.0,7.17476776,255000
1160,84.0,7.237165134,257200
1170,85.0,7.29941173,259400
