iterations,fitness,time,fevals
0,0.062345131588,0.09629391,1500
10,0.0767325359127,0.179020748,3150
20,0.0842404900354,0.259813842,4800
30,0.0950011524031,0.33997675,6450
40,0.0948455942564,0.419516687,8100
50,0.0916952352428,0.498353296,9750
60,0.0948586065061,0.577359986,11400
70,0.0964385671773,0.656163822,13050
80,0.102158202926,0.734983362,14700
90,0.0955452078935,0.813946024,16350
100,0.0926318102873,0.892758903,18000
110,0.0935525615152,0.971416767999,19650
120,0.0954218446946,1.050735494,21300
130,0.0926352195716,1.12866607,22950
140,0.0916952352428,1.206159887,24600
150,0.0916952352428,1.283992945,26250
160,0.0936222744854,1.361407949,27900
170,0.0948186990966,1.438688904,29550
180,0.0928516183904,1.516116839,31200
190,0.094128463014,1.593543438,32850
200,0.0927295815424,1.670867069,34500
210,0.0921258042273,1.74820935,36150
220,0.0930330244501,1.825531605,37800
230,0.0964385671773,1.902968781,39450
240,0.0938884965023,1.980408857,41100
250,0.0991337441454,2.058372765,42750
260,0.094128463014,2.135709882,44400
270,0.094293433215,2.213799495,46050
280,0.0916952352428,2.292756324,47700
290,0.0943525326962,2.370506083,49350
300,0.0952002074444,2.447999919,51000
310,0.0931164283828,2.525382373,52650
320,0.0916952352428,2.602548954,54300
330,0.0927705007052,2.680040405,55950
340,0.0944232688354,2.75759259,57600
350,0.0924958045009,2.834951509,59250
360,0.0933297473995,2.91229141,60900
370,0.0955730405533,2.989832585,62550
380,0.0917943165723,3.067451192,64200
390,0.0916952352428,3.144741372,65850
400,0.0931386701555,3.222711087,67500
410,0.0932791926293,3.300341469,69150
420,0.0933297473995,3.377715007,70800
430,0.0958883754291,3.455343914,72450
440,0.0960583742673,3.533024337,74100
450,0.0965344428343,3.612860231,75750
460,0.0938726768341,3.690534891,77400
470,0.0975668644765,3.76804968,79050
480,0.0924971634909,3.845771137,80700
490,0.0937428498095,3.923275047,82350
500,0.0967612927165,4.000966106,84000
510,0.0964385671773,4.078733715,85650
520,0.0929958513929,4.156150853,87300
530,0.101734246513,4.234013842,88950
540,0.0938615003317,4.3116685,90600
550,0.092988225453,4.389260938,92250
560,0.0961765791474,4.466709068,93900
570,0.0938615003317,4.544229694,95550
580,0.0963856219392,4.62183282,97200
590,0.0970725433575,4.699237108,98850
600,0.0924322465532,4.776810272,100500
610,0.0979918750339,4.856026658,102150
620,0.0924213993124,4.933371453,103800
630,0.0931728257535,5.01094970901,105450
640,0.0942133404432,5.08842941401,107100
650,0.0930354627467,5.166175036,108750
660,0.0919995233832,5.243702517,110400
670,0.0932477267593,5.32126713201,112050
680,0.0916952352428,5.39859442901,113700
690,0.09377689717,5.476159758,115350
700,0.0931981930666,5.553430891,117000
710,0.0933198741705,5.630894975,118650
720,0.0916952352428,5.70836631,120300
730,0.0934320095938,5.78587066,121950
740,0.0946620863299,5.863537801,123600
750,0.0935415339755,5.94113338,125250
760,0.0936139645736,6.018851092,126900
770,0.0936094984036,6.098232913,128550
780,0.0931020351888,6.176088327,130200
790,0.0928399633843,6.253410956,131850
800,0.0932934750711,6.330937272,133500
810,0.0943060351361,6.408398606,135150
820,0.0922308113531,6.485891339,136800
