episode,length,time,reward,delta
0,500.0,0.02184599999998227,-3471.0,-0.46045899999999995
1,500.0,0.022320999999919877,-3867.0,-0.07027561477163813
2,487.0,0.02128400000003694,-2862.0,100.0
3,16.0,0.000753000000031534,-114.0,10.0
4,171.0,0.007495999999946434,-1160.0,1.0
5,87.0,0.0038210000000162836,-284.0,0.09999999999999432
6,79.0,0.0034739999999828797,-771.0,0.010000000000005116
7,14.0,0.0006590000000414875,86.0,0.0010000000000047748
8,41.0,0.001826999999934742,-40.0,0.00010000000000331966
9,62.0,0.002751999999986765,-358.0,1.0000000003174137e-05
10,46.0,0.0020429999999578285,-144.0,9.999999974752427e-07
11,24.0,0.001086999999984073,76.0,9.999999406318238e-08
12,23.0,0.0010450000000901127,77.0,9.999993721976352e-09
13,35.0,0.0015879999999697247,-34.0,1.0000036354540498e-09
14,26.0,0.0011739999999917927,-25.0,1.000017846308765e-10
15,24.0,0.0010859999999865977,-122.0,1.000444171950221e-11
16,84.0,0.0036729999999352003,-281.0,9.947598300641403e-13
17,164.0,0.007166999999981272,-757.0,9.947598300641403e-14
18,17.0,0.0007909999999355932,83.0,1.4210854715202004e-14
19,34.0,0.0015129999999317079,-33.0,0.0
20,23.0,0.001044999999976426,77.0,0.0
21,24.0,0.001079000000004271,76.0,0.0
22,18.0,0.0008300000000645014,82.0,0.0
23,21.0,0.0009590000000798682,-20.0,0.0
24,52.0,0.002304999999978463,-51.0,0.0
25,77.0,0.004551999999989675,-274.0,0.0
26,37.0,0.002916000000027452,-36.0,0.0
27,121.0,0.00925700000004781,-912.0,0.0
28,106.0,0.008174999999937427,-402.0,0.0
29,19.0,0.0015489999999545034,81.0,0.0
30,16.0,0.0013239999999541396,84.0,0.0
31,98.0,0.007375999999908345,-295.0,0.0
32,43.0,0.003349999999954889,-42.0,0.0
33,21.0,0.0016140000000177679,79.0,0.0
34,26.0,0.0020690000000058717,74.0,0.0
35,27.0,0.002144999999927677,73.0,0.0
36,22.0,0.001772999999957392,78.0,0.0
37,107.0,0.008155999999985397,-403.0,0.0
38,127.0,0.009677000000010594,-819.0,0.0
39,55.0,0.004202999999961321,-153.0,0.0
40,22.0,0.0017540000000053624,78.0,0.0
41,28.0,0.00220400000000609,72.0,0.0
42,42.0,0.0031139999999822976,-140.0,0.0
43,37.0,0.001692999999931999,63.0,0.0
44,15.0,0.0006990000000541841,85.0,0.0
45,17.0,0.0008040000000164582,83.0,0.0
46,59.0,0.002564000000006672,-256.0,0.0
47,30.0,0.0013590000000931468,-29.0,0.0
48,59.0,0.002714000000082706,-256.0,0.0
49,24.0,0.0011230000000068685,76.0,0.0
50,28.0,0.0012540000000171858,72.0,0.0
51,55.0,0.0026410000000396394,-153.0,0.0
52,84.0,0.003716999999937798,-281.0,0.0
53,23.0,0.001053999999953703,77.0,0.0
54,31.0,0.001375999999936539,69.0,0.0
55,15.0,0.0006990000000541841,85.0,0.0
56,79.0,0.0034570000000258005,-375.0,0.0
57,17.0,0.0007789999999658903,83.0,0.0
58,20.0,0.0009090000000924192,80.0,0.0
59,77.0,0.00336600000002818,-175.0,0.0
60,72.0,0.003150000000005093,-170.0,0.0
61,57.0,0.0024949999999535066,-155.0,0.0
62,53.0,0.002384000000006381,-151.0,0.0
63,99.0,0.0042719999999008,-395.0,0.0
64,35.0,0.0015419999999721767,-34.0,0.0
65,25.0,0.0011200000000144428,75.0,0.0
66,30.0,0.0013330000000451037,70.0,0.0
67,18.0,0.0008220000000846994,82.0,0.0
68,81.0,0.0035320000000638174,-278.0,0.0
69,74.0,0.0032220000000506843,-271.0,0.0
70,55.0,0.002422000000024127,-153.0,0.0
71,16.0,0.0007379999999557185,84.0,0.0
72,86.0,0.003710000000069158,-382.0,0.0
73,42.0,0.0018450000000029831,-41.0,0.0
74,32.0,0.0014139999999542852,-31.0,0.0
75,25.0,0.001125000000001819,75.0,0.0
76,47.0,0.0020640000000184955,-145.0,0.0
77,59.0,0.0025960000000395667,-157.0,0.0
78,32.0,0.0014290000000301006,-130.0,0.0
79,22.0,0.0009959999999864522,78.0,0.0
80,17.0,0.0007850000000644286,-16.0,0.0
81,38.0,0.001678000000083557,-37.0,0.0
82,16.0,0.0007360000000744549,84.0,0.0
83,52.0,0.002268000000071879,-150.0,0.0
84,18.0,0.0008239999999659631,82.0,0.0
