params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.795611000000008,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.818854999999985,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.7795530000000213,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8680880000000002,100,0.00020833333333333332,0.0,0.0,0.020833333333333332,0.002072890493972125
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8147489999999777,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.1270000000000095,100,0.00010638297872340425,0.0,0.0,0.010638297872340425,0.0010584972735176808
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.0982810000000427,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.843973999999946,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.939896000000033,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8415650000000028,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8367059999999924,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.872320000000002,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8234130000000164,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.825446999999997,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9219899999999939,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.4465410000000247,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.0547260000000165,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9863630000000398,100,0.0003225806451612903,0.0,0.0,0.03225806451612903,0.003209636893892323
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8577980000000025,100,0.0002702702702702703,0.0,0.0,0.02702702702702703,0.002689155235423297
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9716649999999731,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8987700000000132,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.890025000000037,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9064629999999738,100,0.000196078431372549,0.0,0.0,0.0196078431372549,0.0019509557590325877
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.854340000000036,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8900479999999789,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.58002700000003,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.706000999999958,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.73998499999999,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.805547000000047,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.76126099999999,100,0.0,0.0,0.0,0.0,0.0
