steps,time,reward,delta,converged
1,0.0020969999999351785,0.0,0,False
2,0.002625999999963824,0.0,0,False
3,0.01442599999995764,0.0,0,False
4,0.017277999999919302,0.0,0,False
5,0.008835999999973865,0.0,0,False
6,0.0030100000000174987,0.0,0,False
7,0.0045150000000830914,0.0,0,False
8,0.004790000000070904,0.0,0,False
9,0.007959000000028027,0.0,0,False
10,0.004477000000065345,0.0,0,False
11,0.012691000000017993,0.0,0,False
12,0.014326999999980217,0.0,0,False
13,0.016771000000062486,0.0,0,False
14,0.00215000000002874,0.0,0,False
15,0.010704000000032465,0.0,0,False
16,0.022306999999955224,0.0,0,False
17,0.02140899999994872,0.0,0,False
18,0.005016000000068743,0.0,0,False
19,0.0032360000000153377,0.0,0,False
20,0.022300999999970372,0.0,0,False
21,0.003483999999957632,0.0,0,False
22,0.004513999999971929,0.0,0,False
23,0.008309000000053857,0.0,0,False
24,0.014267000000018015,0.0,0,False
25,0.002021000000013373,0.0,0,False
26,0.007470000000012078,0.0,0,False
27,0.01546999999993659,0.0,0,False
28,0.0015329999999948996,0.0,0,False
29,0.01935800000001109,0.0,0,False
30,0.022280000000023392,0.0,0,False
31,0.0015300000000024738,0.0,0,False
32,0.00994500000001608,0.0,0,False
33,0.0060750000000098225,0.0,0,False
34,0.008204999999975371,0.0,0,False
35,0.001836000000025706,0.0,0,False
36,0.0035070000000132495,0.0,0,False
37,0.005185999999980595,0.0,0,False
38,0.015423999999939042,0.0,0,False
39,0.021226999999953478,0.0,0,False
40,0.022270999999932428,0.0,0,False
41,0.011257000000000517,0.0,0,False
42,0.013345000000072105,0.0,0,False
43,0.015473000000042703,0.0,0,False
44,0.019298000000048887,0.0,0,False
45,0.006937999999991007,0.0,0,False
46,0.015647000000058142,0.0,0,False
47,0.004924000000073647,0.0,0,False
48,0.02219800000000305,0.0,0,False
49,0.016667999999981475,0.0,0,False
50,0.00651099999993221,0.0,0,False
51,0.005656000000044514,0.0,0,False
52,0.006372999999939566,0.0,0,False
53,0.009411999999997533,0.0,0,False
54,0.0038739999999961583,0.0,0,False
