episode,length,time,reward,delta
0,19.0,0.0009469999999964784,0.0,-0.0003413234913211158
1,14.0,0.0006839999999783686,0.0,-0.0005633143312392375
2,18.0,0.0008589999999912834,0.0,-0.0007223625326104742
3,9.0,0.00045599999998557905,0.0,-0.00022140175308180338
4,39.0,0.0017799999999397187,0.0,-0.0001706617456605579
5,30.0,0.0013870000000224536,0.0,-0.0003732883316042269
6,35.0,0.0016010000000505897,0.0,-0.00033458541463020526
7,6.0,0.000321999999982836,0.0,-8.533087283027897e-05
8,19.0,0.000895000000014079,0.0,-0.00015000328960607166
9,64.0,0.002889999999979409,0.0,2.630816580190219e-05
10,8.0,0.000413999999977932,0.0,3.833654210812042e-05
11,45.0,0.0020480000000588916,0.0,1.9168271054060236e-05
12,16.0,0.0007579999999052234,0.0,9.584135527030118e-06
13,68.0,0.0030510000000276705,0.0,1.1669976919781574e-05
14,83.0,0.0036959999999908177,0.0,-7.996467890275625e-05
15,40.0,0.001810999999975138,0.0,-0.00030519717854439937
16,25.0,0.0011559999999235515,0.0,0.00018030403657149865
17,40.0,0.00181899999995494,0.0,0.00011616093509912831
18,32.0,0.0014590000000680448,0.0,4.3186819697006414e-05
19,92.0,0.004100999999991473,0.0,-9.288651732295013e-06
20,39.0,0.001772999999957392,0.0,2.1593409848503207e-05
21,46.0,0.0020799999999780994,0.0,0.00016188214821107172
22,27.0,0.0012450000000399086,0.0,-5.876283001258716e-05
23,60.0,0.002698000000009415,0.0,0.00019854353877301752
24,45.0,0.002039999999965403,0.0,-0.0007332274563533831
25,14.0,0.0006740000000036162,0.0,-0.00013561772148200656
26,35.0,0.0015909999999621505,0.0,0.00014258681633665793
27,27.0,0.0012430000000449581,0.0,0.00015726807667915593
28,22.0,0.00102100000003702,0.0,0.00020445395082224944
29,70.0,0.0031310000000530636,0.0,-0.0006213128794219582
30,57.0,0.0025530000000344444,0.0,-0.00011449734123960398
31,26.0,0.001205000000027212,0.0,-8.97758283473942e-05
32,4.0,0.00023399999997764098,0.0,0.00022302014995268936
33,22.0,0.0010269999999081847,0.0,0.000131938820693631
34,22.0,0.0010240000000294458,0.0,0.00011151007497634468
35,7.0,0.000367999999980384,0.0,7.863403833957799e-05
36,11.0,0.0005430000001069857,0.0,0.00015941618033700347
37,15.0,0.0007209999999986394,0.0,0.0001666402161356428
38,10.0,0.0004979999999932261,0.0,8.332010806782141e-05
39,101.0,0.004532999999923959,0.0,-0.0006253221999502584
40,16.0,0.0007620000000088112,0.0,0.00022364608790514798
41,141.0,0.006264999999984866,0.0,0.00021305247175611554
42,30.0,0.0013790000000426517,0.0,9.754984936063776e-05
43,46.0,0.0020809999999755746,0.0,6.59694103468155e-05
44,32.0,0.0014670000000478467,0.0,0.00024601285097538834
45,49.0,0.0022309999999379215,0.0,-3.8006214303736095e-05
46,24.0,0.0011309999999866704,0.0,0.0001685016497524983
47,6.0,0.00032499999997526174,0.0,0.0002255918014044682
48,17.0,0.0008069999998951971,0.0,-2.033877211463466e-05
49,38.0,0.00174400000003061,0.0,0.00011423071183522566
50,122.0,0.005430000000046675,0.0,5.7115355917612844e-05
51,17.0,0.0008129999999937354,0.0,0.00024307843778422763
52,28.0,0.0012889999999288193,0.0,0.00018823505491654871
53,13.0,0.0006280000000060681,0.0,7.129340816832897e-05
54,5.0,0.000275999999985288,0.0,9.411752745827436e-05
55,4.0,0.0002319999999826905,0.0,0.0002188972145617778
56,7.0,0.0003670000000965956,0.0,4.7058763729137165e-05
57,81.0,0.003604999999993197,0.0,-0.0003695556383290373
58,74.0,0.003298999999969965,0.0,-0.0002097643038323264
59,79.0,0.0035139999999955762,0.0,0.00010549234967129626
60,7.0,0.000367999999980384,0.0,0.0001418304156471647
61,33.0,0.0014999999999645297,0.0,0.0002016165967630769
62,50.0,0.0022529999999960637,0.0,-1.016938605731733e-05
63,18.0,0.0008500000000140062,0.0,8.597441826789927e-05
64,37.0,0.001682000000073458,0.0,0.0001589221298254902
65,47.0,0.002112000000010994,0.0,0.00016705239037530207
66,23.0,0.0010650000000396176,0.0,0.0001094486072808889
67,22.0,0.00102100000003702,0.0,0.00020185439791295048
68,24.0,0.0011100000000396903,0.0,0.0002531544687353933
69,8.0,0.00041199999998298154,0.0,0.0002150765165248146
70,51.0,0.0023019999999860374,0.0,9.092514742515073e-05
71,16.0,0.0007610000000113359,0.0,0.00023292975924490863
72,51.0,0.0023029999999835127,0.0,0.00019325059090834136
73,9.0,0.0004529999999931533,0.0,0.00021684420043624177
74,47.0,0.0021219999999857464,0.0,-0.0003093874060304588
75,16.0,0.0007600000000138607,0.0,9.662529545417071e-05
76,39.0,0.001772999999957392,0.0,0.00025248717836129527
77,32.0,0.0014650000000528962,0.0,0.0001511830274459885
78,20.0,0.0009380000000192013,0.0,0.00016376518441842954
79,39.0,0.00176499999997759,0.0,-0.0004615634201937775
80,22.0,0.0010270000000218715,0.0,0.00022404091054195732
81,11.0,0.0005400000000008731,0.0,8.76511650546543e-05
82,56.0,0.002509000000031847,0.0,-0.00035891643932270016
83,18.0,0.0008680000000822474,0.0,0.00011202045527097863
84,52.0,0.002333000000021457,0.0,0.00021016887793445097
85,8.0,0.0004089999999905558,0.0,0.0001680478546289136
86,23.0,0.00107500000001437,0.0,8.40239273144568e-05
87,14.0,0.0006730000000061409,0.0,0.00024184474723221372
88,32.0,0.0014660000000503715,0.0,3.298470517340774e-05
89,32.0,0.0014590000000680448,0.0,0.00018207939800864408
90,62.0,0.002792999999996937,0.0,-5.940125917070356e-05
91,13.0,0.0006280000000060681,0.0,0.00017208700681840646
92,8.0,0.00040999999998803105,0.0,9.103969900432204e-05
93,9.0,0.00045599999998557905,0.0,8.188259220921477e-05
94,43.0,0.0019629999999324355,0.0,4.551984950216102e-05
95,6.0,0.0003239999999777865,0.0,2.2759924751080524e-05
96,13.0,0.0006309999999984939,0.0,1.1379962375540262e-05
97,62.0,0.002783999999905973,0.0,-3.7070770661191136e-05
98,33.0,0.0015109999999367574,0.0,-0.0004144732909447616
99,9.0,0.0004529999999931533,0.0,0.0001877266733314932
100,10.0,0.0004979999999932261,0.0,4.094129610460737e-05
101,29.0,0.001334000000042579,0.0,0.0001973976821904558
102,20.0,0.0009339999999156134,0.0,0.0002546102378146254
103,11.0,0.0005449999999882493,0.0,0.00018908101805254033
104,31.0,0.0014160000000629225,0.0,0.00012730511890731268
105,6.0,0.0003209999999853608,0.0,0.00015732625998820257
106,8.0,0.0004100000001017179,0.0,1.649235258670387e-05
107,9.0,0.0004519999999956781,0.0,0.00011408062604418945
108,12.0,0.0005840000000034706,0.0,7.866312999410129e-05
109,12.0,0.0005879999999933716,0.0,0.0002522035676583236
110,15.0,0.0007180000000062137,0.0,0.00022893252236480855
111,22.0,0.001025000000026921,0.0,8.604350340920321e-05
112,13.0,0.0006280000000060681,0.0,0.00015266270116959338
113,8.0,0.0004069999999956053,0.0,0.00011427853459686829
114,28.0,0.0012870000000475557,0.0,0.00025443906214452934
115,13.0,0.0006309999999984939,0.0,0.00021698366376524296
116,10.0,0.0004989999999907013,0.0,0.00010849183188262149
117,32.0,0.001467999999931635,0.0,5.4245915941310746e-05
118,25.0,0.0011650000000145155,0.0,0.00026076081584221
119,4.0,0.00023200000009637733,0.0,0.000130380407921105
120,4.0,0.00023299999998016574,0.0,0.00019916113939705146
121,8.0,0.00040999999998803105,0.0,6.519020396055251e-05
122,23.0,0.00107500000001437,0.0,2.712295797065536e-05
123,23.0,0.001079000000004271,0.0,0.0001382481635538882
124,33.0,0.0015210000000251966,0.0,3.2595101980276256e-05
125,7.0,0.0003649999999879583,0.0,0.0001317220665480593
126,25.0,0.0011580000000321888,0.0,7.633135058479669e-05
127,17.0,0.0008070000000088839,0.0,0.00015768480348601606
