episode,length,time,reward,delta
0,500.0,0.02212099999997008,-3075.0,-0.43074321344630073
1,500.0,0.02192799999994577,-3075.0,-0.011014400815914538
2,296.0,0.01293500000002723,-1681.0,100.00030915772567
3,284.0,0.012435999999979686,-1174.0,50.00015457886284
4,124.0,0.005458999999973457,-420.0,25.000077289431417
5,39.0,0.0017510000000129367,-236.0,12.500038644715715
6,27.0,0.0012300000000209366,73.0,6.250019322357858
7,264.0,0.011574999999993452,-956.0,3.1250096611789218
8,47.0,0.00211699999999837,-46.0,1.5625048305894609
9,48.0,0.002138999999999669,-47.0,0.7812524152947304
10,47.0,0.002119000000050164,-46.0,0.3906262076473581
11,41.0,0.0018910000000005311,-139.0,0.19531310382367906
12,40.0,0.0018019999999978609,-39.0,0.09765655191183953
13,20.0,0.0009280000000444488,80.0,0.04882827595591266
14,132.0,0.005809999999996762,-626.0,0.02441413797795633
15,18.0,0.0008369999999899846,82.0,0.01220706898897106
16,47.0,0.0021069999999667743,-145.0,0.00610353449448553
17,16.0,0.0007609999999544925,84.0,0.003051767247242765
18,14.0,0.0006730000000061409,86.0,0.0015258836236284878
19,16.0,0.0007610000000113359,84.0,0.0007629418118142439
20,17.0,0.00084500000002663,83.0,0.00038147090590712196
21,63.0,0.002816999999993186,-260.0,0.00019073545294645555
22,14.0,0.0006660000000238142,86.0,9.536772647322778e-05
23,25.0,0.001145999999948799,75.0,4.7683863243719316e-05
24,17.0,0.0007969999999772881,83.0,2.3841931621859658e-05
25,15.0,0.0007080000000314612,85.0,1.1920965818035256e-05
26,14.0,0.000665000000026339,86.0,5.960482909017628e-06
27,28.0,0.0012699999999767897,-27.0,2.9802414474033867e-06
28,18.0,0.0008349999999950342,82.0,1.4901207237016934e-06
29,36.0,0.0016249999999899956,-35.0,7.450603618508467e-07
30,17.0,0.0007980000000316068,83.0,3.7253018092542334e-07
31,22.0,0.0010090000000104737,78.0,1.862650833572843e-07
32,20.0,0.0009239999999977044,-19.0,9.313254167864216e-08
33,29.0,0.0013079999999945358,-28.0,4.656627083932108e-08
34,62.0,0.002727999999990516,-160.0,2.328313541966054e-08
35,67.0,0.0029389999999693828,-363.0,1.1641560604402912e-08
36,16.0,0.0007429999999999382,84.0,5.820780302201456e-09
37,15.0,0.0007039999999847169,85.0,2.9103830456733704e-09
38,68.0,0.002976999999987129,-364.0,1.4551915228366852e-09
39,14.0,0.0006630000000313885,86.0,7.275957614183426e-10
40,41.0,0.0018309999999814863,-40.0,3.637978807091713e-10
41,19.0,0.0008700000000203545,81.0,1.8189894035458565e-10
