episode,length,time,reward,delta
0,25.0,0.001236000000005788,0.0,-0.0005909056223213477
1,11.0,0.000569000000041342,0.0,-0.0006236559577912886
2,13.0,0.0006349999999883948,0.0,-0.0007858228468955008
3,12.0,0.0005889999999908468,0.0,-0.000587708056645033
4,17.0,0.0008129999999937354,0.0,-5.8770805664503354e-05
5,16.0,0.0007709999999860884,0.0,-0.0005653981455871871
6,15.0,0.0007240000000479085,0.0,-0.0006909690721099294
7,6.0,0.0003210000000422042,0.0,-0.00035580104662646434
8,19.0,0.0008960000000115542,0.0,-0.0004660384895286067
9,30.0,0.001389999999958036,0.0,-0.00012182138264184642
10,34.0,0.0015690000000176951,0.0,8.66899199188328e-05
11,86.0,0.0038850000000252294,0.0,6.923958294901186e-05
12,6.0,0.0003239999999777865,0.0,0.000180670380074137
13,12.0,0.0005929999999807478,0.0,-0.00022236792690555064
14,51.0,0.002327999999977237,0.0,0.0002025767596892195
15,12.0,0.0005859999999984211,0.0,-0.00015334862119632377
16,13.0,0.0006280000000060681,0.0,-2.223679269055509e-05
17,67.0,0.0030299999999670035,0.0,-6.40385747261911e-05
18,28.0,0.0012949999999705142,0.0,-4.16699618455716e-05
19,35.0,0.0016019999999912216,0.0,0.00022632012695691757
20,84.0,0.0037719999999694664,0.0,0.00013187637264367767
21,12.0,0.0005879999999933716,0.0,0.00010243365441404495
22,9.0,0.00045500000004494723,0.0,-1.0708866586077101e-05
23,17.0,0.0008139999999912106,0.0,0.0002594366127736127
24,28.0,0.0012929999999755637,0.0,0.00018950421280826939
25,21.0,0.0009880000000066502,0.0,0.000218501635365851
26,10.0,0.0005030000000374457,0.0,2.185016353658506e-05
27,43.0,0.0019689999999741303,0.0,2.185016353658533e-06
28,21.0,0.0009880000000066502,0.0,2.5943661277361217e-05
29,14.0,0.0006810000000427863,0.0,2.1850163536585874e-07
30,11.0,0.0005419999999958236,0.0,2.5943661277361162e-06
31,6.0,0.0003189999999904103,0.0,-0.00010752515109227286
32,6.0,0.0003240000000346299,0.0,2.1850163536580453e-08
33,19.0,0.0009170000000153777,0.0,-0.00046293561163207
34,16.0,0.0007689999999911379,0.0,0.00013350646035037103
35,33.0,0.001515999999980977,0.0,0.00017589296658238128
36,6.0,0.00032900000002200613,0.0,1.7589296658238106e-05
37,12.0,0.0005879999999933716,0.0,2.1850163536688873e-09
38,20.0,0.0009459999999990032,0.0,0.0002681178628104309
39,15.0,0.0007190000000036889,0.0,0.0002297492679724811
40,6.0,0.000321999999982836,0.0,2.297492679724809e-05
41,7.0,0.00036599999998543353,0.0,0.00013222619738158372
42,35.0,0.0016270000000417895,0.0,1.3222619738158378e-05
43,67.0,0.003012000000012449,0.0,0.00013553878635062122
44,24.0,0.0011190000000169675,0.0,5.3175853732458024e-05
45,21.0,0.0009789999999725296,0.0,0.0002652778188709635
46,51.0,0.002629000000013093,0.0,0.00027462633814025254
47,9.0,0.00046200000002727393,0.0,0.00010310959458857712
48,11.0,0.0005439999999907741,0.0,0.00014643763203439132
49,51.0,0.002315000000010059,0.0,1.0310959458857715e-05
50,39.0,0.0017730000000142354,0.0,0.0002788286993711993
51,34.0,0.001569999999958327,0.0,0.0002750591607411209
52,22.0,0.0010209999999801767,0.0,0.00022463130904482078
53,86.0,0.0038529999999923348,0.0,-0.0006603257220646772
54,15.0,0.0007160000000112632,0.0,2.2463130904482097e-05
55,12.0,0.0005810000000110449,0.0,1.3344326482293064e-05
56,8.0,0.00040999999998803105,0.0,0.0002741041369315114
57,17.0,0.0008109999999987849,0.0,-1.0250964168239936e-05
58,12.0,0.0005890000000476903,0.0,1.0310959458857823e-06
59,23.0,0.0010700000000269938,0.0,0.00014282222294210946
60,18.0,0.0008480000000190557,0.0,-0.0003271794138568733
61,14.0,0.0006719999999518222,0.0,0.0001524689998372889
62,18.0,0.0008460000000241052,0.0,-1.025096416823999e-06
63,33.0,0.0015060000000062246,0.0,0.00018360429139730193
64,28.0,0.0012869999999907122,0.0,-0.00010737798857761319
65,30.0,0.0013710000000060063,0.0,0.00027989158061390347
66,12.0,0.0005859999999984211,0.0,0.00024003476898495007
67,12.0,0.0005859999999984211,0.0,9.254967607862972e-05
68,62.0,0.0027840000000196596,0.0,0.00021127644771389484
69,48.0,0.002188000000046486,0.0,0.00015718399979731937
70,7.0,0.0003629999999930078,0.0,2.798915806139033e-05
71,27.0,0.0012649999999894135,0.0,0.0002805609001593942
72,10.0,0.00050000000004502,0.0,0.00012171501411684994
73,49.0,0.0022170000000301116,0.0,0.0002805330602271767
74,10.0,0.0005020000000399705,0.0,0.00023819513151943403
75,10.0,0.0004969999999957508,0.0,9.254967607862964e-06
76,6.0,0.0003189999999904103,0.0,-1.0250964168240532e-07
77,5.0,0.00027400000004718095,0.0,0.00025420077986152177
78,11.0,0.0005400000000008731,0.0,0.0002542111109221559
79,9.0,0.0004519999999956781,0.0,1.1575145852301045e-05
80,22.0,0.0010280000000193468,0.0,1.571839997973194e-05
81,47.0,0.0021320000000173422,0.0,0.000280835049653748
82,21.0,0.0009880000000066502,0.0,0.0001299400179453623
83,27.0,0.0012530000000197106,0.0,0.00016476625731219976
84,43.0,0.0019440000000372493,0.0,1.571839997973213e-06
85,15.0,0.0007170000000087384,0.0,0.0002775484515478586
86,11.0,0.0005390000000033979,0.0,0.00023820736992585743
87,11.0,0.0005370000000084474,0.0,0.00016559470422562793
88,7.0,0.0003600000000005821,0.0,-1.0427882231239154e-05
89,10.0,0.0004959999999982756,0.0,-0.00010477451473914106
90,28.0,0.0012879999999881875,0.0,0.00025351110373651514
91,8.0,0.00040799999999308056,0.0,0.00010729106505976321
92,18.0,0.0008569999999963329,0.0,1.0729106505976305e-05
93,13.0,0.0006309999999984939,0.0,0.00020487807807717865
94,6.0,0.000321999999982836,0.0,0.00023575720633140805
95,7.0,0.0003609999999980573,0.0,0.000279922245137488
96,49.0,0.0022200000000225373,0.0,0.0002562105192302168
97,31.0,0.0014249999999833562,0.0,-1.0427882231239046e-06
98,4.0,0.00022899999999026477,0.0,0.0002565868950406537
99,12.0,0.0005819999999516767,0.0,0.00017520688510770963
100,6.0,0.00031799999999293505,0.0,0.0001618606876138542
101,6.0,0.00031800000004977846,0.0,0.00023632630349632166
102,9.0,0.0004529999999931533,0.0,0.00023692758869445574
103,25.0,0.0011739999999917927,0.0,0.00022269089218545515
104,24.0,0.0011030000000005202,0.0,0.000254006859394169
105,16.0,0.0007579999999620668,0.0,1.7520688510770947e-05
106,17.0,0.0008060000000114087,0.0,1.1481117994156852e-05
107,43.0,0.0019670000000360233,0.0,-6.4038574726190995e-06
108,10.0,0.0004969999999957508,0.0,5.317585373245797e-06
109,8.0,0.0004089999999905558,0.0,0.00017693896977509364
110,18.0,0.0008520000000089567,0.0,0.0001264488437185431
111,21.0,0.0009850000000142245,0.0,1.2644884371854282e-05
112,9.0,0.0004529999999931533,0.0,0.0002785524407666529
113,33.0,0.0015149999999835018,0.0,0.00028089731678360857
114,10.0,0.0004930000000058499,0.0,2.8089731678360825e-05
115,11.0,0.0005370000000084474,0.0,-1.04372850170536e-05
