iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0983511496408,0.10090745906,0.101988200672,0.71812749004,0.687134502924,0.715415019763,0.568761087124,0.585637417219,0.524203211119,0.00879533
50,0.104606647399,0.110854164367,0.106640912061,0.704183266932,0.657894736842,0.687747035573,0.54995063092,0.56875,0.510004792715,0.559939422
100,0.108589982942,0.115754025193,0.10790471577,0.689243027888,0.637426900585,0.691699604743,0.552783077284,0.57309602649,0.519530313923,1.088516502
150,0.100928228174,0.107074421341,0.100229097614,0.71812749004,0.669590643275,0.719367588933,0.559849549821,0.571937086093,0.523664030673,1.617548217
200,0.090167647936,0.0944139402005,0.0927010156321,0.754980079681,0.704678362573,0.762845849802,0.51698631054,0.525372516556,0.473220704529,2.188238517
250,0.0758871401133,0.0747149654597,0.0812333403724,0.80577689243,0.801169590643,0.798418972332,0.511752351307,0.49809602649,0.464473999521,2.729244147
300,0.0719194810218,0.0699544033832,0.0773746797759,0.822709163347,0.836257309942,0.814229249012,0.525144760183,0.509726821192,0.466870357057,3.274524378
350,0.0679854306292,0.0641782967023,0.0750328067096,0.833665338645,0.850877192982,0.833992094862,0.562987415068,0.571812913907,0.49131320393,3.814157728
400,0.0657108974057,0.0603557026947,0.0731928226037,0.841633466135,0.850877192982,0.830039525692,0.590788901161,0.615355960265,0.511802060867,4.354968996
450,0.0624559892646,0.0572159497784,0.070424596286,0.849601593625,0.859649122807,0.845849802372,0.593746862135,0.60326986755,0.505212077642,4.879789382
500,0.0595302349891,0.0536129147976,0.0669816932409,0.861553784861,0.874269005848,0.849802371542,0.628192254912,0.657160596026,0.552180685358,5.40405789
550,0.0558256383136,0.0493611085776,0.0632621330139,0.869521912351,0.891812865497,0.857707509881,0.66569183653,0.678725165563,0.586328780254,5.940651233
600,0.0549968899915,0.0486248152471,0.063719627096,0.871513944223,0.888888888889,0.849802371542,0.652751280249,0.675165562914,0.570333093698,6.465770713
650,0.0526270667719,0.0459689033945,0.0611272108144,0.878486055777,0.900584795322,0.861660079051,0.698099708806,0.731125827815,0.636592379583,6.987686632
700,0.0520184978951,0.0451417446332,0.0610988161382,0.884462151394,0.897660818713,0.857707509881,0.699195869733,0.729925496689,0.631440210879,7.513328193
750,0.0510479593543,0.0444304622201,0.0600458745915,0.884462151394,0.90350877193,0.861660079051,0.712889513673,0.74076986755,0.666367121975,8.043475625
800,0.0502068672584,0.0431968954893,0.0589764733824,0.880478087649,0.900584795322,0.861660079051,0.730235632761,0.757284768212,0.680924994009,8.573840328
850,0.0497078403359,0.0427381210683,0.0586000834664,0.882470119522,0.897660818713,0.861660079051,0.739967198849,0.767591059603,0.693985142583,9.104287792
900,0.0486214700766,0.0412873701687,0.0584295038631,0.882470119522,0.906432748538,0.853754940711,0.761819292432,0.777607615894,0.712856458184,9.633371943
950,0.0470655089479,0.041369720258,0.0570333517582,0.887450199203,0.90350877193,0.853754940711,0.77814455936,0.783319536424,0.735202492212,10.164492466
1000,0.0465269030977,0.0421841640032,0.0566334759379,0.886454183267,0.90350877193,0.861660079051,0.774864444221,0.784354304636,0.729451234124,10.696340722
1050,0.0450524940184,0.0422612339989,0.054248765796,0.893426294821,0.897660818713,0.857707509881,0.796787662751,0.794412251656,0.764138509466,11.227738931
1100,0.0440875318298,0.0427011417032,0.055157595796,0.891434262948,0.897660818713,0.853754940711,0.799720520802,0.789031456954,0.761921878744,11.761239517
1150,0.0438218334721,0.043486534815,0.0540504724882,0.889442231076,0.891812865497,0.861660079051,0.806335140744,0.783360927152,0.783189551881,12.293022396
1200,0.0433557016655,0.0437318322932,0.0543741083687,0.889442231076,0.888888888889,0.865612648221,0.809573417679,0.78125,0.784627366403,12.823006418
1250,0.0426761620575,0.0441742307821,0.0538758954398,0.894422310757,0.888888888889,0.853754940711,0.816966228202,0.793170529801,0.789420081476,13.353030576
1300,0.0423180024224,0.0439353184653,0.0540801951597,0.896414342629,0.891812865497,0.853754940711,0.821070555946,0.786879139073,0.794152887611,13.883704777
1350,0.0412230203085,0.0434950642841,0.0542297266169,0.895418326693,0.894736842105,0.857707509881,0.830044850554,0.794412251656,0.787862449077,14.414352094
1400,0.0406815069869,0.0432495663511,0.0520655077377,0.899402390438,0.891812865497,0.853754940711,0.83075610001,0.800662251656,0.81002875629,14.947145901
