,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.64871826171875,0.005525922775268555,0.14893434874575054,0.15892511828418635,relu,0.05,"(50, 50, 50)",0.001,"{'NN__alpha': 0.05, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.001, 'NN__activation': 'relu'}",1,0.14120556942642534,0.1481055971516514,0.16757969376282336,0.16427298081308161,0.19598401595545395,0.19555654169096323,0.13360855274872985,0.161949737830487,0.105684569256561,0.12474073393474834,0.12289368544998502,0.0021196168632850775,0.030700470326464547,0.023087846624238736
