,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
602,0.09241337776184082,0.0007863521575927734,0.10826109256768683,0.10498115561622572,0.0001,"(10,)",4,"{'rp__n_components': 4, 'NN__hidden_layer_sizes': (10,), 'NN__alpha': 0.0001}",605,0.10131201425814576,0.11577800463277475,0.09688622435701995,0.1009752245823661,0.08963290641727173,0.099600703670803,0.1450720456063744,0.10816966916681581,0.10862187077058953,0.10038217602836891,0.011665874259666895,2.2851099330281686e-05,0.019381419556734912,0.006211053488467456
603,0.08519167900085449,0.0007696151733398438,0.15049652299482824,0.1521051104188193,0.0001,"(10,)",5,"{'rp__n_components': 5, 'NN__hidden_layer_sizes': (10,), 'NN__alpha': 0.0001}",132,0.14430773048344417,0.1484623290809747,0.16246339714531197,0.15787812756111594,0.13142493163933358,0.1419540172959786,0.16855668954445485,0.15537570460556274,0.14572189032922822,0.1568553735504646,0.010022112540605097,4.238221367509646e-06,0.013377334481607356,0.0060482073467005475
604,0.07812786102294922,0.0007915019989013672,0.13986358533404283,0.14385542084191236,0.0001,"(10,)",6,"{'rp__n_components': 6, 'NN__hidden_layer_sizes': (10,), 'NN__alpha': 0.0001}",222,0.11479695832430081,0.10751110062399054,0.13711178481244152,0.14311085188026898,0.13884160636190918,0.15137269227327058,0.16265955715278355,0.1503548815824293,0.14617975007176048,0.16692757784960247,0.023444884039542795,2.7482703106396685e-05,0.015481356188945482,0.019761279228426597
605,0.08054828643798828,0.0007728099822998047,0.11770932959290568,0.11455592303744275,0.0001,"(10,)",7,"{'rp__n_components': 7, 'NN__hidden_layer_sizes': (10,), 'NN__alpha': 0.0001}",461,0.12148170204093653,0.11557594978171987,0.11414331286305418,0.11698826197293104,0.10843431780632491,0.1142900233544652,0.11010603045211274,0.1138069893141372,0.13454810776956488,0.11211839076396052,0.010080503799137193,3.350099195528087e-06,0.009503578124239787,0.0016449860305614882
606,0.05736093521118164,0.0007594108581542968,0.07927227963707717,0.08728302406911705,0.0001,"(10,)",8,"{'rp__n_components': 8, 'NN__hidden_layer_sizes': (10,), 'NN__alpha': 0.0001}",778,0.07643853171608621,0.0777398130451795,0.06898206058931042,0.06303982686202257,0.07454795766734773,0.0697423596276273,0.04721320190447121,0.0655092785055264,0.12969659092970953,0.16038384230522945,0.020927674954158187,1.5652610971882623e-05,0.027125692756932388,0.03688985231517076
607,0.06101183891296387,0.0007840633392333984,0.13362020281516757,0.13384518536696716,0.0001,"(10,)",9,"{'rp__n_components': 9, 'NN__hidden_layer_sizes': (10,), 'NN__alpha': 0.0001}",288,0.12847939606943698,0.1436641567983308,0.16389699761589777,0.12946930079740387,0.11415294381686648,0.14371824061508692,0.1446870667845382,0.11761892820830992,0.11663055483588158,0.1347553004157041,0.006841578625343239,2.708527402243829e-05,0.018631935516340625,0.009768904917638571
608,0.07976646423339843,0.0007723331451416016,0.11923155896373241,0.12055512082638734,0.0001,"(10,)",10,"{'rp__n_components': 10, 'NN__hidden_layer_sizes': (10,), 'NN__alpha': 0.0001}",435,0.1152109926693202,0.12011019942130054,0.12753785980576599,0.12448355682466473,0.108464728812091,0.11974278117730737,0.11697107634297582,0.1180148798989256,0.1280509178901136,0.12042418680973833,0.008477938053365663,2.8032185471914423e-06,0.007534185527643854,0.0021335617094896038
609,0.07756896018981933,0.0007757186889648437,0.1322571737396765,0.1399349326364887,0.0001,"(10,)",11,"{'rp__n_components': 11, 'NN__hidden_layer_sizes': (10,), 'NN__alpha': 0.0001}",307,0.15211656359291548,0.13611484147086048,0.14535529984994555,0.1601300751804456,0.11491064425835605,0.12149827163673549,0.13331563027514076,0.1426198669784817,0.11526398610352265,0.13931160791592018,0.007832387863793734,6.166889082400866e-06,0.015214321559939598,0.012409228451699611
610,0.05290851593017578,0.0007963180541992188,0.10486571648971509,0.0994475432919869,0.0001,"(20,)",2,"{'rp__n_components': 2, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",655,0.09517998385376512,0.09787312012394184,0.10912339503149127,0.10319243261400374,0.09605542307893997,0.09833459744066429,0.11832872964814237,0.09943467712078084,0.10572491277415037,0.09840288916054382,0.010216309635739086,1.7378735658592805e-05,0.008623863164508042,0.0019407792562221794
611,0.07675938606262207,0.0007789134979248047,0.10183947953564224,0.10380207185995764,0.0001,"(20,)",3,"{'rp__n_components': 3, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",699,0.09206105073650289,0.10273133218734784,0.09859000176536532,0.10264403902297993,0.11851985478728287,0.10450468520237792,0.10017822881175248,0.1023012650660678,0.09986957779062985,0.10682903782101473,0.006123692407905485,3.0082340804266935e-06,0.00885463714510335,0.001696828392557735
612,0.05331053733825684,0.0007814407348632812,0.15584933765230807,0.14957781197482295,0.0001,"(20,)",4,"{'rp__n_components': 4, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",95,0.16375498540221906,0.14863189739497712,0.14602036782790795,0.15514689543248383,0.17074733645997814,0.1514824376014433,0.13940631506102577,0.135842973371464,0.15930142002051817,0.15678485607374656,0.0059726425363007644,3.959758661656703e-06,0.011522248669252931,0.007431343348715424
613,0.07747993469238282,0.0007901668548583984,0.09496050337188609,0.10044727756942604,0.0001,"(20,)",5,"{'rp__n_components': 5, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",760,0.10705131976370276,0.11588996800476752,0.1065146555825393,0.10040978366264307,0.07539460115805748,0.0841796391365033,0.09512046611790165,0.09691098371711945,0.09057838295952016,0.10484601332609692,0.019423244427023176,2.4193272004278087e-05,0.011693374217832184,0.01034377498136937
614,0.052069997787475585,0.0007909297943115235,0.18123496833492173,0.18178506374104325,0.0001,"(20,)",6,"{'rp__n_components': 6, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",9,0.18084647566613066,0.17929590088175665,0.15900550949496928,0.18583204174143875,0.17599984132103608,0.18243789092818266,0.2063617242562824,0.17574853352350384,0.18418233313079066,0.18561095163033448,0.003849682096305134,1.3317849273296631e-05,0.01525075112735128,0.0038490845982050606
615,0.06908984184265136,0.0007929325103759766,0.15395325426256418,0.15845860737185125,0.0001,"(20,)",7,"{'rp__n_components': 7, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",103,0.16040823689947734,0.16950648041958838,0.17763458453492456,0.1805224425633711,0.123952493994639,0.1437320767076347,0.17378175298791246,0.15570344665897795,0.13371173266549594,0.14282859050968408,0.01250763996349849,1.9525535500023678e-05,0.021471023133020413,0.014680785846179814
616,0.0655327320098877,0.000801992416381836,0.13491308947507125,0.13754700966815903,0.0001,"(20,)",8,"{'rp__n_components': 8, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",269,0.12510154909978444,0.12464917188773662,0.12034801345844097,0.13712479907547048,0.12618234700654077,0.1212219346589973,0.16785251579517355,0.14096312674576358,0.13530955893372898,0.16377601597282712,0.013601270452480801,2.3372512706155125e-05,0.017140925267128692,0.015051054334282676
617,0.07076482772827149,0.0007841587066650391,0.13668861725913967,0.12893324731721031,0.0001,"(20,)",9,"{'rp__n_components': 9, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",248,0.16400136355032127,0.13480503525105084,0.1696936524096307,0.13445151989268858,0.11416053333452154,0.13069926463118856,0.12492785339080864,0.12275980039390526,0.1100661446924077,0.12195061641721835,0.022472085021268885,4.129530924722856e-06,0.025271395756568997,0.0055662666862256755
618,0.05358810424804687,0.0007866382598876953,0.16503495085992095,0.17197524755149013,0.0001,"(20,)",10,"{'rp__n_components': 10, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",59,0.16284659079633257,0.1693798629672591,0.17771619704607736,0.1737722743757458,0.16932771566510657,0.168828507628609,0.17539284361279578,0.17517715758374722,0.13959272882193446,0.17271843520208965,0.006097446431172203,4.753088300467343e-06,0.013658132479238779,0.0024767662153737783
619,0.06607441902160645,0.0008017539978027344,0.13354475373266936,0.14139487232327114,0.0001,"(20,)",11,"{'rp__n_components': 11, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.0001}",292,0.13841558852494576,0.16185927950929968,0.15061559838681773,0.15299767541518702,0.15208852815600585,0.14077415892048406,0.12531401994615063,0.11667291575247626,0.10078830806253883,0.13467033201890868,0.015559368585902462,2.566580156694128e-05,0.018925806305962967,0.015557614631986563
620,0.05011281967163086,0.0007899284362792968,0.11059735366883745,0.10927775628775463,0.0001,"(30,)",2,"{'rp__n_components': 2, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",557,0.11509934666170034,0.11208989028463053,0.11098525731176545,0.10767052933142013,0.10242713215274099,0.10563881308380664,0.11579044768717753,0.10914048465820644,0.10866310188245684,0.11184906408070935,0.010316363277568331,2.7325723232067874e-06,0.004857888927218103,0.002464291014206773
621,0.06027441024780274,0.0007911205291748046,0.10266590864993129,0.10634093321482126,0.0001,"(30,)",3,"{'rp__n_components': 3, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",688,0.09119652941960264,0.09382034941757596,0.08616262777800365,0.09492735258607864,0.10715741412990414,0.1176502502938164,0.12641589806654116,0.11209547758904745,0.1025983234411222,0.11321123618758774,0.019002739952198262,3.3831924009450457e-06,0.014064600049921118,0.009952400093228205
622,0.08190627098083496,0.0008099555969238281,0.11645769599368416,0.12186266420462091,0.0001,"(30,)",4,"{'rp__n_components': 4, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",481,0.11414768089107943,0.10463216945403414,0.13268381464684753,0.1312532596965791,0.10018609499171785,0.10713751095522399,0.12351594040835788,0.12874240101729603,0.11167207906984228,0.13754797989997122,0.018361910567225782,1.7603236629695528e-05,0.011024017452380434,0.013381055850240584
623,0.0720482349395752,0.0007999420166015625,0.1337576701804606,0.14388978466138996,0.0001,"(30,)",5,"{'rp__n_components': 5, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",281,0.14930511046018577,0.14527695632077628,0.1647391883408775,0.17619800843278277,0.1166103605407172,0.10573984840371259,0.09286809045081355,0.12411472506133327,0.1450565309698591,0.1681193850883449,0.02742916466695085,2.574037471058994e-06,0.025678970884958623,0.026379119484833197
624,0.07232818603515626,0.0008170604705810547,0.14710980820556968,0.14995650343059413,0.0001,"(30,)",6,"{'rp__n_components': 6, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",158,0.10051786063159325,0.10964109789269734,0.18641975490034987,0.18334231877490462,0.10968832552667017,0.10491504278084511,0.19225061568845078,0.18236987332256732,0.1468745033977317,0.1695141843819563,0.024488955224251013,3.494569034141485e-05,0.037873363900151794,0.03521876545054217
625,0.04439554214477539,0.0008000850677490235,0.14676981340156603,0.14570574428982416,0.0001,"(30,)",7,"{'rp__n_components': 7, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",163,0.16450613544277629,0.1451692784638299,0.14698682158391893,0.15642939956256616,0.14438968328028648,0.13572850330916822,0.1455935025487477,0.143204930845172,0.13212659882077762,0.1479966092683845,0.002325284854305228,6.899159747192856e-06,0.010350308536489182,0.006728031596419484
626,0.05343341827392578,0.0007977485656738281,0.15012773908533913,0.1612994673721681,0.0001,"(30,)",8,"{'rp__n_components': 8, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",139,0.11693334780175171,0.17555279533542126,0.1786731758539355,0.20204427847580975,0.13884122504112606,0.14597642463749763,0.18977373410901463,0.14304624782654,0.12631113898507818,0.13987759058557192,0.014400693073212616,3.258581078199365e-06,0.02892876928531612,0.024042335399827697
627,0.07134613990783692,0.0008085727691650391,0.1145199356488617,0.11904070463403378,0.0001,"(30,)",9,"{'rp__n_components': 9, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",502,0.1148143017409105,0.12031333822683889,0.1153461802816146,0.12428013157471134,0.11490933161522182,0.12180153006941873,0.13488015698183897,0.1128120671167615,0.09246642274936982,0.11599645618243844,0.010840573253289071,2.0780801881118856e-05,0.013385821325215205,0.004117201038800866
628,0.06754913330078124,0.001002931594848633,0.12711449223015553,0.13377886059988991,0.0001,"(30,)",10,"{'rp__n_components': 10, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",346,0.10707968329856324,0.12409569318387063,0.15244349572378263,0.1789181041818093,0.11521870549578604,0.12335068747210776,0.14442523353481532,0.11848628669814472,0.11632585337192393,0.12404353146351724,0.02278718490228076,0.00013588299578154092,0.017914043826683154,0.022665838996478168
629,0.09099030494689941,0.0008128643035888672,0.16114838513515004,0.16457093023940547,0.0001,"(30,)",11,"{'rp__n_components': 11, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.0001}",73,0.1478332942472423,0.14774286455051966,0.1741552478051942,0.17617011312921474,0.18356836483419287,0.15743615992534776,0.1562161133773607,0.1692966028623414,0.14374691931409192,0.17220891072960393,0.007862951092772531,8.860193856994908e-06,0.015334998776682254,0.010481417019495768
630,0.054169416427612305,0.0008202552795410156,0.10530655545226945,0.10643720544525807,0.0001,"(40,)",2,"{'rp__n_components': 2, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.0001}",647,0.10613039340313292,0.10803675973726452,0.09827932030374072,0.10677680652944409,0.10081651784361617,0.1082913511879948,0.11952572648862757,0.10382760427776859,0.10181973368683027,0.10525350549381844,0.0107592372542685,3.295927963742703e-05,0.007540177652783853,0.0016925083806685235
