,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.04688286781311035,0.0032077312469482424,0.45028011204481794,0.4500000000000003,0.1,"(10,)",2,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 2, 'NN__alpha': 0.1}",433,0.5833333333333334,0.41666666666666696,0.4583333333333333,0.44791666666666696,0.3333333333333333,0.47916666666666696,0.4583333333333333,0.44791666666666696,0.41666666666666674,0.4583333333333333,0.00013802183128872319,2.4690497284944816e-05,0.0810753817277664,0.02019866607256801
1,0.04666919708251953,0.003196573257446289,0.33333333333333337,0.3333333333333334,0.1,"(10,)",3,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 3, 'NN__alpha': 0.1}",481,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.0001696969188035103,1.9404401730895805e-06,4.985886294262796e-17,7.447602459741819e-17
2,0.04652714729309082,0.0031782150268554687,0.3241296518607443,0.324731182795699,0.1,"(10,)",4,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 4, 'NN__alpha': 0.1}",629,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,0.0001302296317148121,6.1944799190730975e-06,0.01880326550535529,0.004301075268817145
3,0.04671192169189453,0.0031883716583251953,0.3241296518607443,0.324731182795699,0.1,"(10,)",5,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 5, 'NN__alpha': 0.1}",629,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,0.00066242682427608,1.9310433131519877e-05,0.01880326550535529,0.004301075268817145
4,0.04656758308410645,0.003206491470336914,0.3241296518607443,0.324731182795699,0.1,"(10,)",6,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 6, 'NN__alpha': 0.1}",629,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,0.0003631547656612456,3.7822235246625685e-05,0.01880326550535529,0.004301075268817145
5,0.04675092697143555,0.0032083988189697266,0.3241296518607443,0.324731182795699,0.1,"(10,)",7,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 7, 'NN__alpha': 0.1}",629,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,0.00013010697374697615,4.782084773545792e-05,0.01880326550535529,0.004301075268817145
6,0.046440839767456055,0.0032277584075927736,0.3241296518607443,0.324731182795699,0.1,"(10,)",8,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 8, 'NN__alpha': 0.1}",629,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,0.00011313628578018811,4.2041085693282155e-05,0.01880326550535529,0.004301075268817145
7,0.04643912315368652,0.0031972408294677736,0.3241296518607443,0.324731182795699,0.1,"(10,)",9,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 9, 'NN__alpha': 0.1}",629,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,0.00020702698927838297,1.0389580293732755e-05,0.01880326550535529,0.004301075268817145
8,0.04642252922058106,0.0031906604766845704,0.3241296518607443,0.324731182795699,0.1,"(10,)",10,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 10, 'NN__alpha': 0.1}",629,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,0.00011295600982274667,8.698325369891029e-06,0.01880326550535529,0.004301075268817145
9,0.046475458145141604,0.0032413482666015627,0.3241296518607443,0.324731182795699,0.1,"(10,)",11,"{'NN__hidden_layer_sizes': (10,), 'filter__n': 11, 'NN__alpha': 0.1}",629,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,0.0003874935362455903,0.00012764757053303875,0.01880326550535529,0.004301075268817145
10,0.04859147071838379,0.0031941890716552734,0.5986394557823129,0.6086021505376347,0.1,"(20,)",2,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 2, 'NN__alpha': 0.1}",317,0.5416666666666666,0.5268817204301078,0.5,0.5376344086021508,0.6666666666666666,0.655913978494624,0.6666666666666666,0.6559139784946241,0.6190476190476193,0.6666666666666666,0.0016854937707610634,1.841579429033967e-05,0.06755790498653472,0.06255070783763
