,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
662,0.23843050003051758,0.003975105285644531,0.1216995842617263,0.12267977078190835,0.0001,"(10, 30)",4,"{'NN__hidden_layer_sizes': (10, 30), 'filter__n': 4, 'NN__alpha': 0.0001}",528,0.14603691040582273,0.15621244388255304,0.1188242966954729,0.11365414792418194,0.10994822577576938,0.11620428730871743,0.12922858496348674,0.1146275589002676,0.10420040907971209,0.11270041589382176,0.009016928419153523,4.4952974296270966e-05,0.014844741652589427,0.01680630571913647
663,0.25519323348999023,0.0040226936340332035,0.12320895734619651,0.12329421361867032,0.0001,"(10, 30)",5,"{'NN__hidden_layer_sizes': (10, 30), 'filter__n': 5, 'NN__alpha': 0.0001}",495,0.11506425452771148,0.1176289906578024,0.16338644573350733,0.15917559311345328,0.10916025293220179,0.11375290924704086,0.12748439843377965,0.1172842169599006,0.1005757753756855,0.10862935811515455,0.024965001668290902,0.00011454404714109634,0.021966944819532642,0.018230648268969876
664,0.23583078384399414,0.00391697883605957,0.12190350553280536,0.12376028843257385,0.0001,"(10, 30)",6,"{'NN__hidden_layer_sizes': (10, 30), 'filter__n': 6, 'NN__alpha': 0.0001}",518,0.16270526556798864,0.17902885027190207,0.11600816642761465,0.1116626414686406,0.11171404016897464,0.1160428735672712,0.11316690055735672,0.10191783629497503,0.10556116254020445,0.11014924056008049,0.009772640103064268,1.3961642165500548e-05,0.02075254103694152,0.02801027961883068
665,0.24946484565734864,0.003923606872558594,0.13183644856464385,0.13862806156879198,0.0001,"(10, 30)",7,"{'NN__hidden_layer_sizes': (10, 30), 'filter__n': 7, 'NN__alpha': 0.0001}",341,0.16175314749623113,0.17479733497913974,0.11978672760702803,0.12040775185357211,0.11479420758274074,0.1165685425841553,0.12287854313046861,0.11753481761591125,0.13996003053211906,0.16383186081118156,0.02505434525110853,1.073614507303213e-05,0.017217268483780922,0.025325776748960686
666,0.2567772388458252,0.003942441940307617,0.16305271571486896,0.1584571077919495,0.0001,"(10, 30)",8,"{'NN__hidden_layer_sizes': (10, 30), 'filter__n': 8, 'NN__alpha': 0.0001}",71,0.14869253100992275,0.16035282409926702,0.1492502289410849,0.13095424158161778,0.18451059991158375,0.1716787938806626,0.18998675170462664,0.172211436805437,0.1428013680401119,0.15708824259276297,0.016669039577848235,2.2294572197418882e-05,0.019948646936759285,0.015005797090954636
667,0.24076447486877442,0.003922224044799805,0.11703158714482736,0.12142159905836698,0.0001,"(10, 30)",9,"{'NN__hidden_layer_sizes': (10, 30), 'filter__n': 9, 'NN__alpha': 0.0001}",655,0.16149050316042465,0.16799411784824791,0.10195558031459659,0.09976412231845463,0.10923291417099913,0.1130367717139079,0.11566132117642602,0.11591641667591154,0.09645637150294264,0.11039656673531283,0.009096124849597683,7.611492133802382e-06,0.02322831660119612,0.023917397456907942
668,0.22599849700927735,0.003917121887207031,0.12480878659904379,0.12428085912601579,0.0001,"(10, 30)",10,"{'NN__hidden_layer_sizes': (10, 30), 'filter__n': 10, 'NN__alpha': 0.0001}",471,0.10488591289529042,0.11544972638509575,0.11928209972928934,0.11471298082927248,0.10476327164761957,0.11248142356733945,0.13531509070072145,0.11503171661087196,0.1603545626821596,0.1637284482374993,0.022014255166535386,2.5172576370839076e-05,0.020942927237075033,0.01975053824110255
669,0.2598609924316406,0.003939771652221679,0.131998574782675,0.13997737797414175,0.0001,"(10, 30)",11,"{'NN__hidden_layer_sizes': (10, 30), 'filter__n': 11, 'NN__alpha': 0.0001}",339,0.10416907896967409,0.1108145961201368,0.145381447988406,0.14501972071320157,0.12663834209384264,0.14678204041032628,0.1799630277948458,0.1807581271495023,0.10375377660206585,0.11651240547754187,0.022038268815164526,3.177489120136613e-05,0.028539180685633173,0.025043445985737302
670,0.19797725677490235,0.003914165496826172,0.12043917335885801,0.11395329137254528,0.0001,"(10, 40)",2,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 2, 'NN__alpha': 0.0001}",560,0.12352456868502806,0.12065756608305193,0.12128961196874262,0.11373921805444301,0.10138018091584913,0.11257532198617243,0.13086105479944776,0.11262267352107624,0.12522183334499967,0.11017167721798282,0.004065007893188445,1.4096487148110988e-05,0.010051014601693147,0.0035486074984387435
671,0.23180079460144043,0.004035663604736328,0.1257820457300432,0.12474310676206335,0.0001,"(10, 40)",3,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 3, 'NN__alpha': 0.0001}",454,0.1634808776743204,0.16898732522203694,0.12375410612364052,0.11595992947381362,0.1158175203588612,0.11681855184390061,0.12522434662393706,0.10818251161824588,0.10019197630809026,0.1137672156523196,0.008176058555260471,0.00015894051861201655,0.02088573299515359,0.022325846627763313
672,0.23349814414978026,0.004003143310546875,0.11629479647194917,0.11701721001506733,0.0001,"(10, 40)",4,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 4, 'NN__alpha': 0.0001}",667,0.11531056532896783,0.12569968124405909,0.12395252066490951,0.11655530747544289,0.11135718640134108,0.11903268948766038,0.12477020692254395,0.10942583131181949,0.10596954271435775,0.11437254055635486,0.014379787194289511,0.00011390217492290637,0.0072324886722411694,0.005371854898725327
673,0.21211600303649902,0.003934097290039062,0.11508752583086898,0.11641741294830658,0.0001,"(10, 40)",5,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 5, 'NN__alpha': 0.0001}",686,0.11542828978965787,0.11584393298956339,0.11127892189163704,0.1168878840140344,0.11264739031769767,0.11869466040901987,0.12881352273735783,0.11157541691117258,0.10724476043636724,0.11908517041774266,0.004120215530310835,1.3047749451586108e-05,0.007341788227121625,0.0026943620329660848
674,0.2344496250152588,0.0039654731750488285,0.12542789665930498,0.12723361747959103,0.0001,"(10, 40)",6,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 6, 'NN__alpha': 0.0001}",462,0.10766898052936079,0.11971634873299956,0.12175002729278309,0.12405643015535543,0.10783196521209858,0.11930702450171538,0.18919809242854407,0.16038473071864545,0.10073387453250925,0.11270355328923934,0.011740420741115514,4.886303711546462e-05,0.032562224309196086,0.01696793328194699
675,0.26198086738586424,0.003989696502685547,0.13238571018089948,0.12623658267417787,0.0001,"(10, 40)",7,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 7, 'NN__alpha': 0.0001}",334,0.1169560797947129,0.12379189140854359,0.11827487477019008,0.12164271175768578,0.1816275564579298,0.14568247396212944,0.1351074584581415,0.1167268147507834,0.10982421315396589,0.12333902149174716,0.023004374073600127,3.996623662529042e-05,0.02599758321873403,0.010040462142025561
676,0.23040390014648438,0.003944921493530274,0.12619213361956538,0.12914841183873926,0.0001,"(10, 40)",8,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 8, 'NN__alpha': 0.0001}",433,0.1620895079284517,0.17674237590129943,0.12658463573879372,0.12170163807825812,0.11267798748934814,0.11938035606713412,0.12263057993268285,0.10851892092709826,0.1065926053882026,0.11939876821990632,0.015434931371450106,1.3939965494247246e-05,0.019347565059761453,0.024235041630469613
677,0.23576898574829103,0.004007387161254883,0.12710440240444798,0.1284551825509721,0.0001,"(10, 40)",9,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 9, 'NN__alpha': 0.0001}",415,0.1557347423289282,0.16648677661618486,0.12037084438660692,0.1192863210555233,0.11010075942471235,0.11889244891784098,0.13895441913292922,0.11773684330328477,0.11012300077220837,0.11987352286202663,0.009715793341590334,0.00011983662524079953,0.017803817155065186,0.019028629598830563
678,0.23477487564086913,0.003966474533081054,0.12885801367877767,0.1366205528398632,0.0001,"(10, 40)",10,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 10, 'NN__alpha': 0.0001}",389,0.13814587946238333,0.15785754305336616,0.1679221929997281,0.17121495246808352,0.11045733418038332,0.12148684503867553,0.11656007806771433,0.11291065015036439,0.11075553123031592,0.11963277348882642,0.0126570762255104,2.5675190403686298e-05,0.02207021075480945,0.023356178983738644
679,0.23125095367431642,0.0039424896240234375,0.11637579507141335,0.12006479026647883,0.0001,"(10, 40)",11,"{'NN__hidden_layer_sizes': (10, 40), 'filter__n': 11, 'NN__alpha': 0.0001}",666,0.1259514375561646,0.1416422731419081,0.11973249338537573,0.10935370000040077,0.10911533406559105,0.11822453920798134,0.1238522180518006,0.11886653417955287,0.10305001867703535,0.1122369048025511,0.012920681242573357,1.2031991487476455e-05,0.008807460008590019,0.011370253773527161
680,0.18932671546936036,0.0038953781127929687,0.06072696100747321,0.06182920759811622,0.0001,"(20, 10)",2,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 2, 'NN__alpha': 0.0001}",797,0.12231284396626747,0.11810545282542682,0.04410821973916092,0.04776009704459698,0.039076613781904905,0.04822641050708882,0.050147492625368675,0.047133833437718924,0.04761904761904741,0.04792024417574957,0.030963007722097008,3.705383710517629e-05,0.031120712941206326,0.028140380319213936
681,0.2109996795654297,0.003927755355834961,0.13740284524222615,0.1343743507827363,0.0001,"(20, 10)",3,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 3, 'NN__alpha': 0.0001}",274,0.15623014785782863,0.16368142612810122,0.15262626221485667,0.14557879487117195,0.1365743666653575,0.10437478041836701,0.13935605549561658,0.13632026677996525,0.1016834261390164,0.12191648571607609,0.013196699835996395,6.922542463543376e-05,0.01927082083175188,0.020215852422116192
